caption_loss,fc_loss
5.09375,0.6015625
5.0625,0.6015625
5.0,0.60546875
4.84375,0.60546875
4.96875,0.59765625
5.03125,0.59375
4.84375,0.59765625
4.84375,0.609375
4.90625,0.6015625
4.875,0.59765625
4.78125,0.60546875
4.9375,0.60546875
5.03125,0.59375
5.25,0.59765625
4.875,0.59375
5.3125,0.6015625
5.125,0.59765625
5.15625,0.59375
4.90625,0.60546875
4.90625,0.59765625
4.84375,0.6015625
5.125,0.59765625
4.875,0.6015625
4.90625,0.59765625
4.9375,0.59375
5.03125,0.6015625
5.0625,0.60546875
5.28125,0.6015625
4.75,0.609375
4.8125,0.6015625
5.125,0.60546875
4.71875,0.6015625
5.1875,0.60546875
4.96875,0.59765625
5.21875,0.59765625
4.9375,0.60546875
4.78125,0.6015625
4.90625,0.59765625
5.09375,0.578125
5.125,0.58984375
4.8125,0.59765625
5.125,0.59375
5.03125,0.6015625
5.0,0.58984375
5.0,0.59375
5.34375,0.59765625
5.0,0.59375
4.84375,0.59375
5.28125,0.59765625
5.09375,0.59375
5.15625,0.59765625
4.8125,0.59765625
5.125,0.59375
5.15625,0.59375
4.9375,0.6015625
5.03125,0.6015625
4.9375,0.59765625
5.34375,0.59375
4.9375,0.59765625
5.125,0.6015625
4.90625,0.59375
5.09375,0.6015625
5.03125,0.59765625
4.9375,0.59765625
4.9375,0.6015625
4.90625,0.59765625
5.03125,0.59375
4.90625,0.6015625
5.15625,0.6015625
4.9375,0.6015625
4.90625,0.6015625
4.96875,0.59765625
5.0625,0.6015625
4.96875,0.60546875
5.03125,0.60546875
4.96875,0.6015625
5.0625,0.58984375
5.25,0.59765625
5.21875,0.6015625
4.84375,0.59765625
4.9375,0.59765625
5.1875,0.59765625
4.96875,0.6015625
5.3125,0.59765625
5.15625,0.6015625
5.125,0.6015625
4.96875,0.6015625
5.03125,0.59765625
4.8125,0.59765625
5.03125,0.60546875
5.125,0.58984375
5.09375,0.59765625
4.875,0.59765625
4.90625,0.6015625
4.875,0.6015625
4.65625,0.6015625
4.84375,0.6015625
5.34375,0.59765625
5.28125,0.59765625
4.5,0.6015625
4.6875,0.6015625
4.90625,0.59765625
4.9375,0.59765625
4.96875,0.59375
5.25,0.59765625
4.90625,0.59375
4.875,0.6015625
4.78125,0.59765625
5.15625,0.59765625
5.125,0.6015625
5.125,0.59375
4.9375,0.59765625
5.09375,0.58984375
5.125,0.59765625
5.0,0.59375
4.96875,0.59375
5.09375,0.6015625
4.90625,0.59375
5.0625,0.60546875
5.0625,0.6015625
4.84375,0.6015625
5.25,0.59375
5.21875,0.6015625
5.125,0.59765625
5.0625,0.59375
5.0,0.6015625
5.09375,0.6015625
5.28125,0.59765625
4.8125,0.60546875
5.125,0.58984375
5.0,0.59765625
4.8125,0.6015625
5.09375,0.59375
4.96875,0.59765625
5.15625,0.59765625
5.15625,0.60546875
5.125,0.59765625
5.0625,0.59765625
5.09375,0.60546875
4.875,0.6015625
5.0625,0.59375
5.0625,0.59375
4.8125,0.59765625
4.84375,0.60546875
5.21875,0.6015625
5.21875,0.58984375
5.0,0.59765625
5.125,0.59765625
5.03125,0.6015625
4.90625,0.6015625
5.0,0.59765625
4.875,0.6015625
5.0625,0.59375
5.21875,0.6015625
5.0,0.59375
5.0,0.59765625
5.0,0.59765625
4.90625,0.59375
5.15625,0.59375
5.21875,0.59765625
4.9375,0.6015625
4.65625,0.60546875
5.0,0.59765625
5.03125,0.59765625
4.9375,0.6015625
5.125,0.6015625
4.78125,0.60546875
4.78125,0.6015625
4.9375,0.59375
5.15625,0.60546875
4.65625,0.60546875
4.84375,0.60546875
5.125,0.59765625
5.25,0.59375
5.0,0.60546875
5.0625,0.59375
4.96875,0.6015625
5.125,0.59375
4.84375,0.59765625
5.21875,0.59765625
5.03125,0.59765625
5.03125,0.59765625
5.0,0.59765625
4.84375,0.59765625
5.125,0.59765625
4.96875,0.60546875
4.875,0.59375
4.78125,0.59765625
5.03125,0.59765625
4.78125,0.59765625
4.9375,0.58984375
4.8125,0.59765625
5.15625,0.6015625
5.0,0.59765625
5.3125,0.59375
5.28125,0.59375
5.15625,0.6015625
5.0625,0.59375
4.71875,0.59765625
4.9375,0.6015625
5.28125,0.6015625
4.9375,0.6015625
5.34375,0.6015625
4.84375,0.59375
4.9375,0.59375
5.1875,0.59375
5.09375,0.6015625
5.1875,0.6015625
4.9375,0.59375
4.9375,0.6015625
4.96875,0.59765625
4.90625,0.59765625
4.875,0.6015625
4.875,0.59765625
5.28125,0.60546875
5.03125,0.6015625
5.125,0.60546875
4.875,0.59765625
5.1875,0.6015625
5.0,0.60546875
4.96875,0.59375
5.0,0.59765625
5.28125,0.6015625
5.15625,0.6015625
5.03125,0.59765625
5.0,0.59375
4.96875,0.59375
4.78125,0.59375
5.1875,0.59765625
4.90625,0.6015625
4.9375,0.59765625
5.0,0.59765625
5.25,0.6015625
5.0625,0.6015625
5.09375,0.6015625
4.875,0.60546875
5.0,0.6015625
5.03125,0.6015625
4.90625,0.59375
5.3125,0.59765625
4.75,0.60546875
4.84375,0.59765625
4.9375,0.6015625
5.3125,0.59375
4.9375,0.59765625
5.0,0.6015625
5.125,0.59765625
5.1875,0.59765625
5.0,0.6015625
5.09375,0.6015625
4.96875,0.6015625
5.125,0.58984375
5.125,0.59375
5.0625,0.59375
5.125,0.59765625
5.09375,0.59375
5.0,0.6015625
4.90625,0.59765625
5.34375,0.59765625
4.84375,0.59375
5.09375,0.6015625
5.0,0.59765625
5.0625,0.59375
5.21875,0.59765625
5.09375,0.6015625
4.78125,0.6015625
4.90625,0.59765625
5.15625,0.59765625
5.125,0.60546875
5.1875,0.59375
5.3125,0.59765625
5.21875,0.6015625
4.8125,0.59765625
5.0,0.58984375
5.34375,0.6015625
4.90625,0.59375
5.15625,0.6015625
5.0625,0.60546875
5.0,0.59375
5.25,0.60546875
5.0625,0.59765625
4.9375,0.59765625
5.1875,0.6015625
4.625,0.59765625
5.125,0.59375
5.25,0.59765625
4.9375,0.6015625
5.125,0.59375
4.84375,0.6015625
5.0625,0.6015625
4.96875,0.6015625
5.125,0.6015625
5.0625,0.59765625
4.75,0.59375
5.125,0.59765625
5.1875,0.59375
4.8125,0.6015625
4.90625,0.59765625
4.9375,0.60546875
4.8125,0.59765625
4.96875,0.6015625
4.9375,0.6015625
5.0625,0.58984375
5.1875,0.6015625
5.03125,0.59375
4.8125,0.58984375
4.8125,0.59375
5.15625,0.6015625
5.0,0.60546875
5.03125,0.59765625
4.875,0.6015625
4.78125,0.59765625
5.15625,0.59375
5.3125,0.59375
5.15625,0.6015625
4.875,0.59375
5.03125,0.6015625
4.9375,0.59765625
4.65625,0.59765625
4.90625,0.58984375
4.9375,0.59765625
5.0625,0.60546875
4.84375,0.60546875
4.8125,0.6015625
5.0625,0.59375
4.9375,0.59375
4.875,0.59765625
4.9375,0.59765625
5.15625,0.59375
5.1875,0.59375
4.96875,0.59375
5.3125,0.59375
4.875,0.6015625
5.25,0.6015625
4.75,0.59765625
4.96875,0.59765625
4.9375,0.59765625
4.8125,0.609375
4.8125,0.59765625
4.875,0.59765625
4.75,0.6015625
4.90625,0.59375
4.8125,0.59375
5.0625,0.59765625
5.0625,0.59765625
5.03125,0.59765625
5.03125,0.59375
4.875,0.59765625
4.75,0.59765625
5.09375,0.6015625
4.6875,0.60546875
4.71875,0.6015625
4.96875,0.59375
5.21875,0.59765625
4.6875,0.6015625
4.9375,0.59375
4.6875,0.59765625
4.8125,0.59375
4.84375,0.6015625
5.0,0.59375
5.09375,0.59375
4.96875,0.6015625
5.21875,0.59375
5.1875,0.59765625
5.25,0.6015625
4.96875,0.59375
4.96875,0.58984375
5.1875,0.59765625
4.9375,0.60546875
5.0,0.6015625
5.125,0.59375
4.625,0.60546875
5.21875,0.6015625
4.96875,0.59765625
5.15625,0.58984375
5.0625,0.6015625
4.875,0.59765625
4.90625,0.58984375
4.84375,0.59765625
5.25,0.59375
4.875,0.59765625
5.1875,0.6015625
5.0,0.59375
5.03125,0.59765625
5.09375,0.59765625
4.875,0.59765625
4.875,0.59765625
4.9375,0.59765625
4.59375,0.6015625
4.6875,0.59765625
5.0625,0.59765625
5.15625,0.59765625
4.8125,0.6015625
4.9375,0.60546875
5.03125,0.6015625
4.75,0.59765625
4.90625,0.6015625
5.0,0.59375
4.875,0.60546875
5.28125,0.59765625
4.625,0.6015625
5.125,0.59765625
5.34375,0.59765625
4.875,0.6015625
4.84375,0.60546875
4.75,0.6015625
5.03125,0.60546875
4.8125,0.60546875
5.03125,0.58984375
4.96875,0.59765625
5.03125,0.59375
4.78125,0.59375
4.96875,0.6015625
4.9375,0.59375
5.0625,0.59765625
4.8125,0.59765625
5.1875,0.59765625
4.84375,0.59375
5.15625,0.59765625
4.6875,0.6015625
5.0625,0.59375
4.75,0.6015625
5.0,0.59765625
5.0,0.60546875
5.0625,0.59765625
4.875,0.609375
5.21875,0.59375
5.0,0.59765625
4.8125,0.59765625
4.78125,0.59375
5.0,0.59765625
5.09375,0.6015625
5.15625,0.6015625
4.875,0.60546875
4.875,0.59375
4.9375,0.6015625
5.03125,0.58984375
4.9375,0.6015625
5.0625,0.59765625
5.03125,0.6015625
4.78125,0.59375
5.0,0.59765625
5.0625,0.59765625
5.09375,0.6015625
4.9375,0.6015625
4.53125,0.6015625
5.09375,0.6015625
4.71875,0.59765625
5.0,0.6015625
5.0,0.59765625
4.78125,0.59765625
4.84375,0.6015625
4.90625,0.59765625
4.78125,0.59765625
5.03125,0.6015625
4.84375,0.60546875
4.90625,0.59765625
4.875,0.59765625
4.875,0.59375
4.96875,0.59375
4.84375,0.5859375
5.21875,0.6015625
4.6875,0.59765625
4.96875,0.59375
5.0625,0.59765625
4.96875,0.6015625
4.78125,0.6015625
4.625,0.59765625
4.625,0.59375
4.96875,0.59765625
4.71875,0.59375
5.03125,0.59765625
5.15625,0.6015625
5.125,0.59765625
4.90625,0.59375
4.8125,0.59765625
4.71875,0.59375
5.0625,0.59765625
5.09375,0.59375
5.1875,0.59765625
4.875,0.59765625
5.03125,0.59765625
4.875,0.609375
4.6875,0.6015625
4.75,0.58984375
5.15625,0.59375
4.6875,0.6015625
4.96875,0.59765625
4.8125,0.60546875
4.84375,0.59765625
4.90625,0.59375
4.9375,0.60546875
4.96875,0.59375
4.9375,0.59765625
4.875,0.59765625
5.28125,0.6015625
4.875,0.59375
4.9375,0.59765625
4.84375,0.5859375
5.03125,0.59765625
4.90625,0.59765625
4.6875,0.6015625
5.15625,0.59765625
5.0625,0.60546875
4.90625,0.6015625
4.84375,0.6015625
4.96875,0.59765625
4.84375,0.59375
5.1875,0.59765625
4.78125,0.6015625
5.3125,0.59765625
5.0625,0.59765625
5.09375,0.59765625
4.90625,0.6015625
4.9375,0.60546875
4.96875,0.59375
5.0625,0.59765625
4.84375,0.6015625
5.0,0.6015625
5.0,0.59375
4.65625,0.6015625
4.78125,0.59765625
4.5625,0.59375
5.0625,0.59765625
4.9375,0.59765625
4.96875,0.59765625
4.78125,0.6015625
4.875,0.59375
4.9375,0.60546875
5.125,0.59765625
4.875,0.6015625
4.65625,0.59765625
4.875,0.59765625
5.0,0.59765625
5.09375,0.59765625
5.09375,0.59765625
4.84375,0.59375
4.75,0.6015625
4.78125,0.6015625
5.0,0.59765625
4.90625,0.59375
4.65625,0.60546875
4.9375,0.6015625
4.96875,0.58984375
5.15625,0.59765625
4.875,0.59765625
4.65625,0.6015625
4.9375,0.59765625
4.96875,0.6015625
4.9375,0.59375
4.84375,0.59375
4.8125,0.59375
5.0,0.59765625
4.875,0.6015625
4.78125,0.59375
4.875,0.59765625
5.03125,0.59765625
5.0625,0.6015625
4.78125,0.59765625
4.8125,0.59765625
4.90625,0.59375
4.9375,0.6015625
4.8125,0.6015625
4.8125,0.6015625
4.96875,0.6015625
4.9375,0.60546875
4.96875,0.59765625
4.96875,0.59765625
4.84375,0.59765625
4.9375,0.6015625
5.03125,0.59765625
4.875,0.6015625
5.0,0.59765625
4.96875,0.59375
4.59375,0.59765625
4.5625,0.59765625
5.03125,0.6015625
4.78125,0.6015625
4.78125,0.59765625
4.875,0.59375
5.0625,0.59765625
5.0,0.59765625
5.0,0.59765625
4.84375,0.59375
4.875,0.58984375
5.03125,0.59375
5.0625,0.59375
5.1875,0.59765625
4.75,0.59375
4.875,0.6015625
5.03125,0.59765625
4.71875,0.59375
5.0,0.59765625
5.0,0.59375
4.78125,0.6015625
5.15625,0.6015625
4.8125,0.59375
4.90625,0.59765625
4.84375,0.60546875
5.0,0.59765625
4.59375,0.59765625
5.4375,0.59765625
4.9375,0.59765625
4.96875,0.59375
5.03125,0.6015625
5.03125,0.58984375
4.90625,0.6015625
4.84375,0.6015625
4.75,0.59765625
5.15625,0.59375
4.9375,0.59375
5.0,0.59765625
4.96875,0.6015625
4.78125,0.59375
4.78125,0.59375
4.8125,0.59765625
4.90625,0.59765625
5.21875,0.6015625
4.78125,0.59765625
5.0625,0.59765625
4.59375,0.59765625
4.59375,0.59375
4.875,0.6015625
4.78125,0.59765625
4.875,0.60546875
5.03125,0.59765625
5.0,0.60546875
5.0,0.6015625
4.875,0.59375
5.375,0.59375
4.65625,0.6015625
4.84375,0.6015625
5.0,0.59765625
4.53125,0.59765625
4.90625,0.59375
4.84375,0.6015625
4.96875,0.59375
4.65625,0.59765625
4.90625,0.6015625
4.78125,0.6015625
4.90625,0.59765625
4.96875,0.60546875
4.75,0.59375
4.90625,0.59375
4.8125,0.60546875
4.71875,0.59375
4.84375,0.60546875
4.8125,0.59765625
4.78125,0.59765625
5.03125,0.59765625
5.09375,0.60546875
4.78125,0.59765625
5.0,0.59375
5.15625,0.59375
4.90625,0.6015625
4.96875,0.6015625
5.0,0.59375
4.59375,0.59375
5.0625,0.59765625
5.03125,0.60546875
4.875,0.59375
4.90625,0.59765625
5.125,0.5859375
4.96875,0.59375
5.03125,0.6015625
4.875,0.59375
4.84375,0.6015625
5.03125,0.59765625
4.9375,0.6015625
4.96875,0.59765625
5.0,0.59765625
4.6875,0.59765625
5.0,0.59765625
4.8125,0.6015625
4.84375,0.59765625
4.84375,0.59765625
5.28125,0.59375
4.875,0.59765625
5.25,0.59375
4.65625,0.58984375
5.09375,0.6015625
5.0,0.59375
4.9375,0.6015625
4.8125,0.59765625
4.9375,0.59765625
4.78125,0.60546875
4.96875,0.6015625
4.625,0.59765625
5.0625,0.6015625
4.78125,0.59765625
4.84375,0.6015625
4.9375,0.59375
4.84375,0.59765625
4.8125,0.6015625
4.59375,0.609375
4.8125,0.59765625
5.03125,0.59765625
4.9375,0.59375
4.84375,0.59375
4.65625,0.6015625
4.75,0.59765625
4.84375,0.59765625
5.09375,0.6015625
5.0625,0.59765625
4.75,0.59375
5.03125,0.59375
4.90625,0.6015625
4.65625,0.6015625
4.90625,0.59765625
4.9375,0.6015625
4.9375,0.59765625
4.625,0.6015625
4.9375,0.59765625
5.03125,0.59765625
4.9375,0.59765625
5.0625,0.59765625
5.0,0.59765625
4.84375,0.6015625
5.15625,0.59375
5.09375,0.59375
5.03125,0.59765625
4.875,0.59765625
4.875,0.59375
4.75,0.60546875
4.75,0.59765625
5.21875,0.59375
4.71875,0.58984375
4.75,0.59765625
4.96875,0.59765625
4.9375,0.6015625
5.25,0.6015625
5.15625,0.6015625
4.6875,0.59765625
4.65625,0.59765625
4.78125,0.59765625
4.59375,0.6015625
4.90625,0.6015625
4.625,0.58984375
4.59375,0.59765625
4.90625,0.58984375
4.875,0.6015625
4.71875,0.59375
4.75,0.59375
5.0,0.59765625
4.6875,0.6015625
4.90625,0.6015625
5.0625,0.59375
5.125,0.59765625
4.84375,0.59375
4.71875,0.6015625
4.96875,0.59765625
4.75,0.6015625
4.5625,0.6015625
5.125,0.59375
4.59375,0.59375
4.6875,0.6015625
4.96875,0.59375
4.875,0.59765625
4.78125,0.59765625
4.84375,0.59765625
4.9375,0.59765625
4.6875,0.5859375
4.65625,0.6015625
5.0,0.60546875
4.8125,0.6015625
4.875,0.59765625
4.8125,0.59765625
4.8125,0.6015625
4.9375,0.59765625
5.03125,0.59375
4.9375,0.59765625
4.5625,0.59375
5.15625,0.59765625
4.96875,0.59765625
4.84375,0.59765625
4.8125,0.59375
4.8125,0.59765625
5.03125,0.59765625
4.71875,0.58984375
5.15625,0.6015625
4.90625,0.6015625
5.15625,0.6015625
5.09375,0.59375
4.71875,0.59375
4.9375,0.6015625
4.84375,0.59375
4.78125,0.59375
4.71875,0.59765625
5.0,0.59765625
4.84375,0.6015625
5.0,0.59765625
4.625,0.59765625
4.875,0.59765625
4.75,0.59765625
4.84375,0.59375
4.9375,0.6015625
4.78125,0.59765625
4.6875,0.6015625
4.9375,0.59375
4.75,0.6015625
4.78125,0.6015625
5.09375,0.6015625
4.90625,0.59765625
4.875,0.59375
4.625,0.59765625
5.0,0.59375
4.65625,0.59765625
4.9375,0.6015625
5.125,0.59375
5.1875,0.59765625
5.0625,0.6015625
4.96875,0.59765625
4.625,0.59765625
4.8125,0.6015625
4.8125,0.6015625
4.8125,0.59765625
4.78125,0.5859375
5.03125,0.6015625
4.96875,0.6015625
5.0625,0.59765625
4.78125,0.59375
4.96875,0.59375
4.8125,0.59375
4.8125,0.58984375
4.875,0.59375
4.90625,0.6015625
4.84375,0.59375
5.03125,0.59765625
4.96875,0.59375
4.90625,0.58984375
4.71875,0.6015625
5.0,0.59375
4.75,0.58984375
4.75,0.59375
4.9375,0.6015625
4.84375,0.59765625
4.90625,0.6015625
4.875,0.6015625
4.78125,0.60546875
4.625,0.59375
4.75,0.59375
4.625,0.58203125
4.65625,0.59765625
4.65625,0.59375
4.71875,0.6015625
4.875,0.59765625
4.875,0.59375
4.90625,0.60546875
4.8125,0.6015625
4.8125,0.59375
4.96875,0.59375
4.71875,0.6015625
5.1875,0.6015625
4.6875,0.59765625
4.625,0.59375
4.71875,0.59765625
4.8125,0.59765625
4.78125,0.6015625
5.15625,0.59765625
5.03125,0.59375
4.59375,0.59765625
4.84375,0.59765625
4.71875,0.59765625
4.71875,0.59765625
4.8125,0.5859375
5.0,0.59375
4.78125,0.59765625
4.71875,0.6015625
4.71875,0.6015625
5.03125,0.6015625
4.8125,0.59375
4.78125,0.59765625
4.75,0.59375
5.09375,0.6015625
4.84375,0.6015625
4.8125,0.5859375
4.8125,0.59765625
4.90625,0.59375
4.78125,0.59375
4.6875,0.59375
4.875,0.59765625
4.96875,0.6015625
5.09375,0.6015625
4.875,0.58984375
4.75,0.59375
4.3125,0.59375
4.90625,0.59375
4.71875,0.6015625
4.8125,0.6015625
4.875,0.59765625
4.90625,0.59765625
5.0,0.59375
5.0625,0.59375
4.90625,0.6015625
4.90625,0.59375
4.9375,0.59375
4.71875,0.6015625
4.84375,0.59375
4.625,0.6015625
4.84375,0.6015625
4.375,0.59375
4.96875,0.60546875
4.71875,0.59765625
4.9375,0.59765625
4.78125,0.60546875
4.75,0.59765625
5.125,0.59765625
4.96875,0.6015625
5.0,0.59765625
5.03125,0.59765625
4.59375,0.6015625
5.03125,0.59765625
4.65625,0.58984375
5.03125,0.60546875
4.6875,0.6015625
4.8125,0.59375
4.9375,0.59765625
4.21875,0.58984375
4.9375,0.60546875
4.71875,0.59765625
5.09375,0.59765625
4.9375,0.6015625
4.71875,0.60546875
4.9375,0.59765625
4.71875,0.59765625
4.625,0.59765625
4.40625,0.59765625
4.5625,0.6015625
4.71875,0.59375
5.03125,0.59375
4.6875,0.59765625
4.78125,0.59765625
4.90625,0.59765625
4.8125,0.59375
4.625,0.59765625
4.625,0.6015625
4.90625,0.59765625
4.78125,0.59765625
5.0625,0.59765625
4.71875,0.59765625
4.6875,0.59765625
4.34375,0.58984375
4.75,0.59375
4.34375,0.59765625
4.9375,0.59765625
4.75,0.59375
4.65625,0.6015625
4.59375,0.59765625
4.875,0.59375
4.65625,0.59765625
4.90625,0.59765625
4.8125,0.60546875
4.71875,0.59765625
4.65625,0.59765625
4.53125,0.6015625
4.5625,0.59765625
4.6875,0.59765625
4.78125,0.58984375
4.84375,0.58984375
4.8125,0.59765625
4.6875,0.60546875
4.75,0.59765625
4.6875,0.6015625
4.5,0.6015625
4.65625,0.6015625
4.84375,0.59765625
4.59375,0.6015625
4.59375,0.60546875
4.90625,0.6015625
4.75,0.58984375
4.875,0.59765625
4.71875,0.6015625
4.96875,0.59765625
4.75,0.6015625
4.90625,0.609375
4.96875,0.59765625
4.78125,0.59375
4.96875,0.6015625
4.625,0.6015625
4.6875,0.59765625
5.1875,0.59375
4.46875,0.59765625
4.625,0.6015625
4.75,0.59765625
4.9375,0.6015625
4.9375,0.59765625
4.9375,0.6015625
4.71875,0.59765625
4.53125,0.6015625
4.9375,0.6015625
5.03125,0.59765625
5.0,0.6015625
4.4375,0.59765625
4.875,0.60546875
4.96875,0.6015625
4.6875,0.59375
4.59375,0.59375
4.75,0.59765625
4.8125,0.59375
4.8125,0.6015625
4.75,0.59765625
4.625,0.58984375
4.84375,0.6015625
4.625,0.59375
4.90625,0.59765625
4.71875,0.6015625
4.78125,0.60546875
4.75,0.6015625
4.875,0.59375
4.875,0.6015625
4.6875,0.6015625
4.875,0.59375
4.5625,0.6015625
4.75,0.6015625
5.15625,0.6015625
4.875,0.6015625
4.96875,0.58984375
4.71875,0.5859375
4.71875,0.59765625
4.46875,0.6015625
4.6875,0.59765625
4.75,0.59765625
5.09375,0.59375
4.90625,0.59765625
4.59375,0.58984375
4.5625,0.59765625
4.8125,0.59375
4.5625,0.59765625
4.4375,0.59375
5.125,0.59765625
4.6875,0.59375
4.5625,0.58984375
4.90625,0.60546875
4.875,0.59375
4.625,0.6015625
4.75,0.59375
4.78125,0.6015625
4.40625,0.58984375
4.84375,0.59765625
4.84375,0.59765625
4.78125,0.59765625
4.6875,0.59375
4.875,0.59375
