g_fc_loss,g_con_loss,g_unc_loss,d_con_r2f_loss,d_con_f2r_loss,d_con_f_loss,d_con_m_loss,d_unc_r_loss,d_unc_f_loss,d_unc_m_loss
0.2734375,9.5625,7.84375,3.90625,1.0546875,0.25390625,0.65234375,0.67578125,1.40625,0.71484375
0.228515625,9.125,8.375,3.296875,2.390625,2.84375,0.64453125,0.66015625,1.1484375,0.734375
0.1865234375,8.875,7.09375,2.703125,3.5,1.7265625,0.703125,0.65625,0.55078125,0.73828125
0.146484375,8.5,7.8125,2.03125,4.4375,3.34375,0.69921875,0.69921875,1.40625,0.69140625
0.111328125,8.375,9.1875,1.3203125,5.15625,4.5625,0.671875,0.6953125,2.015625,0.69921875
0.080078125,8.1875,8.6875,0.54296875,5.6875,5.53125,0.65625,0.68359375,3.515625,0.70703125
0.054931640625,7.9375,9.0625,5.90625,6.0625,6.3125,0.58984375,0.68359375,5.6875,0.71484375
0.03466796875,7.5,9.0625,0.8984375,6.25,6.90625,0.66796875,0.66796875,6.28125,0.72265625
0.019775390625,7.0,9.875,1.953125,6.1875,7.25,0.71484375,0.6796875,8.5,0.71484375
0.00909423828125,3.34375,4.8125,3.03125,3.671875,2.15625,0.7109375,0.66015625,7.6875,0.734375
0.0026092529296875,2.921875,5.25,3.34375,3.625,2.109375,0.6640625,0.6953125,8.375,0.69921875
6.4849853515625e-05,2.46875,4.71875,3.625,3.53125,2.046875,0.68359375,0.671875,7.25,0.72265625
0.0010986328125,2.09375,5.65625,3.828125,3.40625,2.046875,0.6484375,0.70703125,7.90625,0.68359375
0.005218505859375,2.796875,5.96875,4.4375,3.78125,3.46875,0.69140625,0.671875,8.8125,0.72265625
0.01190185546875,5.09375,6.71875,5.84375,4.71875,7.09375,0.66015625,0.66015625,7.25,0.7421875
0.0206298828125,4.875,5.875,6.0625,4.3125,7.40625,0.62890625,0.6953125,7.46875,0.6953125
0.03076171875,3.828125,5.71875,5.6875,3.296875,6.28125,0.6953125,0.64453125,6.4375,0.74609375
0.0419921875,4.90625,6.53125,5.40625,2.46875,6.03125,0.6875,0.68359375,4.65625,0.7109375
0.053466796875,3.46875,5.71875,5.3125,1.625,6.65625,0.6484375,0.67578125,2.796875,0.71875
0.064453125,3.03125,7.125,4.6875,0.48046875,6.1875,0.66015625,0.6796875,1.3203125,0.7109375
0.07373046875,3.3125,6.84375,3.96875,15.0,5.53125,0.70703125,0.69140625,13.1875,0.69921875
0.08154296875,2.125,7.84375,3.09375,0.9921875,5.0625,0.66796875,0.671875,2.59375,0.72265625
0.087890625,1.609375,7.3125,2.15625,2.453125,4.34375,0.69140625,0.6640625,5.125,0.73046875
0.09521484375,1.109375,7.46875,0.90625,3.46875,3.65625,0.671875,0.67578125,7.3125,0.72265625
0.10107421875,0.58984375,9.4375,6.5,4.15625,2.84375,0.66015625,0.671875,8.4375,0.72265625
0.1064453125,1.2578125,10.5,0.58984375,4.5625,2.015625,0.640625,0.66015625,9.375,0.73046875
0.11279296875,9.75,12.25,1.375,4.9375,1.03125,0.6484375,0.6796875,10.25,0.7109375
0.1162109375,19.0,10.125,1.984375,5.1875,1.03125,0.73828125,0.6640625,12.6875,0.7265625
0.11962890625,24.25,11.5625,2.46875,5.375,1.09375,0.640625,0.703125,11.4375,0.6953125
0.1220703125,27.625,10.6875,2.75,5.40625,1.9375,0.62890625,0.6640625,13.4375,0.7265625
0.1240234375,27.125,9.1875,2.859375,5.3125,2.5,0.69921875,0.66796875,12.3125,0.7265625
0.125,24.5,11.875,2.765625,5.09375,2.734375,0.64453125,0.6796875,11.0,0.71484375
0.125,21.25,11.25,2.703125,4.90625,2.984375,0.66796875,0.67578125,10.5,0.71875
0.125,14.9375,10.625,2.40625,4.46875,2.96875,0.75,0.66796875,9.5,0.72265625
0.1240234375,6.28125,11.0625,1.984375,3.96875,2.78125,0.6875,0.6796875,9.0,0.71484375
0.12109375,0.232421875,10.125,1.4296875,3.40625,2.40625,0.65234375,0.6796875,9.125,0.71484375
0.1181640625,0.8203125,10.6875,0.7734375,2.75,1.921875,0.62109375,0.68359375,6.71875,0.7109375
0.1142578125,3.1875,12.75,0.458984375,2.015625,2.09375,0.63671875,0.67578125,6.875,0.71875
0.1103515625,3.625,11.5,0.2421875,1.234375,1.578125,0.6640625,0.67578125,4.5,0.71484375
0.10498046875,7.75,10.25,0.310546875,0.58203125,8.5625,0.765625,0.70703125,4.03125,0.6875
0.10009765625,32.25,9.625,0.40234375,0.67578125,25.125,0.69921875,0.69140625,3.359375,0.703125
0.0927734375,37.75,8.375,0.416015625,0.89453125,30.5,0.71484375,0.66796875,1.8046875,0.7265625
0.0869140625,29.25,7.40625,0.390625,0.89453125,13.75,0.7265625,0.6640625,0.82421875,0.73046875
0.080078125,16.75,7.46875,0.314453125,0.64453125,0.9375,0.6484375,0.65625,18.5,0.734375
0.07373046875,1.3046875,8.5625,0.23828125,0.2412109375,2.359375,0.6953125,0.67578125,1.703125,0.71875
0.0673828125,0.91796875,7.125,0.53125,3.640625,3.671875,0.65234375,0.65625,3.875,0.7421875
0.060546875,1.8515625,8.25,0.578125,0.23828125,4.71875,0.6640625,0.671875,5.65625,0.71875
0.053955078125,3.09375,8.8125,1.578125,0.32421875,5.8125,0.640625,0.68359375,6.0,0.70703125
0.0478515625,6.5625,8.8125,5.53125,30.625,7.6875,0.6484375,0.671875,7.40625,0.72265625
0.04150390625,5.28125,7.4375,0.8515625,1.3125,7.4375,0.63671875,0.69140625,6.5,0.69921875
0.03564453125,5.71875,8.375,1.3125,2.28125,7.65625,0.58203125,0.671875,8.5625,0.71875
0.030029296875,9.875,9.5625,4.15625,1.5703125,11.375,0.671875,0.6796875,7.375,0.71484375
0.0250244140625,10.3125,10.4375,4.78125,2.921875,13.8125,0.68359375,0.6875,6.03125,0.703125
0.0201416015625,11.0,9.75,5.21875,3.53125,13.875,0.6328125,0.68359375,5.84375,0.70703125
0.015869140625,11.8125,10.3125,5.5,3.921875,13.8125,0.6953125,0.6875,5.28125,0.70703125
0.01202392578125,12.5,9.625,5.6875,4.21875,13.375,0.6640625,0.6796875,6.0625,0.7109375
0.0087890625,13.125,10.25,5.90625,4.375,13.125,0.640625,0.671875,4.71875,0.7265625
0.005950927734375,13.8125,13.25,5.8125,4.375,12.375,0.66796875,0.671875,4.3125,0.72265625
0.003692626953125,13.8125,8.25,7.40625,4.9375,12.625,0.6640625,0.65625,5.34375,0.73828125
0.0019683837890625,13.8125,7.9375,8.5,5.21875,12.8125,0.7265625,0.6640625,5.46875,0.73046875
0.000797271728515625,14.1875,7.5,8.375,5.0,12.1875,0.6953125,0.671875,4.8125,0.72265625
0.000141143798828125,14.625,7.25,8.0625,4.6875,11.5,0.73046875,0.67578125,3.9375,0.71875
1.5616416931152344e-05,15.125,8.6875,7.59375,4.25,10.75,0.6796875,0.70703125,3.59375,0.68359375
0.000377655029296875,15.5,8.4375,7.09375,3.75,10.0,0.640625,0.6796875,2.46875,0.7109375
0.0012359619140625,16.0,7.96875,6.5,3.203125,9.125,0.65234375,0.65625,1.4140625,0.73828125
0.002471923828125,16.25,9.3125,5.84375,2.515625,8.9375,0.7109375,0.671875,0.296875,0.72265625
0.00408935546875,16.75,8.875,5.1875,1.8359375,8.25,0.6484375,0.6640625,15.375,0.73046875
0.006103515625,17.375,6.1875,4.5625,1.0078125,7.34375,0.71484375,0.66796875,0.9765625,0.72265625
0.00836181640625,18.0,8.625,3.828125,0.19921875,6.4375,0.66015625,0.6875,2.6875,0.703125
0.0107421875,18.75,9.5625,3.09375,11.5625,5.46875,0.59375,0.68359375,4.125,0.70703125
0.01336669921875,19.25,8.3125,2.21875,0.5625,4.65625,0.609375,0.6875,4.28125,0.70703125
0.0159912109375,19.625,8.125,1.3515625,1.5234375,3.796875,0.58984375,0.6875,4.8125,0.703125
0.0186767578125,20.0,7.28125,0.48046875,2.328125,2.953125,0.72265625,0.6640625,6.5,0.7265625
0.021728515625,20.5,7.28125,8.0,2.90625,2.046875,0.6796875,0.6953125,6.65625,0.703125
0.0250244140625,20.75,9.6875,0.5390625,3.21875,1.1953125,0.6484375,0.68359375,6.125,0.7109375
0.0281982421875,21.125,9.9375,1.328125,3.453125,0.34765625,0.7421875,0.68359375,6.375,0.7109375
0.03125,21.375,9.125,1.9375,3.546875,8.6875,0.69140625,0.66015625,5.875,0.73828125
0.034423828125,21.75,8.5,2.453125,3.578125,0.38671875,0.6640625,0.67578125,6.0,0.72265625
0.037353515625,22.25,8.125,2.796875,3.53125,1.0859375,0.609375,0.6640625,5.53125,0.734375
0.0400390625,22.75,9.0,3.03125,3.375,1.609375,0.6796875,0.66015625,5.53125,0.734375
0.043212890625,23.0,8.25,3.15625,3.15625,1.984375,0.66015625,0.6875,4.90625,0.70703125
0.0458984375,23.375,9.0625,3.15625,2.90625,2.234375,0.671875,0.70703125,4.21875,0.6875
0.04833984375,23.75,9.3125,3.09375,2.5625,2.296875,0.6796875,0.7109375,3.90625,0.68359375
0.05078125,24.25,7.96875,2.96875,2.15625,2.34375,0.671875,0.68359375,2.375,0.7109375
0.05322265625,24.375,8.375,2.75,1.7265625,2.296875,0.703125,0.671875,2.125,0.71875
0.053955078125,24.75,8.1875,2.46875,1.21875,2.21875,0.65625,0.69140625,1.3671875,0.70703125
0.055908203125,25.25,6.9375,2.109375,0.6640625,2.03125,0.6875,0.6875,0.57421875,0.703125
0.056884765625,25.5,7.125,1.6875,0.322265625,1.7734375,0.625,0.68359375,3.703125,0.71484375
0.0576171875,25.75,7.40625,1.234375,4.21875,1.421875,0.66015625,0.6875,1.2890625,0.703125
0.0576171875,26.375,8.1875,0.6796875,1.046875,1.0,0.69140625,0.6953125,2.390625,0.69921875
0.0576171875,26.625,7.09375,0.224609375,2.125,0.6015625,0.68359375,0.671875,2.3125,0.72265625
0.056396484375,27.0,7.125,6.0625,3.03125,0.232421875,0.70703125,0.6875,2.984375,0.70703125
0.056396484375,27.25,7.6875,0.82421875,3.65625,2.578125,0.6875,0.66796875,4.09375,0.72265625
0.0546875,27.75,7.40625,1.7890625,4.15625,0.94921875,0.6640625,0.67578125,3.40625,0.7109375
0.052734375,28.0,7.09375,2.59375,4.5625,1.8125,0.75390625,0.6640625,4.125,0.734375
0.0517578125,28.375,7.375,3.21875,4.8125,2.53125,0.70703125,0.67578125,4.3125,0.71484375
0.04931640625,28.75,7.75,3.703125,4.9375,3.078125,0.625,0.671875,4.3125,0.71875
0.046630859375,29.25,7.25,4.0625,5.03125,3.453125,0.70703125,0.66796875,3.609375,0.7265625
0.044189453125,29.375,6.25,4.25,5.0,3.671875,0.61328125,0.6875,3.375,0.70703125
0.041748046875,29.75,7.875,4.34375,4.90625,3.75,0.6796875,0.6796875,3.53125,0.7109375
0.039306640625,30.0,6.8125,4.375,4.71875,3.78125,0.71875,0.6640625,2.578125,0.7265625
0.036376953125,30.375,6.625,4.34375,4.5625,3.703125,0.6171875,0.6640625,2.25,0.73046875
0.03369140625,30.75,6.25,4.21875,4.25,3.078125,0.64453125,0.671875,2.609375,0.72265625
0.03125,31.625,5.75,3.96875,3.90625,2.15625,0.68359375,0.67578125,2.34375,0.71875
0.028564453125,31.75,5.0625,3.71875,3.5,1.921875,0.71875,0.68359375,1.5625,0.7109375
0.0260009765625,32.0,4.9375,3.40625,3.015625,1.640625,0.640625,0.66015625,0.84765625,0.73046875
0.0235595703125,32.25,4.375,3.015625,2.46875,1.296875,0.625,0.6640625,0.42578125,0.734375
0.0211181640625,32.25,4.4375,2.578125,1.8984375,0.90625,0.6875,0.68359375,3.71875,0.70703125
0.0189208984375,32.5,4.59375,2.09375,1.203125,0.337890625,0.6484375,0.6953125,1.015625,0.6953125
0.0167236328125,32.5,4.9375,1.578125,0.48046875,4.65625,0.6171875,0.66796875,1.953125,0.7265625
0.0146484375,32.75,3.875,1.046875,4.34375,0.82421875,0.71484375,0.66796875,2.375,0.72265625
0.0128173828125,33.25,4.53125,0.4375,0.7890625,1.7265625,0.6640625,0.65234375,2.609375,0.74609375
0.01080322265625,33.5,4.53125,4.125,1.640625,2.46875,0.6328125,0.68359375,3.046875,0.70703125
0.0091552734375,34.0,4.25,0.78125,2.234375,3.046875,0.69140625,0.66015625,3.46875,0.734375
0.00762939453125,34.0,3.90625,1.578125,2.6875,3.5,0.66015625,0.67578125,3.75,0.71484375
0.006195068359375,34.5,4.09375,2.21875,2.984375,3.703125,0.63671875,0.6796875,3.546875,0.7109375
0.00506591796875,34.5,3.625,2.6875,3.125,3.796875,0.65234375,0.66015625,3.953125,0.734375
0.00396728515625,35.5,9.1875,1.3828125,0.2470703125,1.1796875,0.6796875,0.69140625,12.375,0.69921875
0.0030364990234375,35.5,11.0,1.640625,0.2109375,0.9765625,0.66796875,0.640625,0.94140625,0.75
0.0022430419921875,35.5,10.375,1.765625,0.291015625,1.7109375,0.72265625,0.68359375,2.140625,0.71484375
0.00162506103515625,35.75,9.0,1.8125,0.33203125,6.9375,0.72265625,0.671875,4.3125,0.72265625
0.001068115234375,35.75,9.875,1.703125,0.37890625,5.84375,0.7109375,0.6640625,5.09375,0.73046875
0.00064849853515625,36.0,9.9375,1.609375,0.431640625,7.125,0.6015625,0.66015625,5.375,0.734375
0.0003204345703125,36.75,9.0625,1.9609375,1.203125,39.25,0.625,0.66796875,3.25,0.72265625
0.0001163482666015625,37.5,7.59375,2.234375,1.9765625,0.46484375,0.7109375,0.65234375,2.40625,0.74609375
1.055002212524414e-05,37.25,7.90625,1.859375,1.7734375,4.0,0.703125,0.65234375,2.71875,0.7421875
1.2755393981933594e-05,37.5,7.75,1.5390625,1.5234375,6.59375,0.68359375,0.68359375,2.265625,0.70703125
0.00011539459228515625,36.5,7.5,1.0625,1.296875,8.625,0.671875,0.64453125,1.84375,0.75390625
0.0003032684326171875,37.75,7.0625,12.125,0.92578125,11.375,0.70703125,0.66796875,3.359375,0.73046875
0.000579833984375,38.25,7.65625,8.4375,0.453125,12.875,0.7578125,0.6796875,3.71875,0.7109375
0.0009307861328125,37.25,7.78125,1.34375,0.796875,12.5625,0.6875,0.703125,2.96875,0.6875
0.00136566162109375,36.5,8.75,2.296875,0.86328125,12.375,0.66015625,0.66796875,2.984375,0.7265625
0.001861572265625,36.0,7.5,2.875,0.69140625,12.5,0.69921875,0.6796875,3.109375,0.71484375
0.0023956298828125,36.5,8.4375,3.25,0.30078125,12.75,0.67578125,0.65234375,3.421875,0.7421875
0.0030670166015625,34.75,9.8125,3.625,0.453125,11.625,0.671875,0.6953125,2.484375,0.6953125
0.00372314453125,36.5,9.0,3.75,0.2265625,13.0,0.65234375,0.71875,2.640625,0.67578125
0.00439453125,34.5,9.875,4.125,0.40234375,10.4375,0.62890625,0.6953125,2.359375,0.69921875
0.00518798828125,34.5,9.4375,4.21875,0.23828125,9.625,0.6640625,0.6953125,2.359375,0.6953125
0.00592041015625,34.5,10.625,4.25,1.5625,9.0,0.74609375,0.6640625,2.609375,0.734375
0.00677490234375,35.5,9.0625,4.125,0.60546875,9.0,0.6328125,0.67578125,2.421875,0.71484375
0.00762939453125,35.0,10.625,4.21875,0.8046875,7.59375,0.65234375,0.68359375,2.515625,0.71875
0.00848388671875,38.5,4.71875,3.21875,18.125,11.9375,0.6875,0.6953125,3.140625,0.69921875
0.00933837890625,38.5,5.03125,3.15625,2.1875,11.875,0.69921875,0.69140625,3.0,0.69921875
0.01019287109375,39.0,4.4375,3.03125,1.1484375,11.6875,0.6796875,0.6640625,2.921875,0.73046875
0.01116943359375,39.25,6.0,2.875,2.25,11.5,0.7421875,0.66796875,3.296875,0.7265625
0.01202392578125,39.5,4.59375,2.734375,3.203125,11.25,0.6484375,0.6796875,3.21875,0.7109375
0.01287841796875,39.5,5.1875,2.578125,4.03125,11.0,0.72265625,0.72265625,2.65625,0.671875
0.0137939453125,39.5,4.375,2.40625,4.71875,10.8125,0.69921875,0.66796875,2.765625,0.72265625
0.0147705078125,40.0,4.53125,2.21875,5.34375,10.5625,0.69140625,0.69921875,2.8125,0.69921875
0.015625,40.0,4.1875,2.015625,5.8125,10.3125,0.72265625,0.67578125,2.5625,0.71484375
0.016357421875,40.0,4.78125,1.8125,6.25,10.0625,0.6328125,0.69140625,1.9375,0.69921875
0.017333984375,40.0,4.125,1.609375,6.59375,9.8125,0.6875,0.671875,1.8515625,0.71875
0.0181884765625,40.25,3.953125,1.390625,6.84375,9.4375,0.671875,0.66796875,1.8125,0.7265625
0.01904296875,40.25,4.90625,1.171875,7.0625,9.1875,0.67578125,0.6796875,1.8359375,0.7109375
0.019775390625,40.25,3.578125,0.94921875,7.1875,8.875,0.6875,0.6640625,1.5625,0.7265625
0.0206298828125,40.25,4.1875,0.7421875,7.25,8.5,0.65625,0.66796875,1.796875,0.7265625
0.021240234375,40.25,4.53125,0.50390625,7.40625,8.375,0.703125,0.69921875,1.34375,0.6953125
0.0218505859375,40.5,3.59375,0.265625,7.40625,8.0625,0.63671875,0.69921875,1.0234375,0.69140625
0.0225830078125,40.5,3.78125,0.4921875,7.40625,7.8125,0.65234375,0.66796875,1.0703125,0.7265625
0.023193359375,40.5,3.234375,0.6484375,7.3125,7.5,0.6953125,0.67578125,0.84765625,0.71875
0.0240478515625,40.5,3.515625,0.2451171875,7.1875,7.1875,0.65234375,0.65625,0.640625,0.7421875
0.0244140625,40.5,3.65625,0.400390625,7.09375,6.90625,0.7109375,0.69921875,0.5234375,0.69921875
0.02490234375,40.5,4.0625,0.5546875,6.90625,6.5625,0.65625,0.6953125,0.404296875,0.69921875
0.025390625,40.5,3.5625,0.6171875,6.8125,6.3125,0.6484375,0.66015625,0.2236328125,0.734375
0.0260009765625,40.5,3.546875,0.69921875,6.59375,5.96875,0.6953125,0.66015625,0.328125,0.73046875
0.0262451171875,40.5,3.265625,0.69140625,6.5,5.8125,0.66796875,0.68359375,0.609375,0.7109375
0.026611328125,40.5,3.4375,0.6953125,6.3125,5.5,0.6640625,0.703125,0.248046875,0.69140625
0.02685546875,40.5,3.5,0.66796875,6.15625,5.21875,0.640625,0.6640625,0.2333984375,0.73046875
0.0272216796875,40.25,3.015625,0.6171875,5.9375,4.9375,0.703125,0.671875,0.271484375,0.71875
0.0272216796875,40.25,2.78125,0.5390625,5.6875,4.65625,0.640625,0.68359375,0.2890625,0.70703125
0.027587890625,40.25,2.734375,0.44921875,5.4375,4.34375,0.6953125,0.6953125,0.427734375,0.703125
0.02783203125,40.0,3.28125,0.34375,5.1875,4.0625,0.67578125,0.71484375,0.4453125,0.67578125
0.02783203125,40.0,2.953125,0.220703125,4.9375,3.796875,0.6640625,0.66796875,0.435546875,0.72265625
0.02783203125,40.0,2.8125,0.283203125,4.6875,3.53125,0.69140625,0.68359375,0.408203125,0.70703125
0.0279541015625,40.0,2.78125,0.408203125,4.4375,3.21875,0.69921875,0.6953125,0.4375,0.6953125
0.02783203125,40.0,2.578125,0.201171875,4.09375,2.96875,0.76171875,0.6484375,0.41796875,0.74609375
0.02783203125,39.5,2.46875,0.265625,3.796875,2.71875,0.71875,0.6953125,0.298828125,0.69921875
0.02783203125,39.5,2.34375,0.330078125,3.53125,2.453125,0.69921875,0.671875,0.2275390625,0.72265625
0.0277099609375,39.5,2.34375,0.365234375,3.21875,2.1875,0.64453125,0.6796875,0.2412109375,0.7109375
0.027587890625,39.5,2.28125,0.373046875,2.90625,1.9375,0.66015625,0.6875,0.2294921875,0.703125
0.0272216796875,39.5,2.15625,0.34765625,2.578125,1.671875,0.67578125,0.6875,0.298828125,0.703125
0.0272216796875,39.25,2.3125,0.302734375,2.28125,1.421875,0.6484375,0.65234375,0.341796875,0.75
0.02685546875,39.25,1.84375,0.234375,1.953125,1.171875,0.703125,0.70703125,0.193359375,0.6875
0.026611328125,39.25,1.6640625,0.19921875,1.609375,0.8828125,0.68359375,0.6796875,0.2890625,0.71484375
0.0262451171875,39.0,1.9140625,0.310546875,1.28125,0.66796875,0.63671875,0.6953125,0.3359375,0.69921875
0.0260009765625,39.0,1.515625,0.21875,0.9375,0.41796875,0.66796875,0.67578125,0.408203125,0.71875
0.025634765625,39.0,1.5078125,0.2109375,0.5859375,0.2119140625,0.71484375,0.671875,0.46875,0.71875
0.025390625,38.5,1.5,0.2470703125,0.2392578125,1.1796875,0.62109375,0.66015625,0.44921875,0.734375
0.0247802734375,38.5,1.15625,0.27734375,1.140625,0.6484375,0.6875,0.6640625,0.376953125,0.73046875
0.0244140625,38.5,1.3046875,0.259765625,0.5546875,0.2890625,0.6796875,0.6796875,0.376953125,0.71875
0.024169921875,39.0,1.078125,0.224609375,0.337890625,0.515625,0.71875,0.67578125,0.330078125,0.71875
0.0235595703125,39.0,1.0,0.201171875,0.6015625,0.7109375,0.68359375,0.70703125,0.2734375,0.6875
0.02294921875,39.0,0.921875,0.224609375,0.7890625,0.8203125,0.67578125,0.703125,0.21484375,0.6875
0.0223388671875,39.25,0.77734375,0.234375,0.8828125,0.88671875,0.62109375,0.6953125,0.2109375,0.69921875
0.0218505859375,39.25,0.62890625,0.2041015625,0.8828125,0.9140625,0.72265625,0.6796875,0.259765625,0.71875
