image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,humor_score,humor
sonicdrivein_414,"and it’ s a surprise, but the # mtv4live will be here for you.",0,1,0.93865,0.44630423,0.0,0.0,0.0,0.0,0.5709108114242554,1
sonicdrivein_543,"it’ s like, it sounds so simple.",0,1,0.34658635,0.44630423,0.0,0.0,0.0,0.0,0.7412935495376587,1
sonicdrivein_1471,"if you want a really good price, but only have 15 min to make it in the store and i’ ll give ya that discount! for just $ 2.",4,1,0.6595098,0.44630423,0.1379310344827586,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0552626885473728,0
sonicdrivein_1623,i just made my first ever taco on the house.,1,1,0.92198837,0.44630423,0.0272531793034012,6.06403368292093e-309,6.06403368292093e-309,6.06403368292093e-309,0.1675112098455429,0
sonicdrivein_491,what a i'm thinking about! the best one ever.,0,1,0.49192503,0.44630423,0.0,0.0,0.0,0.0,0.4004559218883514,0
sonicdrivein_478,"in the mood for a post about mexican cuisine? </s> just to be honest, i love tacos more than anything in this world.",0,1,0.97741127,0.44630423,0.0,0.0,0.0,0.0,0.0598744451999664,0
sonicdrivein_196,"we have a, you can use this to make the most awesome pumpkin soup ever! 🍛 it’ s for your kiddos too so get ready 👀👈🤩 </s>
i'm sure we all need more of these with me? 😀 i just got my butt in bed 😂😂 😭😬🍔🥗🎉",2,1,0.74915475,0.44630423,0.0425531914893616,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.8068092465400696,1
sonicdrivein_655,what is the biggest christmas gift you can give your child? it’ s a.,2,1,0.95787,0.44630423,0.1428571428571428,0.0769230769230769,2.2250738585072617e-308,2.2250738585072617e-308,0.7921858429908752,1
sonicdrivein_1138,it’ s the only thing i can do is.,1,1,0.2536722,0.44630423,0.0134559258213699,2.69463859084289e-309,2.69463859084289e-309,2.69463859084289e-309,0.3552291989326477,0
sonicdrivein_339,"the perfect combination of ; your favorite flavor, the ultimate music video and a post that makes you think twice about life.",4,1,0.6884176,0.44630423,0.1189807217549214,1.941433220050148e-308,1.941433220050148e-308,1.941433220050148e-308,0.2798854112625122,0
sonicdrivein_1084,and i'm just about to make my second round of our mic.,1,1,0.77619165,0.44630423,0.0649000652559504,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,0.5605003237724304,1
sonicdrivein_2189,"you know what we do? </s> if you’re not sure, just say something like this:“ u want to go for the taco bell! it has no cheese on them.",1,1,0.9176248,0.44630423,0.0344827586206896,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0876941606402397,0
sonicdrivein_89,"yes, yes.",0,1,0.85455173,0.44630423,0.0,0.0,0.0,0.0,0.9892269372940063,1
sonicdrivein_1854,"if u’ re looking for a new app, you should check out our favorite game.",3,1,0.96983385,0.44630423,0.1750346638085895,1.9473252738654987e-308,1.9473252738654987e-308,1.9473252738654987e-308,0.5342403054237366,1
sonicdrivein_2181,the band is playing at this night and we are so excited to see you all! </s> 🦖🐶😊👨🏽💕📸️🧠🍲🥇🎤🌿#freestylefriday@teamjake pic.,2,1,0.9313507,0.44630423,0.1052631578947368,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.026308074593544,0
sonicdrivein_470,the milk and cheese is the best.,2,1,0.8890158,0.44630423,0.1073538990107551,1.6720924800836196e-308,1.6720924800836196e-308,1.6720924800836196e-308,0.2427249103784561,0
sonicdrivein_2078,what is your take on the last game? what are you going to do today.,4,1,0.9749553,0.44630423,0.2042475568972396,1.704247123185085e-308,1.704247123185085e-308,1.704247123185085e-308,0.5537384152412415,1
sonicdrivein_842,what’ s your idea of a burger? you know what i do.,2,1,0.97750103,0.44630423,0.0855695198387653,1.142391010069532e-308,1.142391010069532e-308,1.142391010069532e-308,0.2338733375072479,0
sonicdrivein_789,"when we are in the backyard and this is our, then i think it’ s best to go home.",1,1,0.9036677,0.44630423,0.0526315789473684,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1467098295688629,0
sonicdrivein_556,"it's a holiday for all dogs, and we have some great deals on the best products of our year.",5,1,0.9288179,0.44630423,0.1918981454013776,0.0405118306958463,1.622552677948798e-308,1.622552677948798e-308,0.0509994886815547,0
sonicdrivein_780,"when your friend calls you to order a'black and white margarita, but the cashier says it’s just for us.",0,1,0.7702939,0.44630423,0.0,0.0,0.0,0.0,0.4783236682415008,0
sonicdrivein_135,a nd so it looks like this! 🍪🍟.,0,1,0.8882009,0.44630423,0.0,0.0,0.0,0.0,0.4457375705242157,0
sonicdrivein_1996,today is your day! it’ s the time to celebrate and be kind.,3,1,0.9766551,0.44630423,0.1832129210349118,1.7665365515873297e-308,1.7665365515873297e-308,1.7665365515873297e-308,0.1847432255744934,0
sonicdrivein_2185,but we know it’s a good thing to be here and i love the experience of being with you all day long.,1,1,0.97347045,0.44630423,0.0454545454545454,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.2375807017087936,0
sonicdrivein_69,# 1 in this morning! 🤤 i know you are going to love it.,0,1,0.93385184,0.44630423,0.0,0.0,0.0,0.0,0.1762413382530212,0
sonicdrivein_1566,"the meme that went viral this week was the `` how come we still got our own food truck when there’ s no other fast casual place around??
# mexicanwaffles on tumblr.",2,1,0.8846133,0.44630423,0.0625,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1475328505039215,0
sonicdrivein_1635,"what is the best avocado toast recipe ever? and what’ s it got to taste like avocados, mashed potatoes with bacon in between them! # awesome@ chefkofi i have a hard time believing that so many people are trying this.",4,1,0.9123253,0.44630423,0.0591555364366815,1.316254377112339e-308,1.316254377112339e-308,1.316254377112339e-308,0.0078568551689386,0
sonicdrivein_532,i love when the dogs find their paw prints in my grass.,3,1,0.9819818,0.44630423,0.0919698602928605,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309,0.2731333076953888,0
sonicdrivein_614,"if you want it now, this is what i'm gonna do.",2,1,0.9768291,0.44630423,0.1384182521267043,1.6939495889106837e-308,1.6939495889106837e-308,1.6939495889106837e-308,0.74962317943573,1
sonicdrivein_204,we are ready to serve up the best taco truck in town.,1,1,0.9567558,0.44630423,0.0833333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1467927992343902,0
sonicdrivein_2052,"if you could see this dog in the kitchen, it would make an amazing ice cream cone.",0,1,0.9546385,0.44630423,0.0,0.0,0.0,0.0,0.3208702802658081,0
sonicdrivein_1849,i got my hands on the last few 50.,1,1,0.5305787,0.44630423,0.0456791433896874,9.14755210518586e-309,9.14755210518586e-309,9.14755210518586e-309,0.5941305160522461,1
sonicdrivein_791,what’ s your plan for this year? we have a #1 winner! let us know in the comments below.,0,1,0.9593923,0.44630423,0.0,0.0,0.0,0.0,0.0786352977156639,0
sonicdrivein_311,you don't have to wait 15 minutes for your food.,0,1,0.9733617,0.44630423,0.0,0.0,0.0,0.0,0.319963127374649,0
sonicdrivein_743,you’ re all about them! '' he said.,0,1,0.3513926,0.44630423,0.0,0.0,0.0,0.0,0.7838194966316223,1
sonicdrivein_1729,"a, uh i’m so sorry.",0,1,0.92968005,0.44630423,0.0,0.0,0.0,0.0,0.645011842250824,1
