image_id,caption,fitCount,gtNum,fluency,diversity,humor_score,humor,benign
sonicdrivein_926,the best thing about this week is that we can all be together.,0,1,0.97310174,0.48293343,0.367423951625824,0,-9.201148
sonicdrivein_311,"when you ask your friend what they think of this video, just say'i love it.",1,1,0.97181576,0.48293343,0.3418411016464233,0,-9.127721
sonicdrivein_1197,the can’ t do it.,0,1,0.49963415,0.48293343,0.3114345371723175,0,-7.21533
sonicdrivein_1849,i'm here for you.,0,1,0.971814,0.48293343,0.6454340815544128,1,-8.853069
sonicdrivein_1138,my mom is a vegan.,0,1,0.9849325,0.48293343,0.3434621393680572,0,-9.010401
sonicdrivein_543,it’ s my first bite of pizza for the day.,1,1,0.9741233,0.48293343,0.5946900844573975,1,-8.82449
sonicdrivein_470,this is the most fun place in town.,1,1,0.9818381,0.48293343,0.2805690467357635,0,-9.340902
sonicdrivein_204,we’ re going to be in the “ a-list” this week!# gimmeourtop5# likeus on instagram.,1,1,0.85203296,0.48293343,0.0451124049723148,0,-0.0019521719
sonicdrivein_1737,i’ m going to be on a full run.,1,1,0.9749357,0.48293343,0.7854689359664917,1,-8.8831835
sonicdrivein_89,"it’ s the # baconbaconclub, and it is our best-selling item of all time.",2,1,0.95402455,0.48293343,0.3903664350509643,0,-9.185499
sonicdrivein_1765,"in the end of summer, i’ m going to be doing a video for our new series called “the night club.",3,1,0.9743292,0.48293343,0.1381273865699768,0,-8.533657
sonicdrivein_1471,"when i say "" we need to get ready for the big day, do you have any ideas on what outfit u want?
• when someone asks if they like your dog or cat meme: hey dude did ya see that cute puppy/cat video today?? it’s so good! 👍👌🏽🏻🐶💕🙂😂�",3,1,0.8239422,0.48293343,0.0849673077464103,0,-0.0004405005
sonicdrivein_1635,""" we're not going to be the best.",3,1,0.94976,0.48293343,0.2825813293457031,0,-7.6069655
sonicdrivein_877,"if you’ re in the mood for a little something, check out this new and improved “ m&m candy.",0,1,0.9329983,0.48293343,0.0600759871304035,0,-8.278295
sonicdrivein_743,"we have a few options to choose from, but i'm not going on say this is your order.",0,1,0.8321188,0.48293343,0.6291242241859436,1,-8.34384
sonicdrivein_414,a new mom who has a child with 30 pounds of weight and i have to teach her how not to eat fast food.,1,1,0.89389914,0.48293343,0.8534384965896606,1,-9.177179
sonicdrivein_80,it’ s not a food emoji.,0,1,0.9727721,0.48293343,0.933151125907898,1,-7.301337
sonicdrivein_780,i'm not going to tell you what i did this weekend but my own and all the way home.,0,1,0.60017973,0.48293343,0.6615065336227417,1,-8.632902
sonicdrivein_1666,"yes, it’ s a # puppytuesday.",0,1,0.7167532,0.48293343,0.3507815897464752,0,-8.637032
sonicdrivein_789,"the woman who was on the show this week is in a rush to get her food and drink, so she’ s had more than 10 of them.",0,1,0.9152532,0.48293343,0.0540464632213115,0,-9.2383585
sonicdrivein_1084,@ taylori.,0,1,0.82882786,0.48293343,0.2303569316864013,0,-6.372677
sonicdrivein_69,"and i know you’ re thinking “ oh no, it was the wrong one.",0,1,0.92122686,0.48293343,0.6044042706489563,1,-8.104289
sonicdrivein_952,"we’ re going to have a special “ no-hair day” on friday, april 14th.",1,1,0.9741086,0.48293343,0.4688715040683746,0,-0.0005154473
