image_id,caption,fitCount,gtNum,fluency,diversity,humor_score,humor,benign
sonicdrivein_1778,"i was a vegan, and it smelled like pizza.",2,1,0.981138,0.4842196,0.3522602021694183,0,-9.652653
sonicdrivein_1849,m i gonna get some hot chocolate?# foodforthought m@ suzanne.,0,1,0.86014956,0.4842196,0.3849284946918487,0,-7.139265
sonicdrivein_1138,"`` the only thing that makes you happy is when someone gives up their first bite and says, '' i love it.",3,1,0.97734046,0.4842196,0.1261478811502456,0,-9.736948
sonicdrivein_89,"you know what we do in the morning, so if you’ re hungry and want something to eat or drink before your workout is over.",1,1,0.8986754,0.4842196,0.6750522255897522,1,-9.291974
sonicdrivein_1084,the # myfoodporn challenge.,0,1,0.851316,0.4842196,0.2558324337005615,0,-1.3364393
sonicdrivein_594,they're not here to tell you what they do.,1,1,0.97342265,0.4842196,0.4518290758132934,0,-8.499919
sonicdrivein_655,we’ re going to be having our first big giveaway on the 3rd of march.,0,1,0.9780838,0.4842196,0.6927513480186462,1,-8.631851
sonicdrivein_952,this's the one you want to hear.,3,1,0.9697953,0.4842196,0.8502452373504639,1,-8.824736
sonicdrivein_789,and this is the summer.,0,1,0.96516776,0.4842196,0.1207862123847007,0,-9.088083
sonicdrivein_1254,have you ever heard of the most awesome dog show? get your # dogsmogirl and join us! it’ s a full house.,2,1,0.9483385,0.4842196,0.0143918022513389,0,-0.005590044
sonicdrivein_2185,"yes, we’ re still with this at 10am on sunday.",2,1,0.9160148,0.4842196,0.6205465793609619,1,-6.6643453
sonicdrivein_532,"and i said, “ yeah.",1,1,0.5861224,0.4842196,0.7013727426528931,1,-8.089611
sonicdrivein_1623,"i have to take a, so my friends were in an emergency breakfast and it was just some chicken salad with no cheese.",2,1,0.65212524,0.4842196,0.1893588751554489,0,-8.926469
sonicdrivein_842,you’ re the jack in me? i love this lil jagger.,2,1,0.59120363,0.4842196,0.3254503011703491,0,-0.083304375
sonicdrivein_478,a little something about the fact that i have never had to buy anything at all.,0,1,0.85985255,0.4842196,0.3002092242240906,0,-8.848622
sonicdrivein_311,"you know, we have the whole'u just can do anything.",1,1,0.5907373,0.4842196,0.6223676800727844,1,-8.365721
sonicdrivein_1566,what if we could've all the time? i have to get out and go outside when my friends call me.,2,1,0.8995999,0.4842196,0.3753379285335541,0,-9.439534
sonicdrivein_1854,"this is a, for everyone who likes u at least this far.",0,1,0.79498565,0.4842196,0.801219642162323,1,-8.757198
sonicdrivein_1635,i just love a few new ways to keep it all fresh.,2,1,0.9808226,0.4842196,0.1479820311069488,0,-8.576745
