image_id,caption,fluency,diversity
mcdonalds_switzerland_178,are you ready for some freestyle action on the big ramp?,0.9837276,0.5576686
mcdonalds_switzerland_500,"your favorite 🍔 and 🍟 are still available without a 2g covid certificate - as take-away, through mcdrive or delivered",0.6643886,0.5576686
mcdonalds_switzerland_1930,"become our travel blogger and go on an adventure in sydney, buenos aires and cape town! send us a video message using",0.93932,0.5576686
mcdonalds_switzerland_509,"the chicken wings are back 🍗 🥳! on this occasion a little quiz for you 🔎 ... easy, right? 😉..",0.85322094,0.5576686
mcdonalds_switzerland_726,is a big mac with bacon still a big mac and a night club during the day still a night club? 👇add your comment below👇,0.89358026,0.5576686
mcdonalds_switzerland_618,train your brain in a yummy way! can you come up with the solution?,0.9681153,0.5576686
mcdonalds_switzerland_597,our new spicy mcchicken burgers really are spicy! what's your way to cool your tongue after eating one of them 🌶 ?,0.84867644,0.5576686
mcdonalds_switzerland_273,i count on you for the translation!,0.9422212,0.5576686
mcdonalds_switzerland_1972,a hamburger for just 1.- fr.?! to celebrate the 25th anniversary of the swiss mcdrives our hamburger will only be 1.-,0.54419225,0.5576686
mcdonalds_switzerland_1656,congratulations roman! we are proud of you too! 🏆💪 #together4gold,0.91383195,0.5576686
mcdonalds_switzerland_585,why stand in line when you can order directly to your table with my order? download our app from the link in bio and save time! 🍟 🍔,0.6050905,0.5576686
mcdonalds_switzerland_624,you weren't lucky at finding easter eggs? go for a few snacks! happy easter to all of you! 💛,0.8748428,0.5576686
mcdonalds_switzerland_759,green is the new black - all your favs now in veggie,0.47508168,0.5576686
mcdonalds_switzerland_2077,"guys, vote for @patrick_reis as voice of mcdonald's fan favourite! he needs you!",0.39849773,0.5576686
mcdonalds_switzerland_621,coming soon: a new spicy experience. our crew from etoy tasted it already🥵 are you up to the challenge? #spiceface🌶,0.91591996,0.5576686
mcdonalds_switzerland_512,it’s out 🔥! get your favorites of the snipes x mcdonald’s collab as of today in selected snipes stores on their website ,0.49229765,0.5576686
mcdonalds_switzerland_483,something for all the bacon lovers out there 🥓 : who knows the name of the bacon we use for our burgers? 🍔 🤔,0.9477387,0.5576686
mcdonalds_switzerland_717,craving for a take-away this weekend? our restaurants are open for you! 🤩 for opening hours per restaurant please visit ,0.87054354,0.5576686
mcdonalds_switzerland_703,"baboi para tu! so, what food for your family evening? treat your children with a happy meal and find the minions",0.6387213,0.5576686
mcdonalds_switzerland_201,"you know the game, but this time we go international 👀​",0.89406395,0.5576686
mcdonalds_switzerland_236,la dolce mcdonald‘s. picking up your order in style.,0.8754564,0.5576686
mcdonalds_switzerland_676,everyone is different. which burger type are you?,0.95059574,0.5576686
mcdonalds_switzerland_2052,#happy #meal #toys ! #ben10 #hellokitty,0.736983,0.5576686
mcdonalds_switzerland_475,the really tough choices in life 😜. which one will you go for?,0.9690401,0.5576686
mcdonalds_switzerland_548,fancy chilling with your family ❤️ ? make yourselves comfortable ... we have something special for you 🍔 🍟 : ,0.93707895,0.5576686
mcdonalds_switzerland_603,you don't have to be a ski pro to enjoy our sundae cailler's chocolate slopes🍦,0.86677754,0.5576686
mcdonalds_switzerland_672,"fries before guys and nuggets before, well, anything really!",0.73013,0.5576686
mcdonalds_switzerland_858,"""the only thing i was good at was eating chicken mcnuggets.""",0.94804734,0.5576686
mcdonalds_switzerland_495,we're sure you'll hit the slopes in style this year... any tips on where to find best ones ❄️☀️🏂? ,0.9379396,0.5576686
mcdonalds_switzerland_1939,the royals are back today: discover the royal tzatziki and the mcchicken basilic. which one will you pick first ? ;-),0.89717877,0.5576686
mcdonalds_switzerland_1322,congrats kevin @kevin_schunck for your first silver medal at the youth olympic games in buenos aires in the bmx team,0.7461299,0.5576686
mcdonalds_switzerland_1932,"want to go to sydney, buenos aires and cape town? tell us in a video message why you should win and use the hashtag",0.9419034,0.5576686
mcdonalds_switzerland_1896,another fantastic performance for one of our #together4gold and @schweizersporthilfe athlete! congratulations @vladyar,0.8246581,0.5576686
mcdonalds_switzerland_1913,the yellow chili sauce that you can find in our australian bbq is very #popular in sydney. our blogger @xavier_alfonso,0.9186547,0.5576686
mcdonalds_switzerland_686,🍔 + 🧀 = ❤️ i’m back! did you miss me ?,0.96253276,0.5576686
mcdonalds_switzerland_828,may the force be with you – especially at home. #maythe4thbewithyou,0.74682075,0.5576686
mcdonalds_switzerland_574,"win a prize per day with our new burger summer run app game! 🍔 🕹️ 
and there’s even more: play every day and get the chance to win even bigger prizes🎁 ! good luck & have fun 🍀 🎉
#smallmomentsmakeabigdifference #burgersummerrun",0.6723127,0.5576686
mcdonalds_switzerland_19,how to have a delicious national day! 🇨🇭🎉,0.7939997,0.5576686
mcdonalds_switzerland_841,[swipe for your language: 🇩🇪 --> 🇫🇷 --> 🇮🇹] safety first. stay strong 💛#stay,0.85759187,0.5576686
mcdonalds_switzerland_1920,congrats @lausanne2020! our #together4gold athletes are training hard to participle in the youth olympic games in 2020!,0.69925183,0.5576686
mcdonalds_switzerland_674,"mcdelivery, mcdrive or take-away - what can we do for your happiness?",0.89797676,0.5576686
mcdonalds_switzerland_797,"enjoy the sun, but don't forget to stay hydrated and to wear your sunglasses 😎 ",0.91745996,0.5576686
mcdonalds_switzerland_536,zoom in sherlock 🕵️ 👀. in which field is our 🍔 hidden?,0.68817675,0.5576686
mcdonalds_switzerland_1904,thanks for your hard work guys!  #repost @monah_ with @repostapp.,0.7100803,0.5576686
mcdonalds_switzerland_735,tip for a movie night: “nuggets of the fryabean” with mcdelivery.,0.57925934,0.5576686
mcdonalds_switzerland_508,🎮 hot news for the gamers out there!  x-mas magic run is now available in our app 📱 and you can win amazing prizes,0.8620989,0.5576686
mcdonalds_switzerland_1892,happy world smile day ! share a picture of your nicest smile or your best joke with @mcdonalds_switzerland and get a,0.7717147,0.5576686
mcdonalds_switzerland_507,have you been good this year 😇? are you also dreaming of some mcdonald's goodies as reward 🎅🍟 🍔 ?,0.5753795,0.5576686
mcdonalds_switzerland_699,"and a good, crispy, crunchy, creamy, soft morning to you.",0.8494588,0.5576686
mcdonalds_switzerland_818,summer is calling – and we’re picking up: enjoy your meal with a side of sunshine on our re-opened restaurant terrace ☀ ,0.8903707,0.5576686
mcdonalds_switzerland_478,when mcdonald’s makes your choice difficult! 🤯  which offer in our app are you going for? 🍔 🍟 🥤,0.84910643,0.5576686
mcdonalds_switzerland_1894,are you a meat lover? then you should definitely try our new signature burgers the maestro blue cheese and the maestro,0.87493724,0.5576686
mcdonalds_switzerland_576,"so yummy, so crispy, unbelievably tasty 🤤... we can't resist 😍, can you?
happy fried chicken day to y'all! 🥳🍔
#friedchickenday",0.8823141,0.5576686
mcdonalds_switzerland_532,we are there for you...🍔🍟 even in busy times at home 🏡 #mcdelivery #youlivewedeliver,0.7834572,0.5576686
mcdonalds_switzerland_722,"the closer it gets, the better it gets – the homestyle honey mustard veggie.",0.84094566,0.5576686
mcdonalds_switzerland_694,are you fresh? as fresh as the air that we keep filtering from outside into our restaurants? 😍👍🏼,0.932249,0.5576686
mcdonalds_switzerland_1955,the car wash in favor of the ronald mcdonald foundation is going on today. come and get your car washed for the good,0.9429568,0.5576686
mcdonalds_switzerland_572,"☀️ do you love summer as much as we do ☀️? to celebrate it, our mccafé has some new products for you: smoothie sunshine, frappé ragusa and mini donuts trio 🍩 🍩 🍩 ! one better than the other, we promise 😉",0.81630564,0.5576686
mcdonalds_switzerland_1934,whose doing this all the time as well? #mcdonalds #mcdo #foodporn,0.49631435,0.5576686
mcdonalds_switzerland_531,"last but not least - this week it's your chance to get the grey coca-cola™ glass 🖤. for every menu medium, you will get ",0.8120418,0.5576686
mcdonalds_switzerland_472,and what's your big crave after a long day on the slopes? 🍔 🍟 🏂 ⛷️,0.8543535,0.5576686
mcdonalds_switzerland_510,"stay tuned... on december 1st, we launch our new app game: x-mas magic run 🌟🎮! who's ready to win amazing prizes every day? 🤩  #xmas #magicrun",0.8834141,0.5576686
mcdonalds_switzerland_774,"a few floors less, but a lot tastier.",0.88189006,0.5576686
mcdonalds_switzerland_6,"the people who do that, we see you 👀",0.82584274,0.5576686
mcdonalds_switzerland_517,"when @friedahodel and @fabiozerzuben try our hotter, fresher and juicier burgers 🍔 🍟, we only see stars in their eyes 🤩",0.8730027,0.5576686
mcdonalds_switzerland_606,tidying up - the perfect way to figure out what you really love! 😍,0.95163745,0.5576686
mcdonalds_switzerland_1918,get new flavours from down under with our new #burger australian barbecue and its yellow chili sauce. #mcdonalds,0.71569204,0.5576686
mcdonalds_switzerland_527,"our big mac 🍔 is now even better with a softer bun, more sauce and the beef grilled together with the onions! delicious ",0.54967284,0.5576686
mcdonalds_switzerland_468,imagine that perfume! 😍 what scent would you go for? eau de big mac? eau de fries? 🤔  let us know…,0.9581731,0.5576686
mcdonalds_switzerland_1919,it's a hot day today! who wouldn't dream to take a swim with this beauty? #mcdonalds #mccafe #yummy #donut #food #summer,0.9347849,0.5576686
mcdonalds_switzerland_1952,another fantastic result from one of our #together4gold and @schweizersporthilfe athlete @nealwoernhard who become match,0.30804014,0.5576686
mcdonalds_switzerland_1970,happy birthday mcdrive! to celebrate you'll be able to enjoy our hamburger for just 1.- today! ,0.48510647,0.5576686
mcdonalds_switzerland_486,when we go iceskating ⛸️ - we do it in style 🤩 🙌,0.87022024,0.5576686
mcdonalds_switzerland_626,"freshly arrived, delicious and very swiss 😍💛. who wants to try the new mcflurry ragusa 🤤?",0.81851673,0.5576686
mcdonalds_switzerland_1922,today’s the international day of #friendship. tag a #friend with whom you’d like to share a sundae. #mcdonalds #mcdo,0.8896467,0.5576686
mcdonalds_switzerland_1056,double-tap if you look this sad when friends steal your nuggets!,0.9512264,0.5576686
mcdonalds_switzerland_1657,congratulations emma and team! 🏆 we are very proud of you! 💪 #together4gold,0.7818568,0.5576686
mcdonalds_switzerland_1899,"this is not how it's done at our #mccafe, we promise! 😄 thanks @gamero_j for sharing this video! #mcdonalds #mcdo #coffee #art #barista #loosingit #lol",0.7657112,0.5576686
mcdonalds_switzerland_118,the only thing in my mind since it’s back.,0.5715973,0.5576686
mcdonalds_switzerland_573,"one big tasty, 12 variations – which one is your favorite? 🍔 😍 🤤",0.8967858,0.5576686
mcdonalds_switzerland_744,"all you need is love...well, and a big tasty doubly bacon with large fries.",0.8990934,0.5576686
mcdonalds_switzerland_1992,our 24 hours of joy started in #sydney #australia with a giant ball pit. #imlovinit,0.6091091,0.5576686
mcdonalds_switzerland_564,☔ 🌧️ 💧 rainy days call for yummy food 🍟 🍔! what are you craving for right now? 😍,0.9321674,0.5576686
mcdonalds_switzerland_1184,our big mac - stayin’ fabulous forever and always. 👌 tag a big mac lover! #mcdonalds #burgerporn #bigmaclove,0.738133,0.5576686
mcdonalds_switzerland_122,me. every. single. time.,0.35252598,0.5576686
mcdonalds_switzerland_1948,which sauce are you going for? #mcdonalds #mcdo #food #picoftheday,0.91065353,0.5576686
mcdonalds_switzerland_1900,"shake it, shake it, shake it! have you tried our shaker fries? 🍟 #mcdonalds #mcdo #mcd #fries #shakeshake #shakeshakeshake #hotchilli #blackpepper  #foodie #picoftheday",0.85103047,0.5576686
mcdonalds_switzerland_203,the meaningful look you get when you receive your order.​,0.9687697,0.5576686
mcdonalds_switzerland_864,best. job. ever. #scienceiscool 📸 via http://mcd.to/6170151my,0.83966446,0.5576686
mcdonalds_switzerland_700,yesterday was the st.nicholas day! we hope you behaved well this year :),0.9466836,0.5576686
mcdonalds_switzerland_578,"hopp schwiiiz! 🇨🇭 we believe in you @swiss_nati_men ⚽ 💪  and as celebration of today's game: get our hamburger for chf 1 - only today!*
.
.
*valid on 2.7.2020 and on every further matchday of the swiss national team during uefa euro 2021 in all mcdonald's restaurants in switzerland and in the principality of lichtenstein. no more than 3 burgers per person and purchase.",0.2869947,0.5576686
mcdonalds_switzerland_1921,sun’s out and you need some #refreshment? our #mccafe #smoothies are now half price for a limited period of time,0.60213417,0.5576686
mcdonalds_switzerland_731,literally a hot deal: buy a reusable mccafé mug for chf 9.90 with a hot drink for free. re-fill of your mug and save chf,0.4645536,0.5576686
mcdonalds_switzerland_615,"our amazing sunset offers are back, every day as of 17h! download the mcdonald’s app now and discover the best deals! 
*check our app for the terms and conditions",0.79333633,0.5576686
mcdonalds_switzerland_546,not sure if we're really ready for you but still... welcome back fall! ❤️🍁 ,0.7212233,0.5576686
mcdonalds_switzerland_839,make the most of your time at home to  brush up on your burger knowledge! did you know that both the big mac and the,0.81247795,0.5576686
mcdonalds_switzerland_1379,good days start with coffee. but we drink it all day long just in case.,0.9234239,0.5576686
mcdonalds_switzerland_45,swiss match day mean fr. 1.- hamburger for me!,0.22975644,0.5576686
mcdonalds_switzerland_153,nessi ? is it you at the @masked.singer.switzerland ?,0.19778596,0.5576686
mcdonalds_switzerland_181,the comforting thing: you can find it everywhere in switzerland!,0.9435279,0.5576686
mcdonalds_switzerland_715,happy to introduce to you: the yummiest news of this month.,0.79033935,0.5576686
mcdonalds_switzerland_1215,this is what we make with #eggs 😉 #egggang #liketheegg #eggmcmuffin,0.7543959,0.5576686
mcdonalds_switzerland_645,what’s your favorite big bang combo? 😍 💛,0.9368753,0.5576686
mcdonalds_switzerland_569,"wanna win a cool burger summer run t-shirt 👕? tag your gaming buddy in the comments and take part in the raffle until the 31st of july. good luck 🍀🤞!
t&cs in bio",0.62669826,0.5576686
mcdonalds_switzerland_522,thank you @jul_2201 for being so attentive and knowing our products so well 💛 ! but we have improved our big mac 🍔: it n,0.6175792,0.5576686
mcdonalds_switzerland_1071,"the one and only. the legend. the big mac. 🥁

#bigmac #burgerlover #classic",0.8473738,0.5576686
mcdonalds_switzerland_1815,when was the big tasty launched for the first time in switzerland? ,0.8952187,0.5576686
mcdonalds_switzerland_519,"when @kevin_mbabu tries our hotter, juicier and fresher burgers 🍔... we think he enjoys them 🤤!  ",0.8627431,0.5576686
mcdonalds_switzerland_2064,enjoying the #sun and a #delicious #passionfruit virgin #mojito 😍 #mccafé,0.7102678,0.5576686
mcdonalds_switzerland_598,no need to wait for the sun to go down. enjoy our famous sunset offers in the mcdonald's app every day as of 17h! #sunsetoffers,0.8436032,0.5576686
mcdonalds_switzerland_1982,april fools! no chocolate bacon topping for switzerland just yet :) #aprilfools #sundae #chocolate #bacon #switzerland,0.65414023,0.5576686
mcdonalds_switzerland_1916,"discover our new #mccafe salty products, freshly baked and prepared every morning for the joy of your taste buds! #mccafe #mcdonalds #mcdo #bretzels #silsbread #philadelphiacheese #coffee #breakfast #yummy #foodie",0.88288444,0.5576686
mcdonalds_switzerland_730,these pretty drinks will turn heads and warm hearts.,0.96820796,0.5576686
mcdonalds_switzerland_499,❄️ when it’s the official beginning of winter but you can only think of one thing... 🍔 🍟 😍  #,0.8890708,0.5576686
mcdonalds_switzerland_31,we all need to spice up our lives.,0.97697693,0.5576686
mcdonalds_switzerland_623,road trip advice: always keep your tank and your bellies full.,0.9696261,0.5576686
mcdonalds_switzerland_2042,#birthday #party #training at #mcdonalds #letsplay,0.86053777,0.5576686
mcdonalds_switzerland_904,"""how you doin'?"" - joey tribianni, 1994 - 2004",0.92502725,0.5576686
mcdonalds_switzerland_1942,congratulations @michelle_heimberg for a splendid 4th place at yesterday european junior #diving championships from 3m. today's the next competition and we're excited to hear back from her! #together4gold,0.70098764,0.5576686
mcdonalds_switzerland_513,"ready to sauce it up? only two days left until the launch of the exclusive snipes x mcdonald’s collection. 
check it out via www.snipes.com/mcdonalds @snipes_zuerich
#snipesxmcdonalds #snipesknows #imlovinit #smallmomentsmakeabigdifference",0.90060997,0.5576686
mcdonalds_switzerland_559,🏀 win space jam basketballs - including a very special one 🏀,0.74348134,0.5576686
mcdonalds_switzerland_614,for everyone with a burnin’ passion 🔥 for spicy food 😍 who needs this right now?,0.9242689,0.5576686
mcdonalds_switzerland_663,🔥 the hottest news in town: our spicy chicken mcnuggets!» 🔥 get them now!,0.82949096,0.5576686
mcdonalds_switzerland_557,summer isn't over yet ☀️! try to win ragusa goodies + a voucher for a mcflurry and enjoy the sunny days ! 😍 ,0.8887702,0.5576686
mcdonalds_switzerland_696,the only ice cold you should be feeling this winter 😏,0.9482189,0.5576686
mcdonalds_switzerland_2039,#nüssli #rampon #salad #fresh #healthy #lovingit,0.66606694,0.5576686
mcdonalds_switzerland_498,also impatiently waiting for x-mas? 🎄 here is one delicious box you can open early... 😉 🎁 #x,0.74801445,0.5576686
mcdonalds_switzerland_1977,"60 years ago today, ray kroc opened the first mcdonald's restaurant #mcdonalds #mcdo #food #history #anniversary",0.96514624,0.5576686
mcdonalds_switzerland_1954,the car wash in favor of the ronald mcdonald foundation is going on today. come and get your car washed for the good,0.9429568,0.5576686
mcdonalds_switzerland_737,just that you know: you are perfect exactly as you are.,0.91095454,0.5576686
mcdonalds_switzerland_879,"""if you love something, you can never let it go. not even for a second. or it's gone forever."" - ted mosby",0.9572161,0.5576686
mcdonalds_switzerland_760,today is national video game day ! the perfect excuse to play video games all day long! mcdonald’s switzerland and,0.57364655,0.5576686
mcdonalds_switzerland_511,🥶 🌡️ this cold calls out for your comfy sweaters! just make sure to wear the right colors to remain in style 😎 🍔,0.9035042,0.5576686
mcdonalds_switzerland_718,always at your side until hunger does us part. tag someone you would like to share a burger with to celebrate,0.97348636,0.5576686
mcdonalds_switzerland_638,train your brain in a yummy way! who’s able to solve this? 😜,0.9588997,0.5576686
mcdonalds_switzerland_1988,people were given vouchers made of ice on the beach of rio de janeiro. by 30 degrees one has to run fast to redeem this,0.9210364,0.5576686
mcdonalds_switzerland_172,"i mean you can eat our donuts, but imagine…",0.85478246,0.5576686
mcdonalds_switzerland_712,"oh big mac, you make my earf quake.",0.84617454,0.5576686
mcdonalds_switzerland_651,tag the lucky person that gets to share the chicken mcnuggets with you 👀 💛,0.93068373,0.5576686
mcdonalds_switzerland_719,this week in every happy meal:  a captivating book to read with your children. spend a true family moment together by,0.6042466,0.5576686
mcdonalds_switzerland_448,are we right 🤭? let us know in the comments ⬇️,0.7097785,0.5576686
mcdonalds_switzerland_732,"come on, you all know what we meme!",0.43272585,0.5576686
mcdonalds_switzerland_741,aaaah! the new coca-cola glasses in 4 neon colors are here. 😍 get 1 free glass with every medium menu – this week in green. the rainbow 🌈 glass is exclusively available with the new bonus program mymcdonald’s in the app. while stocks last.,0.14869049,0.5576686
mcdonalds_switzerland_783,"another big plus about switzerland? in preparation for national swiss day, 😍 the mcraclette is back 😍 and comes with a f",0.7294456,0.5576686
mcdonalds_switzerland_173,which one will it be for you?,0.88942695,0.5576686
mcdonalds_switzerland_1117,when you are looking at your burger with love ❤️🍔 do you do the same?,0.9613167,0.5576686
mcdonalds_switzerland_497,"are you also super late for your x-mas gifts? we got your back, a little voucher will make anyone smile 😉 🎁 .#",0.67406183,0.5576686
mcdonalds_switzerland_668,"one burger, one picture, one word: juicy.",0.89563227,0.5576686
mcdonalds_switzerland_492,happy celebration tonight and see you tomorrow for the lazy 1st of january mcdelivery order 😜 ,0.49256068,0.5576686
mcdonalds_switzerland_1197,"i love fries, fries, fries, fries. fries i do adooooooore! ",0.91064584,0.5576686
mcdonalds_switzerland_683,say chääs! shouldn’t every day be a (swiss) cheese day?,0.9068012,0.5576686
mcdonalds_switzerland_169,your friendship is really being challenged here. ,0.9669553,0.5576686
mcdonalds_switzerland_587,"today, we thank the fathers out there for everything they do for us. thank you, padapa papa! ❤️ #fathersday2021",0.9232186,0.5576686
mcdonalds_switzerland_2054,perfect #coffee #treat : #espresso #deluxe ! #mccafé,0.72829956,0.5576686
mcdonalds_switzerland_1749,happy clean up day! this bag is almost full! thanks to the students from #rümlang! #cleanupday #rümlang #mcdonalds,0.9324659,0.5576686
mcdonalds_switzerland_1946,and how would it be with a coupe sundae for dessert? ;-) #mcdonalds #mcdo #dessert #icecream #picoftheday,0.8036509,0.5576686
mcdonalds_switzerland_1940,"melon is now available in all happy meals, as a snack or as a refreshing dessert. #mcdonalds #mcdo #melon #fruit",0.9500997,0.5576686
mcdonalds_switzerland_1968,"we're at the 20km de lausanne. come and enjoy the great performance of @djerem, electroshocks and benkady tonight!",0.89188033,0.5576686
mcdonalds_switzerland_2000,#jobs #job #apprenticeship #lehre #apprentissage #learn #mcdonalds #lehrling #apprenti #school #work #ausbildung,0.8399709,0.5576686
mcdonalds_switzerland_461,are you ready? ⚠️ something big is coming this summer: our first ever mcdive on the lake zürich! 🏊 just swim to the,0.93566906,0.5576686
mcdonalds_switzerland_628,when you get mcdonald’s instead of a haircut.,0.92974174,0.5576686
mcdonalds_switzerland_520,"🍔 🍟 we are there for you, no matter what is going on at home 😉  @friedahodel #mcdelivery #youlivewedeliver",0.8161899,0.5576686
mcdonalds_switzerland_1203,"fries are calling, and i must go. 🍟",0.92596143,0.5576686
mcdonalds_switzerland_704,we’ll surprise your loved ones with an extra slice of christmas 🎁! like our post and send us your christmas greeting as ,0.6224828,0.5576686
mcdonalds_switzerland_2001,let it snow #snow #winter #fries #food #mcdonalds,0.9192678,0.5576686
mcdonalds_switzerland_7,"follow me, i'll take you to a wonderfully tasty place.",0.96326756,0.5576686
mcdonalds_switzerland_629,"if the first three words you find were your next order, what would it look like? 😍😍",0.9427116,0.5576686
mcdonalds_switzerland_665,the mcraclette only stays available for another week. show him how you feel before it’s too late.,0.9739731,0.5576686
mcdonalds_switzerland_360,"i know you all can relate. don't lie, i'm watching you.",0.9646207,0.5576686
mcdonalds_switzerland_794,"and if she says no, ask dad.",0.9594383,0.5576686
mcdonalds_switzerland_762,there’s a new chick on the block! what’s your flava? choose from our new homestyle crispy chicken menu!,0.92507565,0.5576686
mcdonalds_switzerland_13,i'll call it ''shooting fries night''.,0.9123717,0.5576686
mcdonalds_switzerland_687,"dear 🍔 fans, we are here for you with our mcdrives, take-away orders and mcdelivery.",0.5125561,0.5576686
mcdonalds_switzerland_2002,your favorite burgers royal ts and deluxe are now available in a tasty mini format! a mmmust have!,0.33377478,0.5576686
mcdonalds_switzerland_682,or do you have a different opinion? 😍,0.95484704,0.5576686
mcdonalds_switzerland_600,"washing her car? cooking dinner for her? let us know how you plan to surprise your mum and don’t forget to tag her, so",0.9553096,0.5576686
mcdonalds_switzerland_727,on the way to one of our restaurants? just register with “socialpass” or “mindful check-in” and enjoy. you will find,0.82401973,0.5576686
mcdonalds_switzerland_789,it’s time to say thank you! for donating to the ronald mcdonald house charities and therefore keeping families close in,0.9694549,0.5576686
mcdonalds_switzerland_693,nothing like a hot take-away bag to keep you warm.,0.95858115,0.5576686
mcdonalds_switzerland_562,"have delivered what you love! ❤️ 📮 🍔 🍟 just eat offers the delivery costs for the whole month of august 🎁, so you can",0.6767863,0.5576686
mcdonalds_switzerland_582,have you tried them all yet 🍔 ? which of our big bang burgers makes your mouth water most 🤤 ?,0.8394619,0.5576686
mcdonalds_switzerland_1196,no. more. words. needed.,0.6378097,0.5576686
mcdonalds_switzerland_734,real friends share the same taste in burgers. for example the big tasty double bacon. 💛,0.8912767,0.5576686
mcdonalds_switzerland_745,hold on to summer and embrace autumn with our tropical chia and berry smoothies,0.74109,0.5576686
mcdonalds_switzerland_724,"we are here for you. check our website for available services and opening hours! treat yourself to something familiar, in these unusual times.",0.9487992,0.5576686
mcdonalds_switzerland_395,wanna know how delicious the mcflurry® ragusa® is??? 😉 @ragusa_original,0.85506976,0.5576686
mcdonalds_switzerland_2035,#snack #wrap #chicken #cocktail #yummy,0.91408783,0.5576686
mcdonalds_switzerland_501,"⚠️ contest ⚠️ a few weeks ago, we asked you to list all the ingredients of our big mac in the right order and you guys",0.90725005,0.5576686
mcdonalds_switzerland_80,"there are those who use order&pay, and there are the others...",0.9087459,0.5576686
mcdonalds_switzerland_1949,a big congrats to @vladyar reverdin for winning the generation trophy in st.gallen together with her team mate pius,0.57831395,0.5576686
