image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,humor_score,humor
mcdonalds_switzerland_598,"and you?, go with whatever fashion spot tells!
this is something that everyone should do for holiday season.",2,1,0.83320755,0.50490725,0.0753121753339389,1.5081763730657666e-308,1.5081763730657666e-308,1.5081763730657666e-308,0.200829729437828,0
mcdonalds_switzerland_13,"hey's also for the special that comes at a great price!
What do you want to be when your adult? we have over 50,000 more acts ready with our very own graded club.",0,1,0.35570166,0.50490725,0.0,0.0,0.0,0.0,0.272602915763855,0
mcdonalds_switzerland_1888,"we're not all seeing the last martha, we just have to celebrate it! this is our julia vincentehi who will lead you from hungercrown quarter.",1,1,0.7151881,0.50490725,0.04,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0329314023256301,0
mcdonalds_switzerland_242,how does the # birthday cake you prepared at our anniversary relate to a french kiss? 😍🇧🇷@ pic.,1,1,0.91443294,0.50490725,0.0555555555555555,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.5010296106338501,1
mcdonalds_switzerland_769,"you’ re so excited to try out the menu, but i'm happy that you are not forced into compete with others.",2,1,0.97261286,0.50490725,0.0952380952380952,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.8601546287536621,1
mcdonalds_switzerland_566,it is so much more fun to eat all the amazing food at summer weekends than when you have a! pasta machine.,3,1,0.9574775,0.50490725,0.0992005239578568,0.0346414528106801,1.618675612464905e-308,1.618675612464905e-308,0.1288893818855285,0
mcdonalds_switzerland_841,"we're going to provide you with a big end of your sub, but we get the deal on both sides.",1,1,0.8699273,0.50490725,0.05,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.8222252726554871,1
mcdonalds_switzerland_586,"me, i thought about this meme when my friend was struggling with the latest updates.",0,1,0.9294287,0.50490725,0.0,0.0,0.0,0.0,0.6028627753257751,1
mcdonalds_switzerland_367,if you're looking at this site then somone in the category or even like to get some heart candy.,2,1,0.1250285,0.50490725,0.0947460659212904,2.0027614475397566e-308,2.0027614475397566e-308,2.0027614475397566e-308,0.0275858845561742,0
mcdonalds_switzerland_1895,so many delicious snacks! let them for the year with a great deal:.,2,1,0.0728452,0.50490725,0.0897916120220883,1.2986542960532383e-308,1.2986542960532383e-308,1.2986542960532383e-308,0.1356287598609924,0
mcdonalds_switzerland_700,'' give me the mcdonald's kids nostalgia fireworks and you will get a beautiful flame.,2,1,0.6543868,0.50490725,0.1333333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0940922126173973,0
mcdonalds_switzerland_1962,use your smartphone to find restaurants that are open today.,1,1,0.97791255,0.50490725,0.0904837418035959,2.0133300850710214e-308,2.0133300850710214e-308,2.0133300850710214e-308,0.301702618598938,0
mcdonalds_switzerland_629,"my mind is going to be so much more than my dinner, our doctor will show me where he can make fun of us.",0,1,0.9248798,0.50490725,0.0,0.0,0.0,0.0,0.3218479752540588,0
mcdonalds_switzerland_1919,q : we are very happy with the mcdonald& amp; veggie burger.,1,1,0.88714576,0.50490725,0.0393638793950845,1.051050468137224e-308,1.051050468137224e-308,1.051050468137224e-308,0.1109674796462059,0
mcdonalds_switzerland_358,all of the images from this same campaign have been really boring.,1,1,0.9819593,0.50490725,0.0393638793950845,1.051050468137224e-308,1.051050468137224e-308,1.051050468137224e-308,0.4990079998970032,0
mcdonalds_switzerland_1912,what a great day for bud - this season? do you know how we got into competition in autumn of 2018?? did app to him now? taste it!！👏🏽 ❤❤️『app com/khataiout○com● pic.,5,1,0.15035886,0.50490725,0.1612903225806451,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0181967802345752,0
mcdonalds_switzerland_1995,"i Love flash, what did you do during app development?
the event for the year;
.. are you ready to take a selfie?? click here! feedback@dotcomgoodwill.",6,1,0.85625106,0.50490725,0.1538461538461538,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0090551786124706,0
mcdonalds_switzerland_1904,"okay, this is the moment you do all these math problems and we got like 90%?! your coach just says he loves his fitness from here.",1,1,0.8182355,0.50490725,0.0384615384615384,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.3062880635261535,0
mcdonalds_switzerland_1942,the 2018 for you! call your child to come back and see how well they have found their home in just switzerland.,5,1,0.37172866,0.50490725,0.1730228151583804,1.6939495889106837e-308,1.6939495889106837e-308,1.6939495889106837e-308,0.1462292820215225,0
mcdonalds_switzerland_248,"you ’ re the best of that time, we are free! why have you in those matches?! it out for a fun day.",1,1,0.1794599,0.50490725,0.0434782608695652,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0791548192501068,0
mcdonalds_switzerland_736,"get yourself a pair of burgers from the restaurant, you just match them!
this is your best bet to get matched with yours 👍👌❤️.",2,1,0.9013916,0.50490725,0.0833333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.00751394033432,0
mcdonalds_switzerland_608,what are you waiting for? let's get your meal delivery today and enjoy an special offer.,2,1,0.9420573,0.50490725,0.1174266328516845,2.090263448406506e-308,2.090263448406506e-308,2.090263448406506e-308,0.1442829519510269,0
mcdonalds_switzerland_453,i'm not a the first person who gets given this gift.,1,1,0.17031205,0.50490725,0.0631949025817162,1.54674658298039e-308,1.54674658298039e-308,1.54674658298039e-308,0.4448485076427459,0
mcdonalds_switzerland_631,"i'm the one who makes you glad, may be it is a candy dish on her mind.",1,1,0.26859722,0.50490725,0.0588235294117647,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.7678528428077698,1
mcdonalds_switzerland_1985,it ’s not the meal but it's still for all of you.,0,1,0.8523702,0.50490725,0.0,0.0,0.0,0.0,0.3539865016937256,0
mcdonalds_switzerland_478,anus rex and his dog cam arrive at the front of this event.,0,1,0.68968445,0.50490725,0.0,0.0,0.0,0.0,0.4516874253749847,0
mcdonalds_switzerland_2014,"our cousin, the.",0,1,0.6240883,0.50490725,0.0,0.0,0.0,0.0,0.1096878945827484,0
