image_id,caption,fluency,diversity
imgflip_551,bring me 1 more coke a cola! i dare you!,0.27305037,0.5322635
imgflip_465,phantom thieves; can you let me grind in mementos in peace; for five minutes?!!,0.5296275,0.5322635
imgflip_393,not likely,0.91441387,0.5322635
imgflip_430,teacher: patric you had a question; ya unmmmm... i have this trumpet and i keep forgetting what it is called,0.80101585,0.5322635
imgflip_424,hey mom; can we turn on the heater?,0.96655256,0.5322635
imgflip_319,"everything the light touches or doesn't, 
the universe as we know it... is made of stuff that was once a star",0.87244993,0.5322635
imgflip_360,wanda where her parents are,0.15494755,0.5322635
imgflip_195,stubbing my toe with the bois; stubbing toe by myself,0.6808943,0.5322635
imgflip_498,2022; society,0.5869073,0.5322635
imgflip_127,ryunosuke watching shomles cram himself in the weirdest places,0.84908265,0.5322635
imgflip_1294,"image tagged in infinite iq,math hack,memes,funny kids test answers,funny test answers",0.32223463,0.5322635
imgflip_136,i'm pregnant; me,0.76782316,0.5322635
imgflip_391,me looking at the store monitor... to see how cute i am,0.89380753,0.5322635
imgflip_912,satan; god; people who eat cheese strings whole,0.71573293,0.5322635
imgflip_426,i want an official red ryder carbine action 200 shot range model air rifle; whatever color i can shoot with a b b gun,0.61710036,0.5322635
imgflip_348,december 31st; december 32nd,0.87678736,0.5322635
imgflip_294,what if i told you; this was the meme text font we used back in the days,0.9232114,0.5322635
imgflip_299,the election was crazy we now have our first black president,0.90554065,0.5322635
imgflip_459,"""rejection""; you keep using that word, i do not think it means what you think it means",0.9280806,0.5322635
imgflip_359,this is what happens when you leave your cows alone; for only 10 seconds,0.94267297,0.5322635
imgflip_882,gf asks me to put the toilet seat down when i finish. put both seats down so she still has to adjust it to pee,0.9288114,0.5322635
imgflip_230,"teacher:what r u laghing at?
me:nothing
my brain:",0.46018314,0.5322635
imgflip_1306,shifts around in chair during a test farts,0.17829081,0.5322635
imgflip_1008,flying!,0.85496056,0.5322635
imgflip_552,i told the new guy with &quot;experience&quot; to mop the freezer; he's in there stuck to the floor,0.6101972,0.5322635
imgflip_419,concerts are overrated. skeletor will return next week with more hot takes,0.9647897,0.5322635
imgflip_762,they will regret not feeding me,0.95339817,0.5322635
imgflip_873,you never met your dad.  he left you because you were ugly,0.9556078,0.5322635
imgflip_541,me scrolling through imgflip to find inspiration for a meme.,0.6034988,0.5322635
imgflip_800,arthur memes; spongebob memes,0.93055737,0.5322635
imgflip_485,ceiling cat is watching; you karma-whoring meme recyclers,0.3995439,0.5322635
imgflip_1032,"""patriotism is the last refuge of a scoundrel""; samuel johnson--1775",0.9000859,0.5322635
imgflip_523,"in london, nfl players kneel for america's national anthem but stand for britain's god save the queen; what year is it?!?!",0.90327436,0.5322635
imgflip_624,_,0.67704284,0.5322635
imgflip_802,tiktok memes are original and funny,0.85429996,0.5322635
imgflip_210,a youtube video saying intelligent people often talk to themselves; me who talks to myself because i am lonely,0.82620436,0.5322635
imgflip_578,internet explorer; more crashes than your aunt driving an suv,0.7983812,0.5322635
imgflip_225,society if there were actual fans on onlyfans,0.5494127,0.5322635
imgflip_577,"pick on little stephanie in second grade, wonder why you're being audited at age 33",0.8404475,0.5322635
imgflip_339,i'm just here to find out why i'm going to hell today,0.96123195,0.5322635
imgflip_968,test; quiz; exam; assessment,0.82588005,0.5322635
imgflip_538,the future must not belong to those who slander the prophet of islam,0.9291542,0.5322635
imgflip_144,"*eminem rhymes a word with orange* rhyme a world with wolf then; look at me, i'm  the captain now",0.67826885,0.5322635
imgflip_166,"writers be like;; first written draft; story &amp; plot 
in my head",0.14904714,0.5322635
imgflip_955,breaking news! it is a sad day in the music industry today. kayne west was found alive in his apartment.,0.9744006,0.5322635
imgflip_381,so this is our children aisle; wassup homies,0.3866832,0.5322635
imgflip_232,ing biomedica; bioingenieria; biomedicina,0.8152581,0.5322635
imgflip_469,i just found out from 23 and me that i'm 0.0025% more indian than elizabeth warren; so i guess you could say things are getting pretty serious,0.905329,0.5322635
imgflip_275,what rhymes with orange; monke; happy monke; smelly monke; big monke,0.8481538,0.5322635
imgflip_1041,i bought brown toilet paper,0.9842652,0.5322635
imgflip_286,no nut november; destroy dick december,0.7514653,0.5322635
imgflip_224,yea im vegan and don't force my beliefs on other people; how could you tell?,0.5754795,0.5322635
imgflip_482,you want change hell ya ready for change hell ya who want to change . . . .,0.71728045,0.5322635
imgflip_1309,the idiot that made ctrl shift qq,0.87041533,0.5322635
imgflip_379,me: is stressed and in a bad mood; my parents:,0.44462144,0.5322635
imgflip_555,your ads; you can skip ad now; you can skip in 5s; your vid will play after this ad; your vid will play after this ad (1 out of 2); your ad is 15 minutes long (15:00) and cant skip; your ad is 1:00:00 long (1 hour) and cant skip; your ad is a game (with farts); your ad is 1 day long (24:00:00) and cant skip; it has swear words and cant skip; its 18+ and cant skip,0.42521778,0.5322635
imgflip_632,"wow, i guess we shouldn't treat the car like a plane anymore.",0.9756841,0.5322635
imgflip_353,"image tagged in facebook,youtube,tiktok",0.7884483,0.5322635
imgflip_340,my haters; me; my mother,0.6757318,0.5322635
imgflip_615,remember that dumb thing you did 5 years ago,0.96344835,0.5322635
imgflip_881,memes; you post a meme; it gets approved; 1k views in just 1 hour; the upvotes start rolling in; you get a nice comment; it reaches the front page; you get on the leaderboard; you are first place; you become the most famous person on imgflip; you are now an imgflip mod!,0.8733594,0.5322635
imgflip_198,you go to bed; you get cozy; it starts raining outside; your dreams are awesome,0.97612494,0.5322635
imgflip_352,if you want to invade russia without a supply line in winter; you're gonna have a bad time,0.96871614,0.5322635
imgflip_175,online school; sneaky kids; those inappropriate arts on deviantart; online school; those inappropriate arts on deviantart,0.54354113,0.5322635
imgflip_617,dude if you were any deeper you'd come out an asshole.,0.8583969,0.5322635
imgflip_402,"how many times must i say, ""one does not simply...""; in 2020",0.81925464,0.5322635
imgflip_690,me:clicks on a youtube video; bark parental controls ads:,0.6327791,0.5322635
imgflip_321,they made a street called chuck norris; but then they named it something else because no one crosses chuck norris and lives,0.6528027,0.5322635
imgflip_867,thanos car meme,0.6914258,0.5322635
imgflip_233,where is my simpsquad #nft; banned from dc; where is ...,0.64769256,0.5322635
imgflip_770,"am i the only 1 watching tv thinking ...
.... well if hillary get in i have to build a bunker tomorrow and if trump gets in i have more time
i`ll start it next week",0.8505668,0.5322635
imgflip_334,hey girl; can i have a picture of you? that way i can show santa what i want for christmas.,0.9755637,0.5322635
imgflip_354,spidebola,0.6529067,0.5322635
imgflip_390,the hobbit movies; the hobbit book,0.7506591,0.5322635
imgflip_219,you get a down vote; when there are upvote beggars; you get a down vote; and you get a down vote,0.78609914,0.5322635
imgflip_317,it doesn't matter if you are gay or not. you can be who you want to be. every middle schooler:,0.89707756,0.5322635
imgflip_1508,"i don't wanna be a chicken, i don't wanna be a duck, so i shake my butt",0.8660256,0.5322635
imgflip_358,im ready for; christmasssssss!,0.78115064,0.5322635
imgflip_107,patrick star; elephant; is this a giraffe?,0.7966272,0.5322635
imgflip_492,"alright! we need to find thy imposter! brown is sus, not gonna lie. i think pink! i was in medbay, doing scan. orange left the game.",0.1474767,0.5322635
imgflip_829,i wish i could make a meme for memenade to use; secret text for no reason atall,0.18429455,0.5322635
imgflip_573,wanna lose weight? go to the moon. going on a diet makes you lose mass.,0.9726159,0.5322635
imgflip_356,"animal farm: four legs good, two legs bad; snakes:",0.7233031,0.5322635
imgflip_489,me when i bring home a 79,0.6713814,0.5322635
imgflip_544,my drunk neighbor always yelling and throwing bottles at people,0.8179578,0.5322635
imgflip_470,i have me; i have me; meme!,0.8278952,0.5322635
imgflip_407,everyone:calls vader darth; every other sith who has darth in front of their name,0.45635897,0.5322635
imgflip_362,panic buying of fuel isn’t “stabilising” because people have come to their senses:; people have simply run out of places to put it…,0.5101959,0.5322635
imgflip_116,you; that kid that has the same name as you,0.6652762,0.5322635
imgflip_753,"most of aib twitter: hates glowfork
me:",0.53252107,0.5322635
imgflip_239,ermahgerd mermember yersterder i merd my ferst merme?,0.285354,0.5322635
imgflip_1535,makes you have to go to the bathroom; a split second before you were going to fall asleep,0.8379716,0.5322635
imgflip_637,how to escape lockdown? the grim reaper,0.949223,0.5322635
imgflip_1033,i'm a flat-earther!,0.9309813,0.5322635
imgflip_589,when mom says you can't just make memes all day; you underestimate my power,0.91188985,0.5322635
imgflip_723,me in an actual argument; me in an online argument; me thinking what i should have said in the argument; me in an argument in the shower,0.8368138,0.5322635
imgflip_102,wanna come home tonight? i’ve got some sgo to spend for games,0.7713481,0.5322635
imgflip_638,park in marked parking spots; park in the fire lane; s/o memes; too many people!,0.9038082,0.5322635
imgflip_291,you've out pizza'd the hut; pizza hut,0.31002647,0.5322635
imgflip_231,girls: you can't wash your body with shampoo; soap is soap,0.9007222,0.5322635
imgflip_519,i want my attorney now!!!,0.9379141,0.5322635
imgflip_415,gaming cats repost fun political memes; which stream should i submit this to...,0.78623813,0.5322635
imgflip_364,show me the real peter parker. i said the real peter parker. brilliant but lazy.,0.82658535,0.5322635
imgflip_1006,running from our moms; for bad grades,0.8739396,0.5322635
imgflip_167,average cool math games enjoyer; average unblocked games fan,0.5015854,0.5322635
imgflip_422,yes ! no human will suspect that it was i who hacked the elections!,0.95494825,0.5322635
imgflip_346,bruddy erection memes make impossibru guy belly angly,0.18460071,0.5322635
imgflip_748,who likes writing essays honestly,0.9543685,0.5322635
imgflip_574,when someone takes your stuff; and refuses to give it back,0.9392724,0.5322635
imgflip_282,i was told there would be; one tasty boi,0.4919677,0.5322635
imgflip_478,sleep; watch the entire bee movie; me at 3 am,0.22092722,0.5322635
imgflip_160,fun fact this was the first meme of will smith slapping chris rock; my plants; winter,0.70769155,0.5322635
imgflip_531,"disney is afraid to add in gay, lesbian, trans, disabled, and tom boy princesses",0.7406389,0.5322635
imgflip_1137,puts every employee on the department for low customer satisfaction surveys on a 60 day performance probation plan. threatens to fire people who manipulate the customer satisfaction surveys by preventing angry customers from getting them.,0.9399604,0.5322635
imgflip_463,give that guy a missile,0.9527443,0.5322635
imgflip_572,trump has been elected president. lets see if harambe jokes are still relevant.,0.9651537,0.5322635
imgflip_742,when someone cusses in the chat and won´t stop.,0.19330937,0.5322635
imgflip_153,friend: has diamonds in minecraft; me: our diamonds,0.34309942,0.5322635
imgflip_188,me investing on doshe coin because elon musk is going on snl; stonks,0.15695572,0.5322635
imgflip_771,atheist people; religious people; agnostic people,0.8666549,0.5322635
imgflip_536,trol,0.66885656,0.5322635
imgflip_682,the stork is a bird that helps deliver babies; what bird helps prevent pregnancy? the swallow,0.92195,0.5322635
imgflip_1388,scenes that are familiar,0.8498456,0.5322635
imgflip_630,my 1-month old let me sleep a total of about 4 hours; today was a good day,0.76606196,0.5322635
imgflip_520,0 views 10 likes,0.6076663,0.5322635
imgflip_270,when i see; harry potter merchandise,0.803273,0.5322635
imgflip_740,me:; you can't hear images,0.7720586,0.5322635
imgflip_925,main character's house in the book; main character's house in the movie based on the book,0.56334066,0.5322635
imgflip_193,stop trying to make new pronouns  happen; it's  not  going  to  happen!,0.9477493,0.5322635
imgflip_277,i see dead people; they tried to break into my house.,0.9548909,0.5322635
imgflip_229,people who speak friday night funkin launguage; people who speak the enchnted book language in mine craft,0.2263158,0.5322635
imgflip_827,you up bra? it's spring; let's go jack up some tourists,0.64469814,0.5322635
imgflip_807,just featured downvoted after one millisecond,0.17160025,0.5322635
imgflip_310,how you feel when; your phone finally reaches 100% after charging.,0.66987425,0.5322635
imgflip_602,chances of getting marred,0.5073435,0.5322635
imgflip_743,demon slayer; kimetsu no yaiba; 鬼滅の刃; when a boy who learned how to breathe goes on a quest with pikachu and peppa pig; when michael jackson got reincarnated as a demon lord,0.9281175,0.5322635
imgflip_788,i killed a tik toker,0.93450475,0.5322635
imgflip_1026,that guy who deleted his kids minecraft account for sleeping late,0.14653625,0.5322635
imgflip_1781,so then i said to chuck norris... you should try martial arts. i think you might be good at it.,0.95616484,0.5322635
imgflip_712,"ads: *exist*
discord music bots:",0.7082186,0.5322635
bokete_94229,ultrasebun 11,0.6272618,0.5322635
imgflip_322,i have found the sixth element of harmony,0.93726206,0.5322635
imgflip_276,"image tagged in this is brilliant but i like this,cars,memes,meme",0.09840229,0.5322635
imgflip_194,2021; memes; the world,0.5378679,0.5322635
imgflip_313,i pita the fool; who tries to eat my falafel,0.41482028,0.5322635
imgflip_790,teacher: turn on your camera i know it works. me on a computer that does not have a camera or a mic:,0.30925277,0.5322635
imgflip_221,terraria; 2d minecraft,0.60861653,0.5322635
imgflip_796,sad spongebob; my sleep paralysis demon,0.6144131,0.5322635
imgflip_477,gaming intros be like:; sup guyz welcome bacc to our channel; your boiiiiiiiiiiiiiii,0.123202056,0.5322635
imgflip_506,for a dank meme; sanic; danald dack,0.62150306,0.5322635
imgflip_1009,i went outside once; the graphics were great but the storyline was awful. don't even get me started on the lags.,0.93154216,0.5322635
imgflip_443,the face you make when you realize your wrong; but try and argue because you have nothing else to look forward to in life,0.93446445,0.5322635
imgflip_920,when you find out that 700k+ people die in hospitals everyday year so you close all the hospitals so no one dies,0.59683126,0.5322635
imgflip_1133,let's highlight everything with these; oh boy let's do it; we had to write? what did you write down,0.54186976,0.5322635
imgflip_350,"we're all out of sunny delight! we only got o.j., purple stuff, soda...",0.6253179,0.5322635
imgflip_161,me trying to figure out why a building is called a building when it's already built,0.9426993,0.5322635
imgflip_859,69th post lol,0.37439844,0.5322635
imgflip_754,chuck norris once launched cows into space; it's now known as the milky way,0.9535892,0.5322635
imgflip_389,michael bay's next movie this is it,0.8963823,0.5322635
imgflip_243,"image tagged in memes,bird box",0.50111735,0.5322635
imgflip_306,making memes in paint; meme generator,0.60418224,0.5322635
imgflip_864,sus; *apeshit noises*,0.8445689,0.5322635
imgflip_642,"look son, another feminist triggered at this meme because it has two white males",0.09119453,0.5322635
imgflip_413,when the teacher smokes in class; and your mom is just there like,0.7844823,0.5322635
imgflip_1313,dad with the belt,0.47993252,0.5322635
imgflip_661,when you; miss your korean lesson,0.49009907,0.5322635
imgflip_850,"would you stop play video games for now plz? dad and mom; me; why? don't ask why, or you will never play it again; fine, i'll stoppp!!!",0.18470842,0.5322635
imgflip_131,my 5 kids have a.d.d. all different daddies,0.3258288,0.5322635
imgflip_616,gacha life is cringe,0.07756602,0.5322635
imgflip_486,when you see your teacher in public; and she shouts out your name,0.9631195,0.5322635
imgflip_213,i'm going to start my own reddit with black jack and hookers,0.92395747,0.5322635
imgflip_201,camp; complain about people camping; roblox jailbreak players,0.67321515,0.5322635
imgflip_566,all of y’all are on the naughty list,0.6738111,0.5322635
imgflip_1472,when i was a little kid i didn't know what 9/11 was thinking it was like christmas i went up to my teacher and said &quot;happy 9/11&quot;!,0.63248414,0.5322635
imgflip_271,"&quot;it's only words, folks&quot;; like, &quot;i do.&quot;",0.5532988,0.5322635
imgflip_257,police; when they go to the black sea.,0.5139388,0.5322635
imgflip_824,when you confused af and feel like screaming for no reason,0.14568524,0.5322635
imgflip_324,"leave me alone, kid, or i'll flick this booger at you.",0.969491,0.5322635
imgflip_1405,when deep sea diving always bring your obama cellphone; in case trouble occurs underwater and you need to call for help,0.750674,0.5322635
imgflip_761,if phones are 0% how do they display the charge now screen? oh shi-,0.2863076,0.5322635
imgflip_776,the moment when you realize; u left the oven on,0.93019,0.5322635
imgflip_357,but mom; i want pizza,0.91933095,0.5322635
imgflip_363,girl scouts when i give them the money for the 50+ girl scout cookies i just bought; because i can't help myself to the slight addiction i have to those cookies,0.88219714,0.5322635
