image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,benign,humor_score,humor
mcdonalds_switzerland_16,"what do you get when u order a fridge with the dfa card? it’s vishing! 🦅 says, “dvd for everyone!” 📺
People also askWhat does fa mean in food delivery apps?
- fast and friendly.",0,1,0.8215611,0.529136,0.0,0.0,0.0,0.0,-7.3958693,0.8237833380699158,1
mcdonalds_switzerland_615,"the team behind the kfc locations in paris, milan and bershen is here to give you early access - so which place do u want for your trip? i s palmi y.",4,1,0.8207592,0.529136,0.125,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-6.3659124,0.0757109746336937,0
mcdonalds_switzerland_2025,"your lucky number is a, but you don't have to miss@cougar.",0,1,0.9221446,0.529136,0.0,0.0,0.0,0.0,-0.0013234199,0.6195040941238403,0
mcdonalds_switzerland_496,we know it's been a while since you have had the chance to take that mad dash.,2,1,0.97541136,0.529136,0.1045893841650324,1.9781123889553905e-308,1.9781123889553905e-308,1.9781123889553905e-308,-9.213849,0.6415958404541016,0
mcdonalds_switzerland_761,"you're talking about the movies, right? and who are you calling god.",2,1,0.93090063,0.529136,0.0855695198387653,1.142391010069532e-308,1.142391010069532e-308,1.142391010069532e-308,-8.007512,0.7458161115646362,1
mcdonalds_switzerland_1962,this is the app you're most excited about! choose your flavor here and we can start playing games together in this new facebook group called cum grub.,2,1,0.9617692,0.529136,0.074074074074074,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.833716,0.011791281402111,0
mcdonalds_switzerland_31,"for those who want to get rich and fast, here are some offers you can choose from the virtual assistant.",1,1,0.9671053,0.529136,0.05,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.580417,0.1276838928461074,0
mcdonalds_switzerland_478,this is a snap of our words that's changing with the times.,1,1,0.8102211,0.529136,0.0465029288141705,1.2416694149812216e-308,1.2416694149812216e-308,1.2416694149812216e-308,-8.718463,0.3497832119464874,0
mcdonalds_switzerland_794,"you can still see your friend@s when you unlock this, but don't worry we will get them back later! ⚽️ → 🍟 🏹 🤷‍♂🧔🍲 📰 🌿 👀 ❤ 💕 ➡  d.",0,1,0.88441855,0.529136,0.0,0.0,0.0,0.0,-8.53662,0.3089825809001922,0
mcdonalds_switzerland_1995,"i’m so hungry today : mcdonald's has the biggest food festival in london, and it looks like there are lots of people celebrating with you!{:^0_} welcome to your perfect lunch.",2,1,0.9571819,0.529136,0.0666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.852337,0.0005086944438517,0
mcdonalds_switzerland_499,"`` the app that i promised to show you every week, has now#.",2,1,0.69887096,0.529136,0.0897916120220883,1.2986542960532383e-308,1.2986542960532383e-308,1.2986542960532383e-308,-8.976461,0.4466661214828491,0
mcdonalds_switzerland_610,"the thought of : if you want to see this for yourself, just follow me! and it’ s mine too.",1,1,0.8426242,0.529136,0.05,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-7.4639955,0.0805846005678176,0
mcdonalds_switzerland_80, mysteries are always on the menu at shania's restaurant! try a la mcdonald - aslo.,2,1,0.82227147,0.529136,0.1333333333333333,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-0.0038123087,0.0089767407625913,0
mcdonalds_switzerland_2052,"i’ m not the only one who misses these computer scenes, so i have filmed some more of this story.",0,1,0.9652196,0.529136,0.0,0.0,0.0,0.0,-8.036635,0.24835966527462,0
mcdonalds_switzerland_654,"you use the shopping cart to buy things, you 'll get a very big discount.",1,1,0.9730681,0.529136,0.0666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-0.527864,0.8215317130088806,1
mcdonalds_switzerland_13,did you get your money in a different flavor this year? check out our amazing ice cream flavors for 2018! the lady at disneyland has been named after us.,0,1,0.96700615,0.529136,0.0,0.0,0.0,0.0,-0.028394012,0.0316058844327926,0
mcdonalds_switzerland_234,"when you've had your lunch, have a look at the mushrooms.",2,1,0.9777785,0.529136,0.1818181818181818,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-2.7563233,0.4356948435306549,0
mcdonalds_switzerland_1890,"cater, please enjoy your loyalty prize.",1,1,0.90720046,0.529136,0.0136808331039831,1.826451846136416e-309,1.826451846136416e-309,1.826451846136416e-309,-9.332854,0.3567490577697754,0
mcdonalds_switzerland_725,i've got a question for you.,0,1,0.9811435,0.529136,0.0,0.0,0.0,0.0,-8.729472,0.2012290507555008,0
mcdonalds_switzerland_904,"it's time for the party, but i know you will bring more food this year.",1,1,0.9818871,0.529136,0.0666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.567099,0.8544787764549255,1
mcdonalds_switzerland_737,you have a lot of money in your msi account.,1,1,0.9806111,0.529136,0.0904837418035959,2.0133300850710214e-308,2.0133300850710214e-308,2.0133300850710214e-308,-9.918321,0.7706642150878906,1
mcdonalds_switzerland_646,"in the beginning, you get hungry! and then... there is no food.",0,1,0.97565633,0.529136,0.0,0.0,0.0,0.0,-1.0362835,0.0389696955680847,0
