id,proba,label
sonicdrivein_522,-8.501729,0
sonicdrivein_1606,-2.969132,0
sonicdrivein_968,-8.31949,0
sonicdrivein_914,-3.574607,0
sonicdrivein_1385,-8.983582,0
sonicdrivein_955,-9.355517,0
sonicdrivein_1946,-0.03369568,1
sonicdrivein_893,-6.416944,0
sonicdrivein_89,-9.404816,0
sonicdrivein_705,-8.530424,0
sonicdrivein_491,-1.5892389,0
sonicdrivein_798,-0.007397995,1
sonicdrivein_788,-1.4979991,0
sonicdrivein_850,-9.643736,0
sonicdrivein_742,-8.014084,0
sonicdrivein_2142,-9.3410225,0
sonicdrivein_1028,-9.637937,0
sonicdrivein_1467,-9.04438,0
sonicdrivein_560,-9.489167,0
sonicdrivein_69,-9.091308,0
sonicdrivein_567,-8.985635,0
sonicdrivein_277,-8.381209,0
sonicdrivein_2024,-9.426201,0
sonicdrivein_2200,-8.1741495,0
sonicdrivein_529,-10.043711,0
sonicdrivein_973,-8.492906,0
sonicdrivein_234,-9.775685,0
sonicdrivein_413,-7.83334,0
sonicdrivein_163,-8.147437,0
sonicdrivein_1282,-9.186152,0
sonicdrivein_1122,-9.160122,0
sonicdrivein_1921,-8.900884,0
sonicdrivein_228,-7.396584,0
sonicdrivein_1181,-9.478049,0
sonicdrivein_1316,-4.6188164,0
sonicdrivein_808,-9.629123,0
sonicdrivein_634,-8.026086,0
sonicdrivein_618,-7.3250756,0
sonicdrivein_1347,-7.477979,0
sonicdrivein_404,-5.3132167,0
sonicdrivein_344,-1.0948737,0
sonicdrivein_1002,-9.754491,0
sonicdrivein_505,-9.0887165,0
sonicdrivein_196,-0.005413041,1
sonicdrivein_1206,-0.001044443,1
sonicdrivein_470,-9.310872,0
sonicdrivein_1379,-5.112064,0
sonicdrivein_1346,-8.561773,0
sonicdrivein_1005,-7.163321,0
sonicdrivein_1594,-0.003429486,1
sonicdrivein_760,-8.198343,0
sonicdrivein_2115,-8.600589,0
sonicdrivein_2201,-8.284528,0
sonicdrivein_369,-1.6711061,0
sonicdrivein_2052,-8.249554,0
sonicdrivein_645,-7.2178564,0
sonicdrivein_91,-6.7337995,0
sonicdrivein_54,-7.0843415,0
sonicdrivein_2031,-9.718339,0
sonicdrivein_534,-8.955533,0
sonicdrivein_528,-9.471274,0
sonicdrivein_1615,-8.970457,0
sonicdrivein_2154,-7.8531656,0
sonicdrivein_1018,-9.291517,0
sonicdrivein_1017,-7.948353,0
sonicdrivein_376,-9.384756,0
sonicdrivein_316,-9.440106,0
sonicdrivein_566,-8.420426,0
sonicdrivein_945,-9.079805,0
sonicdrivein_1029,-9.128555,0
sonicdrivein_1368,-8.803565,0
sonicdrivein_495,-0.00040463367,1
sonicdrivein_981,-0.0002944036,1
sonicdrivein_152,-9.752754,0
sonicdrivein_80,-9.885053,0
sonicdrivein_784,-0.0013594918,1
sonicdrivein_1268,-8.235589,0
sonicdrivein_204,-0.00074215996,1
sonicdrivein_531,-9.74389,0
sonicdrivein_402,-0.0005619139,1
sonicdrivein_1353,-8.826681,0
sonicdrivein_1616,-0.00017653337,1
sonicdrivein_832,-9.085681,0
sonicdrivein_596,-9.402004,0
sonicdrivein_348,-0.00322382,1
sonicdrivein_1959,-8.771441,0
sonicdrivein_1094,-0.0001633034,1
sonicdrivein_333,-0.49934706,1
sonicdrivein_789,-9.417881,0
sonicdrivein_1984,-7.870853,0
sonicdrivein_912,-9.105103,0
sonicdrivein_496,-0.004945783,1
sonicdrivein_2171,-9.116183,0
sonicdrivein_1930,-9.917089,0
sonicdrivein_753,-0.083298676,1
sonicdrivein_143,-9.633223,0
sonicdrivein_446,-8.86614,0
sonicdrivein_1246,-9.150805,0
sonicdrivein_648,-9.593194,0
sonicdrivein_1572,-8.141858,0
sonicdrivein_375,-5.9623446,0
sonicdrivein_478,-9.280707,0
sonicdrivein_363,-8.658747,0
sonicdrivein_1457,-8.814739,0
sonicdrivein_947,-0.00060587644,1
sonicdrivein_1269,-6.0544477,0
sonicdrivein_78,-8.540247,0
sonicdrivein_65,-9.660073,0
sonicdrivein_706,-7.747402,0
sonicdrivein_712,-9.172257,0
sonicdrivein_1199,-0.0010452766,1
sonicdrivein_1081,-8.618775,0
sonicdrivein_499,-9.88964,0
sonicdrivein_1909,-7.405462,0
sonicdrivein_570,-6.8055162,0
sonicdrivein_1270,-7.5400977,0
sonicdrivein_905,-8.79961,0
sonicdrivein_697,-9.854508,0
sonicdrivein_1272,-7.9487295,0
sonicdrivein_548,-8.133554,0
sonicdrivein_85,-7.386279,0
sonicdrivein_1502,-8.263046,0
