caption_loss,fc_loss
5.25,10.0
5.125,10.0
5.09375,5.0
5.125,0.0
5.1875,0.0
4.9375,0.0
5.03125,20.0
5.03125,10.0
5.4375,5.0
5.03125,5.0
5.0,10.0
5.0625,0.0
5.15625,10.0
5.25,5.0
5.125,10.0
5.09375,5.0
5.03125,10.0
5.03125,5.0
5.09375,20.0
5.25,5.0
5.3125,5.0
5.0,15.0
5.03125,10.0
4.96875,20.0
5.0,10.0
5.09375,25.0
4.90625,15.0
4.9375,5.0
4.9375,5.0
5.21875,5.0
5.25,15.0
4.75,5.0
5.09375,5.0
5.21875,5.0
5.15625,5.0
4.875,5.0
5.3125,0.0
5.40625,5.0
5.1875,0.0
5.25,5.0
5.15625,5.0
5.0,0.0
5.09375,5.0
5.34375,0.0
5.375,20.0
5.46875,5.0
5.0,0.0
5.0,15.0
4.75,0.0
5.15625,15.0
5.09375,0.0
5.34375,10.0
5.0625,5.0
5.125,10.0
4.875,5.0
5.53125,5.0
4.84375,10.0
5.0,0.0
5.25,0.0
5.03125,5.0
5.0,0.0
5.09375,5.0
5.125,5.0
4.9375,15.0
4.6875,10.0
5.46875,5.0
5.03125,5.0
4.96875,5.0
4.96875,10.0
4.9375,20.0
5.09375,10.0
4.9375,10.0
5.40625,15.0
5.0,0.0
4.9375,15.0
4.96875,5.0
4.71875,20.0
5.0625,5.0
5.125,0.0
5.0,10.0
4.875,0.0
4.90625,5.0
5.3125,5.0
5.0,15.0
5.28125,5.0
5.03125,5.0
5.03125,5.0
5.125,15.0
5.0625,20.0
4.84375,10.0
5.0,5.0
5.0,0.0
5.1875,20.0
5.34375,0.0
5.0,15.0
5.0,0.0
4.96875,5.0
4.96875,15.0
5.03125,0.0
5.125,15.0
5.15625,10.0
5.15625,10.0
5.09375,0.0
5.15625,10.0
5.09375,5.0
5.03125,10.0
4.96875,0.0
4.875,0.0
5.03125,10.0
5.03125,5.0
4.9375,15.0
4.90625,0.0
4.8125,10.0
5.21875,20.0
5.0,5.0
5.09375,5.0
5.15625,15.0
5.0,5.0
5.21875,0.0
5.0,5.0
5.25,10.0
5.03125,10.0
5.21875,15.0
5.03125,5.0
5.03125,10.0
5.28125,10.0
5.1875,5.0
4.96875,10.0
5.28125,0.0
5.21875,10.0
5.0,15.0
5.125,0.0
4.96875,0.0
5.3125,15.0
4.875,5.0
5.0625,10.0
5.0,5.0
5.09375,5.0
4.96875,0.0
5.25,10.0
5.0625,15.0
4.90625,0.0
5.25,15.0
5.03125,0.0
5.03125,10.0
5.5,0.0
4.90625,20.0
5.0,10.0
4.6875,5.0
5.53125,15.0
5.1875,0.0
5.0,5.0
4.65625,5.0
5.0,15.0
5.03125,10.0
5.1875,10.0
5.0,5.0
5.125,5.0
5.15625,0.0
5.1875,15.0
5.15625,15.0
4.875,5.0
5.0,5.0
5.09375,10.0
5.0625,5.0
4.90625,5.0
5.09375,0.0
5.0,15.0
5.0625,10.0
5.25,10.0
5.25,10.0
4.96875,5.0
5.09375,5.0
5.28125,5.0
5.03125,0.0
5.0625,10.0
4.84375,0.0
5.34375,5.0
4.9375,10.0
5.0,15.0
4.96875,10.0
5.125,10.0
5.34375,10.0
5.25,0.0
5.0625,5.0
5.0625,10.0
5.0,0.0
5.3125,0.0
5.0,10.0
4.90625,5.0
5.03125,5.0
5.375,0.0
5.1875,5.0
5.28125,10.0
5.03125,20.0
4.96875,5.0
4.90625,15.0
5.09375,10.0
5.0,5.0
5.15625,10.0
5.15625,20.0
5.46875,5.0
5.0625,10.0
5.28125,10.0
5.375,0.0
5.28125,0.0
4.90625,0.0
4.75,5.0
5.15625,10.0
5.03125,5.0
5.1875,5.0
5.15625,0.0
4.84375,15.0
4.71875,0.0
5.09375,5.0
5.1875,10.0
5.5,5.0
5.09375,10.0
5.25,10.0
4.90625,5.0
4.875,5.0
4.90625,15.0
4.9375,5.0
5.59375,5.0
5.125,0.0
4.8125,10.0
5.0625,15.0
5.1875,5.0
5.0625,5.0
4.71875,0.0
5.15625,0.0
5.15625,5.0
5.0625,0.0
4.90625,15.0
4.875,15.0
5.0,0.0
5.0625,5.0
5.21875,5.0
5.09375,5.0
4.59375,0.0
5.25,15.0
5.21875,15.0
5.125,0.0
5.0625,10.0
4.96875,15.0
4.96875,10.0
4.875,5.0
4.96875,15.0
4.90625,5.0
4.9375,0.0
5.09375,5.0
5.09375,15.0
5.1875,5.0
5.0,10.0
5.0625,15.0
4.71875,15.0
4.9375,10.0
5.25,10.0
4.96875,5.0
5.15625,20.0
4.96875,0.0
4.96875,15.0
4.9375,0.0
5.0,0.0
4.6875,10.0
4.96875,10.0
5.21875,15.0
4.84375,15.0
5.0,10.0
4.9375,10.0
5.09375,10.0
4.90625,10.0
5.375,5.0
5.0625,5.0
4.9375,0.0
5.09375,0.0
5.21875,10.0
5.0,10.0
4.875,5.0
5.1875,10.0
4.9375,10.0
5.125,10.0
5.0625,5.0
5.0,5.0
4.875,0.0
5.0,15.0
5.25,5.0
5.25,20.0
5.3125,10.0
4.78125,5.0
5.15625,0.0
5.21875,0.0
5.21875,15.0
4.96875,5.0
5.3125,5.0
5.125,10.0
5.0,10.0
5.28125,0.0
4.90625,0.0
5.0,0.0
5.09375,5.0
5.375,5.0
4.90625,5.0
5.09375,5.0
4.84375,0.0
4.75,5.0
4.8125,10.0
5.0,5.0
5.15625,15.0
4.84375,5.0
5.28125,5.0
5.25,15.0
5.03125,5.0
4.96875,0.0
5.1875,0.0
4.875,5.0
4.96875,15.0
5.25,5.0
5.1875,0.0
5.03125,20.0
4.71875,10.0
4.65625,15.0
5.0,5.0
5.28125,0.0
5.03125,5.0
5.1875,10.0
5.0,15.0
5.09375,15.0
5.09375,15.0
4.9375,0.0
5.34375,0.0
5.03125,15.0
4.875,15.0
5.09375,10.0
4.9375,0.0
5.03125,5.0
5.125,0.0
4.78125,5.0
5.0625,5.0
4.9375,0.0
5.21875,0.0
5.03125,0.0
5.03125,5.0
5.125,15.0
5.09375,5.0
4.65625,15.0
5.09375,5.0
4.875,0.0
4.9375,10.0
5.125,5.0
4.84375,0.0
4.90625,5.0
4.875,5.0
5.125,10.0
5.15625,0.0
4.90625,0.0
4.96875,5.0
5.0625,5.0
4.84375,0.0
4.9375,10.0
5.3125,20.0
4.96875,5.0
5.21875,0.0
5.25,5.0
4.90625,5.0
5.0,5.0
5.09375,10.0
5.03125,5.0
4.96875,5.0
4.71875,10.0
5.25,10.0
4.96875,10.0
4.9375,15.0
5.3125,10.0
5.0625,0.0
5.0625,0.0
5.21875,5.0
5.28125,0.0
4.90625,0.0
5.09375,5.0
5.21875,10.0
5.0625,10.0
4.9375,10.0
4.9375,10.0
4.96875,10.0
5.0,0.0
5.15625,15.0
4.96875,0.0
5.0,5.0
4.8125,5.0
5.09375,20.0
4.875,0.0
5.1875,15.0
5.09375,15.0
5.1875,15.0
5.21875,5.0
5.0625,15.0
4.875,5.0
5.53125,5.0
5.03125,10.0
5.09375,0.0
5.40625,0.0
5.09375,30.0
5.09375,0.0
4.71875,0.0
4.96875,0.0
5.0625,15.0
5.40625,15.0
5.34375,10.0
4.84375,5.0
4.84375,0.0
4.84375,5.0
5.25,10.0
5.09375,5.0
5.25,0.0
4.6875,5.0
5.125,10.0
5.09375,0.0
4.78125,15.0
4.9375,0.0
5.28125,15.0
5.28125,0.0
5.15625,15.0
5.03125,10.0
4.96875,0.0
5.03125,0.0
4.96875,5.0
4.90625,0.0
4.75,0.0
4.75,5.0
5.1875,0.0
4.875,5.0
4.875,15.0
5.125,25.0
5.15625,10.0
5.0625,5.0
4.875,10.0
5.0625,10.0
5.09375,5.0
5.1875,0.0
5.21875,15.0
5.09375,5.0
5.15625,5.0
5.09375,10.0
5.15625,10.0
5.125,5.0
4.75,5.0
4.65625,0.0
5.21875,5.0
5.03125,5.0
5.09375,0.0
5.0625,5.0
5.21875,5.0
5.03125,5.0
5.25,15.0
5.0,0.0
5.09375,0.0
4.78125,10.0
5.0,15.0
5.0625,0.0
4.9375,20.0
4.8125,10.0
5.1875,20.0
4.78125,5.0
5.09375,5.0
5.28125,10.0
5.0625,0.0
5.03125,5.0
5.03125,10.0
4.75,10.0
4.96875,15.0
4.75,5.0
5.1875,5.0
4.9375,0.0
4.96875,5.0
5.0625,25.0
4.9375,5.0
5.1875,10.0
5.15625,0.0
5.15625,0.0
4.96875,5.0
5.0625,5.0
5.125,20.0
5.0625,5.0
5.03125,10.0
5.03125,5.0
5.21875,5.0
5.28125,10.0
5.125,5.0
4.96875,0.0
4.90625,15.0
4.71875,5.0
4.96875,0.0
5.15625,5.0
5.28125,10.0
5.125,5.0
5.125,20.0
4.75,0.0
5.03125,5.0
5.0,5.0
4.875,5.0
4.875,5.0
5.125,0.0
5.21875,5.0
5.125,10.0
5.15625,15.0
5.0625,5.0
4.90625,0.0
5.28125,15.0
4.9375,0.0
5.4375,0.0
4.71875,10.0
5.15625,10.0
5.09375,5.0
5.0,20.0
4.96875,10.0
4.96875,10.0
5.03125,10.0
5.03125,5.0
4.96875,5.0
4.96875,5.0
4.84375,5.0
4.96875,5.0
5.25,0.0
5.125,0.0
5.375,0.0
5.09375,15.0
5.0625,10.0
4.9375,5.0
5.40625,10.0
5.03125,5.0
5.03125,0.0
4.75,10.0
5.0,0.0
4.8125,5.0
5.09375,0.0
5.0625,5.0
5.03125,10.0
5.125,5.0
5.21875,0.0
4.71875,0.0
5.15625,0.0
4.78125,10.0
4.90625,5.0
4.78125,0.0
4.9375,10.0
4.75,0.0
4.9375,5.0
5.125,5.0
5.09375,5.0
4.9375,15.0
4.875,15.0
5.0625,0.0
4.875,5.0
4.8125,5.0
4.96875,10.0
5.09375,0.0
4.90625,15.0
5.0625,10.0
4.84375,5.0
4.9375,5.0
4.96875,5.0
5.09375,5.0
4.84375,0.0
4.96875,5.0
4.8125,5.0
5.25,10.0
5.0625,10.0
5.1875,10.0
5.1875,5.0
5.21875,5.0
4.78125,10.0
5.15625,10.0
4.6875,0.0
4.75,5.0
5.0,5.0
5.09375,10.0
4.90625,0.0
4.65625,5.0
5.09375,5.0
5.28125,5.0
5.21875,5.0
5.03125,5.0
4.9375,5.0
4.53125,0.0
4.875,0.0
4.8125,10.0
5.0,15.0
4.96875,15.0
5.03125,10.0
4.8125,15.0
5.03125,0.0
5.15625,10.0
5.15625,5.0
4.8125,20.0
5.03125,5.0
5.09375,10.0
4.96875,10.0
4.90625,20.0
4.9375,5.0
5.15625,0.0
4.8125,0.0
4.78125,0.0
5.03125,0.0
4.90625,5.0
4.875,10.0
4.90625,10.0
5.09375,0.0
5.03125,5.0
5.09375,0.0
4.875,0.0
5.09375,0.0
5.0,5.0
5.0,5.0
4.9375,15.0
4.9375,10.0
4.71875,0.0
5.0,15.0
5.09375,10.0
4.90625,10.0
4.78125,5.0
4.90625,10.0
4.84375,10.0
5.1875,15.0
4.9375,10.0
5.34375,5.0
4.84375,5.0
5.09375,15.0
5.0625,0.0
5.40625,15.0
5.0625,10.0
5.21875,0.0
5.0625,15.0
4.65625,0.0
4.78125,5.0
4.84375,5.0
4.8125,10.0
5.0,5.0
4.96875,5.0
5.09375,10.0
4.96875,0.0
4.8125,5.0
4.75,10.0
4.9375,0.0
4.875,10.0
5.09375,0.0
4.875,0.0
5.0,10.0
4.9375,10.0
4.96875,10.0
4.78125,10.0
5.21875,10.0
4.90625,0.0
5.03125,0.0
4.875,5.0
4.90625,15.0
5.0,0.0
4.90625,0.0
4.9375,5.0
5.0,10.0
5.15625,0.0
4.75,0.0
4.71875,5.0
4.8125,10.0
5.125,15.0
4.96875,5.0
5.09375,15.0
4.8125,0.0
5.21875,5.0
5.0,5.0
4.875,0.0
4.875,5.0
4.875,10.0
4.75,15.0
5.1875,15.0
5.03125,5.0
4.96875,10.0
4.53125,10.0
5.03125,5.0
5.03125,10.0
4.84375,10.0
4.96875,15.0
5.15625,5.0
5.09375,10.0
4.78125,15.0
4.90625,5.0
4.6875,5.0
5.125,10.0
4.78125,15.0
4.78125,0.0
4.8125,0.0
4.90625,20.0
4.8125,0.0
4.84375,0.0
4.75,0.0
4.78125,10.0
4.90625,5.0
5.0625,5.0
4.84375,10.0
4.875,10.0
5.03125,15.0
4.84375,5.0
4.8125,10.0
4.75,5.0
4.96875,5.0
4.90625,5.0
4.875,5.0
4.59375,5.0
5.0625,15.0
4.84375,0.0
4.9375,10.0
5.125,10.0
4.84375,0.0
4.65625,5.0
5.0625,0.0
5.15625,0.0
4.875,0.0
4.9375,10.0
4.9375,10.0
4.9375,20.0
5.0,0.0
4.9375,15.0
5.21875,15.0
5.0,5.0
4.8125,15.0
5.03125,10.0
5.09375,15.0
5.15625,25.0
5.09375,0.0
5.125,5.0
4.875,0.0
4.875,5.0
4.875,5.0
4.875,15.0
4.875,0.0
5.125,10.0
5.0625,15.0
4.84375,0.0
4.84375,5.0
4.90625,10.0
5.03125,10.0
4.75,0.0
5.09375,5.0
5.21875,5.0
4.84375,5.0
4.90625,10.0
4.96875,10.0
4.75,10.0
5.125,5.0
5.125,5.0
5.0625,10.0
5.0625,15.0
4.75,5.0
4.6875,0.0
4.8125,5.0
5.0625,5.0
4.875,10.0
5.125,10.0
5.09375,5.0
4.90625,15.0
5.0,5.0
4.90625,0.0
5.25,5.0
5.09375,0.0
4.9375,0.0
4.71875,10.0
5.03125,0.0
5.09375,0.0
4.75,10.0
5.0,10.0
4.96875,0.0
4.8125,0.0
4.90625,0.0
5.09375,0.0
4.875,10.0
4.90625,15.0
4.75,0.0
5.0,15.0
5.15625,15.0
4.8125,5.0
4.84375,0.0
5.0625,10.0
5.0,10.0
4.78125,5.0
4.9375,5.0
5.125,5.0
4.96875,20.0
5.03125,10.0
4.9375,10.0
4.65625,10.0
5.09375,5.0
4.9375,5.0
4.90625,10.0
4.875,0.0
5.1875,5.0
5.0,10.0
4.71875,10.0
5.03125,10.0
4.875,5.0
4.9375,15.0
4.96875,10.0
4.90625,0.0
4.84375,0.0
5.0,15.0
5.0625,0.0
5.09375,10.0
4.78125,0.0
4.96875,10.0
4.90625,0.0
4.84375,10.0
5.1875,0.0
4.96875,15.0
5.0625,5.0
4.875,15.0
4.8125,0.0
5.09375,0.0
4.75,10.0
4.8125,5.0
4.84375,15.0
4.90625,0.0
4.65625,10.0
4.59375,10.0
5.125,0.0
4.59375,0.0
5.09375,5.0
4.75,5.0
5.09375,10.0
4.78125,0.0
4.9375,0.0
4.78125,10.0
5.0,5.0
4.9375,15.0
4.875,5.0
4.8125,15.0
4.84375,0.0
5.15625,10.0
4.6875,10.0
4.96875,5.0
4.9375,0.0
5.125,0.0
5.125,5.0
4.875,5.0
4.84375,5.0
4.96875,10.0
5.15625,15.0
4.40625,10.0
4.96875,15.0
4.8125,5.0
4.5625,0.0
4.96875,5.0
4.9375,10.0
4.875,0.0
4.8125,5.0
4.8125,10.0
4.75,5.0
4.71875,10.0
4.6875,5.0
4.71875,0.0
4.96875,5.0
5.0,5.0
4.96875,20.0
4.625,0.0
5.03125,15.0
5.0,10.0
4.96875,5.0
5.09375,0.0
4.9375,5.0
4.84375,5.0
5.09375,5.0
5.09375,10.0
5.09375,10.0
5.0625,5.0
5.03125,0.0
5.0,0.0
4.65625,10.0
4.84375,10.0
4.625,10.0
4.96875,20.0
4.90625,20.0
5.15625,0.0
4.9375,15.0
5.09375,15.0
4.6875,5.0
4.90625,5.0
5.0,5.0
4.8125,15.0
4.875,10.0
4.71875,0.0
4.71875,0.0
4.875,10.0
5.0,10.0
5.09375,15.0
4.65625,10.0
4.8125,5.0
4.9375,0.0
4.6875,5.0
4.6875,10.0
4.90625,0.0
4.78125,10.0
4.9375,0.0
5.125,15.0
5.125,5.0
4.5625,10.0
5.21875,25.0
4.96875,5.0
4.8125,10.0
4.71875,10.0
4.8125,0.0
4.8125,10.0
5.09375,5.0
4.875,10.0
5.09375,10.0
5.0625,0.0
4.6875,10.0
4.75,0.0
4.84375,10.0
5.0,5.0
5.125,10.0
4.59375,15.0
4.9375,0.0
5.0625,15.0
4.9375,15.0
4.84375,5.0
4.65625,10.0
4.96875,5.0
4.625,10.0
4.875,20.0
4.875,0.0
4.8125,5.0
4.96875,10.0
4.78125,10.0
4.75,0.0
5.0625,5.0
5.0625,5.0
4.9375,5.0
4.75,15.0
4.84375,5.0
4.71875,10.0
4.90625,10.0
4.5625,15.0
4.46875,0.0
4.84375,10.0
5.09375,10.0
4.84375,5.0
4.6875,0.0
5.125,10.0
4.625,5.0
5.0,0.0
5.09375,5.0
4.8125,10.0
4.6875,15.0
5.375,0.0
4.875,5.0
5.0,10.0
4.6875,10.0
4.65625,10.0
5.0,0.0
4.96875,20.0
4.9375,0.0
4.9375,0.0
4.90625,10.0
4.65625,5.0
5.1875,10.0
4.75,0.0
4.96875,10.0
5.125,0.0
4.75,5.0
5.0,10.0
4.8125,10.0
4.8125,0.0
4.71875,25.0
4.8125,15.0
4.8125,5.0
4.84375,10.0
4.9375,10.0
4.5,5.0
5.03125,0.0
4.65625,15.0
4.90625,5.0
4.96875,15.0
4.84375,5.0
4.65625,15.0
4.875,20.0
4.875,10.0
4.90625,5.0
5.0,15.0
4.9375,0.0
4.90625,15.0
4.84375,10.0
4.59375,5.0
5.09375,0.0
4.90625,15.0
4.875,5.0
4.6875,10.0
4.78125,5.0
4.71875,10.0
4.84375,5.0
4.8125,10.0
5.1875,5.0
4.96875,15.0
4.9375,15.0
4.84375,0.0
5.1875,5.0
4.65625,0.0
4.8125,15.0
5.0625,10.0
4.8125,20.0
5.0,10.0
4.875,15.0
4.84375,5.0
4.6875,5.0
4.9375,15.0
4.8125,10.0
4.875,10.0
5.0,15.0
4.84375,5.0
5.0,10.0
4.9375,5.0
5.125,5.0
4.78125,5.0
4.6875,10.0
4.90625,0.0
4.96875,5.0
4.71875,10.0
4.90625,0.0
4.6875,0.0
4.65625,15.0
4.9375,10.0
4.84375,0.0
5.125,10.0
5.3125,15.0
4.75,15.0
4.90625,0.0
5.0,0.0
4.96875,10.0
4.65625,10.0
5.125,0.0
4.9375,20.0
4.84375,10.0
4.5625,5.0
4.90625,5.0
4.40625,0.0
4.90625,15.0
4.75,10.0
4.6875,5.0
5.0625,5.0
4.6875,10.0
4.71875,0.0
4.96875,5.0
5.0,0.0
4.5625,5.0
5.1875,5.0
4.625,5.0
4.8125,0.0
4.90625,25.0
4.9375,0.0
5.0,15.0
5.1875,0.0
4.8125,0.0
4.6875,0.0
4.71875,0.0
4.71875,5.0
4.53125,0.0
4.875,20.0
4.90625,5.0
4.875,0.0
4.71875,0.0
4.8125,5.0
4.90625,5.0
4.90625,5.0
4.875,0.0
4.5625,10.0
4.78125,10.0
4.71875,5.0
4.625,5.0
4.65625,10.0
4.71875,10.0
4.90625,10.0
4.84375,10.0
4.96875,10.0
4.625,5.0
4.90625,5.0
5.09375,15.0
4.65625,0.0
5.0625,0.0
4.90625,10.0
5.34375,5.0
4.46875,5.0
4.9375,0.0
4.9375,5.0
4.6875,0.0
4.78125,15.0
4.9375,20.0
4.6875,10.0
4.8125,0.0
4.75,0.0
5.09375,15.0
5.0,5.0
4.9375,0.0
4.90625,5.0
4.96875,15.0
4.9375,0.0
4.6875,5.0
4.71875,5.0
4.53125,0.0
5.09375,15.0
5.0625,5.0
5.0,5.0
5.03125,5.0
5.0,15.0
4.9375,5.0
4.78125,5.0
4.625,5.0
4.65625,0.0
4.8125,5.0
4.75,0.0
4.6875,5.0
4.78125,15.0
4.84375,5.0
4.71875,10.0
4.78125,15.0
4.59375,15.0
4.84375,15.0
4.59375,5.0
4.8125,10.0
4.6875,5.0
4.9375,15.0
4.40625,5.0
4.8125,5.0
4.84375,20.0
4.84375,20.0
4.875,5.0
4.75,15.0
5.03125,5.0
4.8125,5.0
5.03125,0.0
4.71875,5.0
4.9375,10.0
4.6875,10.0
4.84375,0.0
5.0,0.0
5.0,0.0
4.84375,10.0
4.71875,10.0
4.78125,5.0
4.9375,5.0
5.03125,0.0
4.65625,15.0
4.96875,10.0
4.96875,10.0
4.9375,15.0
4.5,0.0
4.75,10.0
4.5625,10.0
4.71875,5.0
4.875,0.0
5.0,5.0
4.875,5.0
4.53125,15.0
4.59375,10.0
4.78125,25.0
4.8125,0.0
4.84375,5.0
5.28125,10.0
4.65625,5.0
4.9375,5.0
4.59375,0.0
4.6875,5.0
4.71875,0.0
4.90625,5.0
4.71875,0.0
4.84375,15.0
4.53125,15.0
5.0,5.0
4.6875,10.0
4.875,5.0
4.8125,5.0
4.875,0.0
4.84375,5.0
4.46875,5.0
4.53125,15.0
4.84375,10.0
4.84375,0.0
4.75,5.0
5.0625,5.0
4.75,5.0
4.8125,10.0
4.9375,5.0
4.875,5.0
4.53125,20.0
4.84375,20.0
4.59375,10.0
4.75,10.0
4.96875,0.0
5.0,5.0
4.8125,20.0
4.6875,5.0
4.8125,5.0
4.65625,20.0
4.78125,10.0
5.1875,15.0
5.0,10.0
4.625,0.0
4.6875,20.0
4.375,15.0
4.71875,5.0
4.5625,5.0
4.71875,5.0
4.65625,0.0
4.75,15.0
4.8125,10.0
4.5625,15.0
4.71875,5.0
4.625,0.0
4.8125,5.0
4.96875,10.0
5.0,5.0
4.875,5.0
4.78125,5.0
4.6875,10.0
4.6875,15.0
4.59375,15.0
4.8125,15.0
4.96875,10.0
4.65625,0.0
4.78125,5.0
4.96875,5.0
4.65625,5.0
4.625,10.0
4.625,0.0
4.53125,10.0
4.78125,5.0
4.75,5.0
4.78125,5.0
4.5625,5.0
4.625,15.0
4.90625,5.0
5.0625,10.0
4.5,0.0
5.0625,5.0
4.6875,0.0
4.5625,0.0
4.90625,15.0
4.71875,10.0
4.78125,10.0
4.4375,10.0
4.8125,5.0
4.90625,0.0
4.6875,0.0
4.8125,5.0
4.5,25.0
4.8125,10.0
4.875,5.0
4.84375,0.0
4.6875,5.0
4.40625,0.0
4.6875,5.0
4.9375,0.0
4.9375,20.0
4.65625,5.0
4.75,10.0
4.71875,5.0
5.0625,5.0
5.0,5.0
4.53125,5.0
4.625,5.0
5.25,10.0
4.84375,5.0
5.0,10.0
5.125,5.0
4.875,25.0
4.75,5.0
4.8125,10.0
4.84375,5.0
4.4375,5.0
4.75,5.0
4.75,5.0
4.71875,25.0
4.4375,10.0
4.5625,10.0
4.6875,5.0
4.75,15.0
4.65625,5.0
4.75,20.0
4.59375,10.0
4.9375,0.0
4.71875,0.0
4.65625,20.0
4.625,15.0
4.71875,0.0
4.5,10.0
4.75,0.0
4.59375,10.0
4.6875,10.0
5.0,15.0
4.75,20.0
4.96875,5.0
4.875,5.0
4.78125,0.0
4.78125,5.0
4.78125,5.0
4.53125,5.0
4.8125,20.0
4.75,0.0
4.53125,15.0
4.9375,10.0
4.625,10.0
4.875,0.0
4.78125,15.0
4.65625,0.0
4.53125,0.0
4.90625,10.0
4.75,10.0
4.625,10.0
4.65625,10.0
4.6875,5.0
4.6875,0.0
4.625,5.0
4.9375,5.0
4.75,20.0
4.6875,10.0
4.375,0.0
4.6875,5.0
5.0625,0.0
4.5,0.0
4.65625,10.0
4.375,5.0
4.46875,5.0
4.53125,10.0
4.8125,10.0
5.0,0.0
4.625,0.0
4.84375,5.0
4.53125,0.0
4.875,5.0
4.84375,5.0
4.4375,0.0
4.75,10.0
4.65625,5.0
4.71875,5.0
4.59375,15.0
4.59375,10.0
4.71875,10.0
4.8125,5.0
4.625,5.0
4.75,0.0
4.625,0.0
4.8125,5.0
4.4375,5.0
4.53125,10.0
4.28125,0.0
4.53125,5.0
4.40625,5.0
4.59375,20.0
4.28125,5.0
4.75,5.0
4.5625,5.0
4.75,10.0
4.78125,15.0
4.65625,5.0
4.5,5.0
4.65625,0.0
4.71875,5.0
4.59375,5.0
4.75,5.0
4.8125,10.0
4.40625,5.0
4.40625,5.0
4.5625,10.0
4.34375,5.0
4.5625,5.0
5.03125,15.0
4.53125,15.0
4.53125,10.0
4.625,10.0
4.59375,0.0
4.875,15.0
4.5,15.0
5.0,10.0
4.625,10.0
4.625,5.0
4.59375,10.0
4.75,5.0
4.375,10.0
4.59375,0.0
4.84375,5.0
4.65625,5.0
4.625,10.0
4.59375,0.0
4.5625,10.0
4.6875,0.0
4.4375,0.0
4.6875,0.0
4.375,15.0
4.4375,0.0
4.5625,0.0
4.875,5.0
4.375,0.0
4.71875,5.0
4.59375,0.0
4.625,15.0
4.625,5.0
4.75,5.0
4.4375,10.0
4.6875,10.0
4.34375,5.0
4.5,5.0
4.5625,0.0
4.71875,5.0
4.65625,15.0
4.8125,5.0
4.53125,5.0
4.59375,5.0
4.5625,10.0
4.78125,0.0
4.53125,0.0
4.5,25.0
4.71875,0.0
4.71875,5.0
4.8125,10.0
4.375,0.0
4.46875,10.0
4.53125,0.0
4.84375,10.0
4.46875,0.0
4.34375,5.0
4.65625,5.0
4.65625,20.0
4.9375,5.0
4.46875,0.0
4.6875,10.0
4.46875,5.0
4.65625,10.0
4.53125,5.0
4.4375,5.0
4.78125,10.0
4.28125,10.0
4.25,5.0
4.1875,0.0
4.53125,5.0
4.8125,5.0
4.6875,10.0
4.71875,10.0
4.40625,10.0
4.40625,5.0
4.4375,15.0
4.84375,0.0
4.59375,5.0
4.5,5.0
4.65625,5.0
4.5,0.0
4.28125,5.0
4.4375,0.0
4.90625,0.0
4.65625,5.0
4.53125,15.0
4.65625,0.0
