image_id,caption,fluency,diversity
sonicdrivein_189,who’s the bacon to your ranch??,0.64916354,0.51055896
sonicdrivein_69,"sometimes when we work on our assignments, genius strikes",0.9603523,0.51055896
sonicdrivein_41,it’s giving gold medal ????? #xgamesmode,0.2066515,0.51055896
sonicdrivein_98,m&m blast on canvas by sonic (e. 1953),0.82646734,0.51055896
sonicdrivein_280,something lite with main characters of the moment #zodiac,0.21377204,0.51055896
sonicdrivein_497,one tot doesn’t make me a bad mom.,0.9067887,0.51055896
sonicdrivein_522,big and little. do we need to say more?,0.9699166,0.51055896
sonicdrivein_790,always gotta have one in your back pocket.,0.9474152,0.51055896
sonicdrivein_905,"don’t worry, try another 2 for next time. 😌",0.6503112,0.51055896
sonicdrivein_376,not us seeing our ex at the drive-in,0.90565515,0.51055896
sonicdrivein_572,this is your sign to get a snack 😎,0.8450023,0.51055896
sonicdrivein_645,where we get our ice. it's chill.,0.8638112,0.51055896
sonicdrivein_404,"@starbucks inspired us, which era are you? 👀",0.7286476,0.51055896
sonicdrivein_524,photobooth in the office. say cheese(burger),0.6519,0.51055896
sonicdrivein_788,who’s a good boy? you are! 🐶,0.9454691,0.51055896
sonicdrivein_1181,full moons are looking a bit more delicious.,0.96772546,0.51055896
sonicdrivein_798,just your sign to stop by sonic ✨,0.1379443,0.51055896
sonicdrivein_901,"one limeade for me, one for the kid. 👼",0.887708,0.51055896
sonicdrivein_163,sorry 4 the vegetables i bought rip :(,0.37523636,0.51055896
sonicdrivein_143,this very good boy deserves a very good treat,0.97124845,0.51055896
sonicdrivein_373,who knew ai had such good taste? #ai,0.81464785,0.51055896
sonicdrivein_534,it’s just an internal reminder at this point.,0.96835303,0.51055896
sonicdrivein_789,our mozz stick lovers: we see you. 👀❤️ #nationalcheeseloversday,0.8008718,0.51055896
sonicdrivein_277,100000% certain these two are meant to be 🥲,0.8793459,0.51055896
sonicdrivein_413,would you have won a cherry limeade?? #saynothing #cherrylimeade,0.73523104,0.51055896
sonicdrivein_644,come for the food. stay for the vibes.,0.9178998,0.51055896
sonicdrivein_670,"you want it, you got it!",0.92875737,0.51055896
sonicdrivein_903,sign me up for some double trouble. 🍔🍔 #nationaldoublecheeseburgerday,0.84357107,0.51055896
sonicdrivein_760,comment below before my manager takes this down 👀,0.8674645,0.51055896
sonicdrivein_753,gotta jump right into the action. ⏭️,0.8896494,0.51055896
sonicdrivein_316,it’s the little things #middaybreak #drinkrun #podcast #ssssf,0.705108,0.51055896
sonicdrivein_893,block ‘em in the top left corner. 👀,0.8197266,0.51055896
sonicdrivein_690,don't keep mom from her emotional support ice.,0.5808597,0.51055896
sonicdrivein_57,yes we see your comments!! pls be nice,0.23543996,0.51055896
sonicdrivein_697,"sonic saves the day! (and night, too)",0.9465677,0.51055896
sonicdrivein_712,was a mood. still a mood. ,0.8006323,0.51055896
sonicdrivein_196,"wake up, it’s the first of the month",0.9484379,0.51055896
sonicdrivein_706,"this is perfect, perfect, perfect ✨",0.9231067,0.51055896
sonicdrivein_726,baby tailgate. yes. absolutely. 100%.,0.74689907,0.51055896
sonicdrivein_402,"new look, who dis? #expressyourself",0.34152496,0.51055896
sonicdrivein_1384,back to school and packed all the essentials.,0.8610084,0.51055896
sonicdrivein_283,asking for a friend. #weird #wrong,0.8918,0.51055896
sonicdrivein_2031,"👨: to me, you're perfect. 👩: ...babe.👨",0.86965483,0.51055896
sonicdrivein_486,i love the taste of hypocrisy in the morning.,0.98047274,0.51055896
sonicdrivein_135,"get in losers, new holiday merch is here ✨ ",0.23821639,0.51055896
sonicdrivein_877,comment below what food combo your initials create. 😋,0.7883892,0.51055896
sonicdrivein_590,"you say basic, i say refreshing.",0.5632552,0.51055896
sonicdrivein_37,"come for the content, stayed for the fries",0.63775665,0.51055896
sonicdrivein_1594,"sonic is the goat, just ask a goat.",0.71222556,0.51055896
sonicdrivein_2052,"eat your heart out, candy board games. ",0.46238413,0.51055896
sonicdrivein_832,a lil’ confidence boost to get you through. 😭,0.8047007,0.51055896
sonicdrivein_89,our social media manager (me) is wildin,0.87779725,0.51055896
sonicdrivein_1199,there’s only one thing running through my mind. 🏃🥤🏃,0.9506423,0.51055896
sonicdrivein_409,what if we promised it’d be a blast?,0.9143713,0.51055896
sonicdrivein_290,reminder to check in on your group chats today,0.9089121,0.51055896
sonicdrivein_85,every wrap has its own special qualities 🤗,0.9287988,0.51055896
sonicdrivein_80,just know we are very proud of this one,0.9347637,0.51055896
sonicdrivein_596,i love when a plan comes together.,0.981198,0.51055896
sonicdrivein_1094,can you figure out the hidden messages?,0.9771638,0.51055896
sonicdrivein_228,scheduled important team meeting to align re: tot initiative,0.14749645,0.51055896
sonicdrivein_850,now i’m in the mood for some digital tots.,0.97407305,0.51055896
sonicdrivein_691,can we make it any more obvious? 💁‍♀️,0.9481008,0.51055896
sonicdrivein_784,"💪 no pain, no gain(ing tots). 🥲",0.82753795,0.51055896
