image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,benign,humor_score,humor
sonicdrivein_952,"we’ ve got a new trick or treat coming to our feed this fall 🙃 so we’ ve partnered with 🌟@ sophini to offer a free, delicious, and delicious corn dog n cheese dip.",6,1,0.9331194,0.5341376,0.1203978026650091,0.0206743701545975,1.5180660188792246e-308,1.5180660188792246e-308,-8.863529,0.0542037636041641,0
sonicdrivein_1635,’ s not afraid to celebrate with your friends.,4,1,0.9465282,0.5341376,0.0013758163788289,0.0003869483565456,6.8879093819364e-311,6.8879093819364e-311,-9.658383,0.1912405341863632,0
sonicdrivein_1090,it is time to take a drink break.,1,1,0.97309923,0.5341376,0.0521077524598135,9.27548782591189e-309,9.27548782591189e-309,9.27548782591189e-309,-9.181762,0.0844311043620109,0
sonicdrivein_91,"when you’ re not satisfied with your food, you can always get a cheeseburger too.",0,1,0.9664568,0.5341376,0.0,0.0,0.0,0.0,-5.7482395,0.4260663092136383,0
sonicdrivein_1077,sometimes it 's just a 've 're 're 're 're 's time to get your vibes right.,3,1,0.73712695,0.5341376,0.1394714758202644,1.7585612308455557e-308,1.7585612308455557e-308,1.7585612308455557e-308,-9.289899,0.7061756253242493,1
sonicdrivein_1367,we’ ve got some great food on this dog today.,0,1,0.9051556,0.5341376,0.0,0.0,0.0,0.0,-6.574854,0.2373495697975158,0
sonicdrivein_454,not sure if this is a thing but i do love it🥤# getawaywithit# somethingscookin# march5 📷:@ tahrithebengalley . bio 0_000:00_n_eats: 0_000:00_n_f: 0_,0,1,0.5349525,0.5341376,0.0,0.0,0.0,0.0,-0.049627073,0.0331677868962287,0
sonicdrivein_1678,a sonic dog that is afraid to be alone.,2,1,0.9242827,0.5341376,0.0419723561861248,4.20262166383659e-309,4.20262166383659e-309,4.20262166383659e-309,-0.00053605967,0.1414808183908462,0
sonicdrivein_470,"if you don’ t like the sonic drink, you can always get a free sonic drink at sonic.",1,1,0.9592779,0.5341376,0.0555555555555555,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,-8.679799,0.0193759314715862,0
sonicdrivein_742,a sonic drink is a sonic thing.,2,1,0.9433647,0.5341376,0.1073538990107551,1.6720924800836196e-308,1.6720924800836196e-308,1.6720924800836196e-308,-7.8248973,0.3996269702911377,0
sonicdrivein_788,we know you’ re going to want to keep your eyes open for the new sonic this year.,0,1,0.979714,0.5341376,0.0,0.0,0.0,0.0,-7.8803105,0.1637362241744995,0
sonicdrivein_1197,"when you’ re afraid to drink too much, you’ re welcome at sonic.",1,1,0.96624595,0.5341376,0.0565493446608988,1.6357440907688813e-308,1.6357440907688813e-308,1.6357440907688813e-308,-9.047859,0.1810776442289352,0
sonicdrivein_2185,it’ s a good day and a miss… what’ s your favorite moment of the year?# msfhc# seasonshowslife# msfhc2# calendardaylooks_like_this# calendarbreak# calendar_looks_like_this# calendar_looks_like_,0,1,0.88304466,0.5341376,0.0,0.0,0.0,0.0,-0.00069987116,0.0368973575532436,0
sonicdrivein_558,we’ re here to let you in on the’ s secret.,0,1,0.8384574,0.5341376,0.0,0.0,0.0,0.0,-8.6532,0.545310914516449,0
sonicdrivein_1138,thank you for coming to the party 🧀🥤📷🧀🕷🕷🦇🕷🦇 to win a free chocolate cup with@ susanhughes.,5,1,0.3578911,0.5341376,0.1180916381852536,1.051050468137224e-308,1.051050468137224e-308,1.051050468137224e-308,-8.904881,0.0305945631116628,0
sonicdrivein_2168,"it’ s all you’ re have’ s to eat’ s great breakfast , right? 🤔# getawaywithit# somethingscookin# march5 📷:@ kimchi.",2,1,0.4715288,0.5341376,0.0951229424500714,2.116555725899446e-308,2.116555725899446e-308,2.116555725899446e-308,-6.33964,0.1752923429012298,0
sonicdrivein_491,it’ s all about the bacon’ s cheese 💅🏼️🤭#‎tsu2019s_pickle# rebaislandaillis '' '' and for only$ 0.,0,1,0.5854877,0.5341376,0.0,0.0,0.0,0.0,-5.342836,0.1073298379778862,0
sonicdrivein_1566,this is what you get when you order a grilled cheese double burger with a side of fries and 2 sides of mushrooms 😌# partytime# partytime# partytime# march5 📷:@ partytimebombadams 📷:@ partytimebombadams 📷:@ partytimebombadams,1,1,0.9438616,0.5341376,0.0294117647058823,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,-8.55507,0.1342674940824508,0
sonicdrivein_311,"when you order your favorite sonic drink, you’ re going to want to give sonic a try.",0,1,0.97142756,0.5341376,0.0,0.0,0.0,0.0,-6.6293097,0.0487668626010417,0
sonicdrivein_1307,"the moment we say we love you, we say it.",0,1,0.9658104,0.5341376,0.0,0.0,0.0,0.0,-8.917151,0.4252561628818512,0
sonicdrivein_926,golden hour is coming to an all-day celebration this year.,0,1,0.9700075,0.5341376,0.0,0.0,0.0,0.0,-8.454034,0.0210312251001596,0
sonicdrivein_1996,just in case someone sees something blue 🌊 make sure you don’ t drink it 🌊# bluemirror ⚡️# bluemirrorappreciationday# jnr.,0,1,0.82385063,0.5341376,0.0,0.0,0.0,0.0,-8.871635,0.040662333369255,0
sonicdrivein_532,it doesn't matter if you don't have it.,0,1,0.97493786,0.5341376,0.0,0.0,0.0,0.0,-9.40736,0.2598437368869781,0
sonicdrivein_69,if this isn't me tot getting my head around this i don’ t want it . . . . let alone this . . . . we’ re just going to have to make do with a lil' sprite.,0,1,0.6075404,0.5341376,0.0,0.0,0.0,0.0,-7.5514894,0.1789935380220413,0
sonicdrivein_283,i’ ve got a new one coming 🤩 watch the full episode of dadfessionals with@ annalee15 now on youtube 🍔# sonicswagaless ''‍♂️# sonicswagaless ''# sonicswagaless '' '' '' '' '' '',1,1,0.80842483,0.5341376,0.032258064516129,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,-0.00016378015,0.0124914227053523,0
sonicdrivein_2201,picked up some great sonic vibes this week.,0,1,0.9684644,0.5341376,0.0,0.0,0.0,0.0,-8.77305,0.0623535811901092,0
sonicdrivein_2181,we’ re going to make a new sonic cup of food.,1,1,0.97704846,0.5341376,0.0577033108127528,1.412335412826535e-308,1.412335412826535e-308,1.412335412826535e-308,-6.1025996,0.1331932842731475,0
sonicdrivein_1866,the sonic blast of sonic rock is upon us.,1,1,0.94104385,0.5341376,0.0365769986453228,7.32478711575271e-309,7.32478711575271e-309,7.32478711575271e-309,-8.930738,0.505039632320404,0
sonicdrivein_1884,i’ m not sure if this is what we mean when we say we 're 's ' ' 's ' ' 's ' 's ' 's ' 's ' 's ' 's ' 's ' 's ' 's ' 's ' 's ' 's ' 's ' 's,0,1,0.75395286,0.5341376,0.0,0.0,0.0,0.0,-0.06566938,0.1867308318614959,0
sonicdrivein_1376,autumn leaves fallin' down and we’ re taking a bite out of it.,0,1,0.9623953,0.5341376,0.0,0.0,0.0,0.0,-9.49664,0.8320543169975281,1
sonicdrivein_196,when you wake up feeling like you belong in the middle of nowhere.,3,1,0.9648111,0.5341376,0.2307692307692307,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,-9.506585,0.9917598366737366,1
sonicdrivein_80,it’ s fall and y’ s time to celebrate with a blast of summer goodness.,1,1,0.9223454,0.5341376,0.0666666666666666,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,-9.004858,0.5969211459159851,0
sonicdrivein_1755,this is what you’ re told.,1,1,0.97124016,0.5341376,0.0098027452737383,1.308709935012045e-309,1.308709935012045e-309,1.308709935012045e-309,-7.7686515,0.7756348252296448,1
sonicdrivein_1765,it’ s time for a change.,1,1,0.97300017,0.5341376,0.0115805752038002,1.546058109147204e-309,1.546058109147204e-309,1.546058109147204e-309,-8.974885,0.7273836135864258,1
sonicdrivein_830,@ sonicdrivein and@ tkimchi to celebrate our new➤ food’ s day.,0,1,0.6463435,0.5341376,0.0,0.0,0.0,0.0,-0.00042143522,0.006471998989582,0
sonicdrivein_1435,"sip on the side, sip on the side, sip on the side, sip on the side, sip on the side, sip on the side, sip on the side, sip on the side, sip on the side, sip on the side, sip on the side, sip on the side, sip on the side, sip",13,1,0.9158541,0.5341376,0.0377358490566037,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,-9.66843,0.4231407642364502,0
sonicdrivein_1452,"personally, i’ ve been a bit of a hater.",0,1,0.9818486,0.5341376,0.0,0.0,0.0,0.0,-8.03913,0.7261074185371399,1
sonicdrivein_2189,picked up some great pieces of ice cream for his birthday this week🥤# cupjunkie# slush# annypoics# march5 📷:@ annypoics .# march5 📷:@ annypoics . slush# march5 📷:@ annyp,0,1,0.66961974,0.5341376,0.0,0.0,0.0,0.0,-9.346412,0.1861077696084976,0
sonicdrivein_556,someone’ s going to want to share a cheeseburger with@ susanhughes.,0,1,0.96422476,0.5341376,0.0,0.0,0.0,0.0,-8.85635,0.0834161788225174,0
sonicdrivein_1567,the sonic service is a sonic snack.,0,1,0.918088,0.5341376,0.0,0.0,0.0,0.0,-8.922734,0.1071275696158409,0
sonicdrivein_1209,it’ s all about the jesus out there 🥤 and you’ ll want to share it with your friends too 🤩# getawaywithit# somethingscookin# march5 📷:@ jessica_sillitna.,4,1,0.7712325,0.5341376,0.1538461538461538,0.04,2.225073858507262e-308,2.225073858507262e-308,-0.0009827552,0.0082726925611495,0
sonicdrivein_339,you’ re gon na have to try the rts rtsdrive to get the full blast of sonic rts 🧀️# rtsdrinkremix ''# packn rts# march5 📷:@ sonicdrivein# march5 📷:@ thewilliamsfamilton '',6,1,0.41812873,0.5341376,0.1333333333333333,0.0344827586206896,2.225073858507262e-308,2.225073858507262e-308,-0.0009495279,0.1015725806355476,0
sonicdrivein_2080,it 's always the plan to give back to the ❤️⛰️⛰️⛰️⛰️⛰️⛰️⛰️⛰️⛰️⛰️⛰️⛰️⛰️�,2,1,0.7295657,0.5341376,0.0962206075454636,1.1775387717450385e-308,1.1775387717450385e-308,1.1775387717450385e-308,-9.413302,0.2004772126674652,0
sonicdrivein_163,sometimes they even order a double cheeseburger with tots 🥤# burgerloversday — annalee15 📷:@ annalee15 🍔:@ annalee15 🍔:@ annalee15 🍔:@ annalee15 🍔:@ ann,0,1,0.78411,0.5341376,0.0,0.0,0.0,0.0,-3.402399,0.6580646634101868,1
sonicdrivein_529,we’ ve got a thing for you.,1,1,0.97928876,0.5341376,0.1073538990107551,1.6720924800836196e-308,1.6720924800836196e-308,1.6720924800836196e-308,-9.546262,0.9087382555007936,1
sonicdrivein_791,we know what you’ re thinking 🎃🍔⛰⛰⛰⛰⛰⛰⛰⛰⛰⛰⛰⛰⛰⛰⛰⛰⛰�,0,1,0.9430178,0.5341376,0.0,0.0,0.0,0.0,-7.9373894,0.2469848990440368,0
