image_id,caption,fitCount,gtNum,fluency,diversity,humor_score,humor,benign
sonicdrivein_1755,this is what you’ re told.,1,1,0.97124016,0.60858774,0.7836074829101562,1,-7.7686515
sonicdrivein_1765,it’ s time for a change.,1,1,0.97300017,0.60858774,0.6179149150848389,1,-8.974885
sonicdrivein_135,he’ s the man who inspired me to make this chili cheese dip.,0,1,0.9776793,0.60858774,0.3810611367225647,0,-7.3870935
sonicdrivein_1471,#@ jessica_williams’ s day is coming🥤📷:@ jessica_williams_ or watch the full episode of the’ s video on youtube.,2,1,0.5367962,0.60858774,0.0420710816979408,0,-7.9909782
sonicdrivein_1254,it’ s great to celebrate the holidays with our friends at @weenie.,1,1,0.968305,0.60858774,0.1031924784183502,0,-9.351882
sonicdrivein_2189,picked up some great pieces of ice cream for his birthday this week🥤# cupjunkie# slush# annypoics# march5 📷:@ annypoics .# march5 📷:@ annypoics . slush# march5 📷:@ annyp,0,1,0.66961974,0.60858774,0.2886218726634979,0,-9.346412
sonicdrivein_556,someone’ s going to want to share a cheeseburger with@ susanhughes.,0,1,0.96422476,0.60858774,0.1135551035404205,0,-8.85635
sonicdrivein_339,you’ re gon na have to try the rts rtsdrive to get the full blast of sonic rts 🧀️# rtsdrinkremix ''# packn rts# march5 📷:@ sonicdrivein# march5 📷:@ thewilliamsfamilton '',6,1,0.41812873,0.60858774,0.0769995227456092,0,-0.0009495279
sonicdrivein_1459,im not sure if this stream is legit 🤷‍♀️ watch the full episode of momfessionals with@ momfessionals now on youtube.,1,1,0.9149175,0.60858774,0.0143970251083374,0,-8.493217
sonicdrivein_89,our newest line of erotica erotica drink is coming to the 🌊 on 12/27 from@ erotica.,2,1,0.4806169,0.60858774,0.2253588736057281,0,-9.934838
sonicdrivein_414,not sure if this is a compliment but i am sure it is a compliment 🎃# lasertatertotday# lasertaterfest# jnr.,0,1,0.90917975,0.60858774,0.6366352438926697,1,-9.456612
sonicdrivein_1221,we told you we would love to see you grow up 😌# cokesmatchup# march5 📷:@ seansaucey . we hope you do 😌# march5 📷:@ sonicwagalley . we hope you do too 😌# cokesmatchup#,6,1,0.8825461,0.60858774,0.0254610776901245,0,-7.402219
sonicdrivein_791,we know what you’ re thinking 🎃🍔⛰⛰⛰⛰⛰⛰⛰⛰⛰⛰⛰⛰⛰⛰⛰⛰⛰�,0,1,0.9430178,0.60858774,0.1496037691831588,0,-7.9373894
sonicdrivein_2078,"is this what we are thinking? 💅❤️ to help us out, we need your help ! ❤️ on our tumbler: http://www.",2,1,0.90041316,0.60858774,0.2276586592197418,0,-8.355968
