image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,humor_score,humor
sonicdrivein_1745,the tag@ tahrithebengalley and@ slush# mugshotdrinkremix# icecream# reba# mugshot# reba_popcorn# sonicdrinkremix# sonicdrinkremix_ national# sonicdrinkremix ''# blackoutdrink ''# blackoutdrink,1,1,0.76660526,0.47601494,0.0470267624939229,1.8834843577582417e-308,1.8834843577582417e-308,1.8834843577582417e-308,0.0174656584858894,0
sonicdrivein_782,"when the sonic jungle is gone, we’ re going to sonic jungle.",3,1,0.91495544,0.47601494,0.2300111036573308,2.0471667756573244e-308,2.0471667756573244e-308,2.0471667756573244e-308,0.264779269695282,0
sonicdrivein_968,we’ ve got a new sonic drink coming.,2,1,0.9594424,0.47601494,0.2206242256461488,1.9636207881546135e-308,1.9636207881546135e-308,1.9636207881546135e-308,0.1607072055339813,0
sonicdrivein_1623,"a halloween exclusive exclusive, all-new sonic box this halloween, all-new sonic box this halloween.",2,1,0.7534199,0.47601494,0.0375562874589842,1.1699171882659805e-308,1.1699171882659805e-308,1.1699171882659805e-308,0.0425868518650531,0
sonicdrivein_1050,we celebrate the 100th anniversary of our bacon-free chili cheese dip with a blast from the folks at apple.,1,1,0.9655327,0.47601494,0.0265520185620379,1.122523845466815e-308,1.122523845466815e-308,1.122523845466815e-308,0.0420379266142845,0
sonicdrivein_1657,it’ s fall and you’ ve got somethin’ coming for your birthday.,0,1,0.9347576,0.47601494,0.0,0.0,0.0,0.0,0.0680936574935913,0
sonicdrivein_743,ad a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's a 's,0,1,0.759905,0.47601494,0.0,0.0,0.0,0.0,0.7435189485549927,1
sonicdrivein_1864,the only way to know if this is a live or a dead person is if they donate a® tumbler.,1,1,0.9083462,0.47601494,0.05,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.0091805467382073,0
sonicdrivein_326,happy hour🥤🍔🍔🍔 we’ re cutting corners with this cookie cutter sundae.,0,1,0.94212294,0.47601494,0.0,0.0,0.0,0.0,0.0157885253429412,0
sonicdrivein_1146,it’ s a toss up when’ s the last one sold? 🤩# getawaywithit# somethingscookin# march5 📷:@ tkimchi 📷:@ thewilliamsfamilton 📷:@ sonicwagalot 📷:,1,1,0.8000491,0.47601494,0.0454545454545454,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.0057871448807418,0
sonicdrivein_1830,who’ s going to get the scoop on the new sonic drink? 🥤# sonicdrinkdebate.,3,1,0.95605713,0.47601494,0.0525542058816346,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309,0.0169041883200407,0
sonicdrivein_1968,someone is taking a sip of our national beverage.,1,1,0.96242654,0.47601494,0.0889708225463119,1.7816998627591863e-308,1.7816998627591863e-308,1.7816998627591863e-308,0.0416130535304546,0
sonicdrivein_856,we’ re sorry but we’ ve got no ordering code for this item so we’ re sorry.,0,1,0.8607678,0.47601494,0.0,0.0,0.0,0.0,0.1304240822792053,0
sonicdrivein_457,i’ ve got a sonics drink for you 👀# sonicswagfest# sonicswagfest# sonicswagfest# sonicswagfest# sonicswagfest# sonicswagfest# sonicswagfest# sonicswagfest# sonicswagfest,0,1,0.944364,0.47601494,0.0,0.0,0.0,0.0,0.1846921592950821,0
sonicdrivein_1806,pink& blue jr.,0,1,0.61264986,0.47601494,0.0,0.0,0.0,0.0,0.0119775813072919,0
sonicdrivein_370,"it’ s hard to believe this is what they’ re saying 🤔# getawaywithit# somethingscookin# march5 📷:@ goldenwoolleye15

@ annalee15 it’ s hard to believe this is what they’ re saying �",0,1,0.8699136,0.47601494,0.0,0.0,0.0,0.0,0.0080664735287427,0
sonicdrivein_946,"if you want to watch the full stream of sonics tonight, head to sonicswagshop.",3,1,0.97498304,0.47601494,0.1238396999643116,0.0666829153653986,1.928867353251809e-308,1.928867353251809e-308,0.0058045540936291,0
sonicdrivein_1262,the a& t at sonic where we celebrate 50 years of sonic goodness with a sonic cheeseburger.,2,1,0.7255782,0.47601494,0.0078601584285707,1.48660180866675e-309,1.48660180866675e-309,1.48660180866675e-309,0.0217391233891248,0
sonicdrivein_1940,when you get to the… what… what… sonic… what… what… what… what… what… what… what… what… what… what… what… what… what… what… what… what… what… what… what… what… what… what… what… what… what… what… what… what,1,1,0.673118,0.47601494,0.0277777777777777,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.2984140515327453,0
sonicdrivein_1975,"the moment you 're the one who says you can 'm be the only one who can see the moon? that 's right, we 're the folks who 're the boss.",1,1,0.25966823,0.47601494,0.032258064516129,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.2802356779575348,0
sonicdrivein_1793,sarah is a great drink but she’ s also a great cook.,2,1,0.8388165,0.47601494,0.0439328563526211,5.86523101198632e-309,5.86523101198632e-309,5.86523101198632e-309,0.5116654634475708,1
sonicdrivein_507,the dogs that stay inside the box are the dogs that 🥤 stay 🍔.,4,1,0.66307694,0.47601494,0.0999532196250186,1.556823072428848e-308,1.556823072428848e-308,1.556823072428848e-308,0.0318388603627681,0
sonicdrivein_1704,it’ s time to get your workout started.,0,1,0.97278816,0.47601494,0.0,0.0,0.0,0.0,0.3938004374504089,0
sonicdrivein_1075,"it’ s a birthday present for all of us, so we’ ve got something special coming.",1,1,0.9709091,0.47601494,0.0486750489419628,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,0.0203539542853832,0
sonicdrivein_2212,"picked up by a friend this morning, and i’ m not afraid to give it a try.",1,1,0.9734542,0.47601494,0.0588235294117647,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.0842702388763427,0
sonicdrivein_1094,when you say you want to eat a good diet but you just can't get enough of them 😌 then you 're wrong.,4,1,0.95177585,0.47601494,0.0434782608695652,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.1005176231265068,0
sonicdrivein_1210,it was a cold day and we weren’ t hungry.,0,1,0.96915406,0.47601494,0.0,0.0,0.0,0.0,0.1329583376646042,0
sonicdrivein_1030,it’ s a great time to celebrate with a killer app for your birthday.,2,1,0.9718694,0.47601494,0.0564453944752696,8.791662017603687e-309,8.791662017603687e-309,8.791662017603687e-309,0.0029226019978523,0
sonicdrivein_489,it’ s possible that n’ t even a coin toss.,1,1,0.87836033,0.47601494,0.0449328964117221,9.997901319273777e-309,9.997901319273777e-309,9.997901319273777e-309,0.139665201306343,0
sonicdrivein_655,they’ re the ones who tell you to get the limeade 🧀️‍♀️? 😏�️# limeaderemix '' 📷:@ ryan_sandy 📷:@ pederson99 '' vibes are coming to the drive-in this fall 🧀,1,1,0.92557496,0.47601494,0.0344827586206896,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.5654076337814331,1
sonicdrivein_914,it’ s a good thing that we have a sonic bubble 🤩🥤🍔 and 🤩🍔 shakes are 🤔 coming soon 🤔 from 🤔@ thexmasremix.,0,1,0.91632056,0.47601494,0.0,0.0,0.0,0.0,0.0135275861248373,0
sonicdrivein_866,"it’ s a toss up, but what do u think? 🥤# susanthamurk# getawaywithit# somethingscookin# march5 📷:@ tahrithebengalley 📷:@ seansauce99 📷:@ se",0,1,0.698882,0.47601494,0.0,0.0,0.0,0.0,0.1175732687115669,0
sonicdrivein_786,got a new thing coming this summer so we’ ve got something new coming.,0,1,0.93126297,0.47601494,0.0,0.0,0.0,0.0,0.4334143400192261,0
sonicdrivein_1269,sometimes it’ s hard to decide between a burger and a tots.,0,1,0.9769225,0.47601494,0.0,0.0,0.0,0.0,0.383356899023056,0
sonicdrivein_972,just give me the cup of your favorite sonic drink and i will give you the sonic cup of my boyfriend’ s birthday present# concertjunkie# sonicswagday# sonicswag# sonicswag# sonicswag# sonicswagday# sonicswag# sonicsw,1,1,0.93105704,0.47601494,0.03125,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.043865080922842,0
sonicdrivein_1976,chickensandwich is upon us.,0,1,0.6399777,0.47601494,0.0,0.0,0.0,0.0,0.2390720844268798,0
sonicdrivein_1614,’ s proposal to join us in celebrating the new year with a limited edition sonic drink.,5,1,0.7614913,0.47601494,0.1290823322916338,0.0274299956119721,9.765402588026913e-309,9.765402588026913e-309,0.0477614104747772,0
sonicdrivein_497,nothing says motivation more than to get your workout started.,0,1,0.91851044,0.47601494,0.0,0.0,0.0,0.0,0.820946216583252,1
sonicdrivein_901,now you can enjoy the sonic drink too 🤩# sonicdrinkremix ''# summertime# sonicdrinkremix ''# thecrunchedomexchange ''# thecrunchedomex ''# celebrate# sonicdrinkremix ''# thecrunchedomex ''# march5 �,1,1,0.7620479,0.47601494,0.04,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.0564592741429805,0
sonicdrivein_608,"it’ s a double date, but it’ s still a double date 🤩# annalee15 📷:@ jnr.",2,1,0.8643374,0.47601494,0.0457259768091651,1.627898810444522e-308,1.627898810444522e-308,1.627898810444522e-308,0.0074440347962081,0
sonicdrivein_1044,you’ re the girl that always make me smile.,1,1,0.9615503,0.47601494,0.0327305364789008,6.55450749847085e-309,6.55450749847085e-309,6.55450749847085e-309,0.6065890789031982,1
sonicdrivein_1441,it’ s a great time to celebrate with a big ol' shake.,2,1,0.9761051,0.47601494,0.0549367191833703,1.4668590927248608e-308,1.4668590927248608e-308,1.4668590927248608e-308,0.0139546999707818,0
sonicdrivein_987,"sadly, it’ s not always the same🥤 so we’ ve made a new calendar 🤔 to celebrate@ annalee15 📷:@ annalee15 🥤:@ annalee15 🍔:@ annalee15 🍔:@ ann",2,1,0.7708664,0.47601494,0.0544156651849278,1.5740253632514663e-308,1.5740253632514663e-308,1.5740253632514663e-308,0.0064563378691673,0
sonicdrivein_773,"when you’ re craving something new, you’ re going to want to drink responsibly.",2,1,0.978446,0.47601494,0.057651267643242,1.7958965995989704e-308,1.7958965995989704e-308,1.7958965995989704e-308,0.013846636749804,0
sonicdrivein_1379,"½ for the holidays 🥤🍔🕷🍑🕷🍑 and for the 🥤🍔🕷🍑, we present the 🥤🍔🕷🍑‍♀️.",0,1,0.72624177,0.47601494,0.0,0.0,0.0,0.0,0.0048976773396134,0
sonicdrivein_1733,"no, it’ s not me.",0,1,0.96296215,0.47601494,0.0,0.0,0.0,0.0,0.2894259393215179,0
sonicdrivein_1813,is this what you’ re saying? 🤔‍♀️⛰️@ jnr.,0,1,0.91693074,0.47601494,0.0,0.0,0.0,0.0,0.2242328822612762,0
sonicdrivein_1021,⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐�,0,1,0.86411864,0.47601494,0.0,0.0,0.0,0.0,0.4178405106067657,0
sonicdrivein_935,question: what is the longest running furry competition you have ever had? we’ ve got a furry thing coming.,3,1,0.94651175,0.47601494,0.1578947368421052,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.0218586847186088,0
sonicdrivein_1749,the ice cream sundae is coming to you🎃# icecreamtour# afkpopscottland 📷:@ sonicpopcorn 📷:@ sonicpopcorn 📷:@ sonicpopcorn 📷:@ sonicpopcorn 📷:@ sonicpopcorn 📷,1,1,0.89024436,0.47601494,0.0476190476190476,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.4822117686271667,0
sonicdrivein_1629,someone’ s going to want to double dip into this delicious slush ❤️🍪 and they’ ll be ready.,2,1,0.97741765,0.47601494,0.0247922400164921,4.9648108639081e-309,4.9648108639081e-309,4.9648108639081e-309,0.0035249758511781,0
sonicdrivein_1873,it’ s all about the shakes and the 🥤🍔 we’ ve partnered with u to bring you the sonic shakes.,3,1,0.47830963,0.47601494,0.15,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.0037770890630781,0
sonicdrivein_1116,u’ ve got to say this is the vibe 👅# getawaywithit# somethingscookin# march5 📷:@ tahrithebengalley# march5 📷:@ sonicwagalley# march5 📷:@ sonicwagalley_,0,1,0.7995189,0.47601494,0.0,0.0,0.0,0.0,0.0168614592403173,0
sonicdrivein_2077,we’ re going to need a sonic cup of coke to celebrate sonic coke anniversary 📷: sonicdrinkcafe.,0,1,0.93507916,0.47601494,0.0,0.0,0.0,0.0,0.0245125386863946,0
sonicdrivein_1838,iso is the sonic drive-in and we’ re going to give it a try.,0,1,0.95200086,0.47601494,0.0,0.0,0.0,0.0,0.1476347148418426,0
sonicdrivein_986,we want you to know that we have a great deal of fun with our salsa verde corn dogs this fall.,4,1,0.9763381,0.47601494,0.0607441061569467,7.095906440081147e-309,7.095906440081147e-309,7.095906440081147e-309,0.0592277571558952,0
sonicdrivein_2126,we only carry a few things.,1,1,0.9670126,0.47601494,0.0190931406654479,2.54901889028941e-309,2.54901889028941e-309,2.54901889028941e-309,0.368527203798294,0
sonicdrivein_2017,"it’ s not just a blackout, it’ s a sonic blackout 🤩# blackoutautumn 📷:@ sonicwagalbert 📷:@ annalee15 📷:@ annalee15 📷:@ sonicwagalbert 📷:@ ann",0,1,0.877721,0.47601494,0.0,0.0,0.0,0.0,0.0321855284273624,0
sonicdrivein_903,"it’ s a double dip, and it’ ll make you want to eat it too.",1,1,0.96057814,0.47601494,0.0666666666666666,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.0046335319057106,0
sonicdrivein_1174,it’ s time for a swatch of our new season’ s swatch collection.,1,1,0.9621775,0.47601494,0.0356437976331673,1.0310310703092875e-308,1.0310310703092875e-308,1.0310310703092875e-308,0.1506610065698623,0
sonicdrivein_1031,"golden hour, we’ re afraid of sonic.",0,1,0.87455297,0.47601494,0.0,0.0,0.0,0.0,0.1904233396053314,0
sonicdrivein_1966,"ins and outs of the blue, we’ re celebrating the new year with a new sonic snack.",0,1,0.97658783,0.47601494,0.0,0.0,0.0,0.0,0.012917342595756,0
sonicdrivein_1227,we got a new sonic sonic treat for you this# sonicdrinkremix# weather# sonicdrinkremixseason# march5 📷:@ sonicdrinkremix 📷:@ sonicdrinkremix 📷:@ sonicdrinkremixtickets:@ sonicdrinkremix,2,1,0.8127584,0.47601494,0.0404164614930428,9.44260925176118e-309,9.44260925176118e-309,9.44260925176118e-309,0.0324333719909191,0
sonicdrivein_1939,add some srry dogs to your dog food deal today.,1,1,0.84354985,0.47601494,0.0606530659712633,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308,0.048109445720911,0
sonicdrivein_1398,breakfast is always the best sonic drink ever… 🤩# sonicbreakfast# sonicbreakfast# diethacks# diethumor# wakeupcogswill# sonicbreakfast# diethumor# wakeupcogswill# sonicbreakfast# diethumor# diethumor# wakeupc,2,1,0.88883746,0.47601494,0.0952380952380952,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.0711240246891975,0
sonicdrivein_1654,we’ re sorry for the long wait for our sonic playlist.,1,1,0.95303375,0.47601494,0.0757957198250164,1.8551618224632315e-308,1.8551618224632315e-308,1.8551618224632315e-308,0.1030161455273628,0
sonicdrivein_1408,"if you don’ t want to be seen in the mirror, you better get a pool cue 😌# getawaywithit# somethingscookin# march5 📷:@ jacksonnelligan '' i’ ve seen enough of this pool cue to know it’ ll make me want to scream",5,1,0.6485026,0.47601494,0.1219512195121951,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.0018059200374409,0
sonicdrivein_797,"when you say you want to order sonic, you mean you want to order a big cheese slinger? 🌊# sonicdrinkremix# nationaldrinkremixseason# march5 📷:@ sonicdrinkremix 📷:@ thewilliamsfamilton 📷:@ the",3,1,0.82000506,0.47601494,0.1071428571428571,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.0268129836767911,0
sonicdrivein_883,is this what we 've been saying all day 🤩# reba 's 🐶🍔# reba-crunched-eggs# reba-changing-person# sonicdrivein# march5 📷:@ tschoebeler '' we 're taking a look at your,0,1,0.8721212,0.47601494,0.0,0.0,0.0,0.0,0.0291072726249694,0
sonicdrivein_430,i don’ t want to spoil the party for my son but i want to give my son a cheeseburger 😅# cheeseburgerday# dadpov# soniccruncheday# getawaywithit# somethingscookin# march5 📷:@ dadpov 📷:,0,1,0.8409429,0.47601494,0.0,0.0,0.0,0.0,0.0351810120046138,0
sonicdrivein_1005,bossy sonic you shouldn’ t be afraid to blast your way through the sonic forest.,1,1,0.9041672,0.47601494,0.0666666666666666,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.3261846005916595,0
sonicdrivein_1602,it’ s a man’ s day.,0,1,0.9684506,0.47601494,0.0,0.0,0.0,0.0,0.5801776647567749,1
sonicdrivein_1157,"we know you’ re afraid of getting caught up in the news , but what if you could just relax and enjoy the new year with us? 🌟# getawaywithit# somethingscookin# march5 📷:@ seansauce2018 📷:@ thewilliamsfam",2,1,0.77870375,0.47601494,0.0571428571428571,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.0740640610456466,0
sonicdrivein_297,not me’ s taking a sip of my favorite food.,1,1,0.21416749,0.47601494,0.0301194211912202,6.701793672595377e-309,6.701793672595377e-309,6.701793672595377e-309,0.787432849407196,1
sonicdrivein_290,the vibe is coming to the car 😎 all the flavor and the proof is in the drink.,2,1,0.1467209,0.47601494,0.111111111111111,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.428869217634201,0
sonicdrivein_1164,when you’ re hungry for a bite to savor? 🤩# summertimescandy# sonicseasonal# getawaywithit# somethingscookin# march5 📷:@ seansauce . com . grab a bite to eat before you miss the seasonally themed sonic blast.,3,1,0.92439824,0.47601494,0.0909090909090909,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.0197378937155008,0
sonicdrivein_657,not sure if this is a good thing or a bad thing.,2,1,0.97655576,0.47601494,0.0306566200976201,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309,0.3240353763103485,0
sonicdrivein_1809,someone is going to eat this.,0,1,0.9719077,0.47601494,0.0,0.0,0.0,0.0,0.8926860094070435,1
sonicdrivein_1705,i know what you’ ve been thinking… but this is what i’ ve been thinking.,0,1,0.9812137,0.47601494,0.0,0.0,0.0,0.0,0.2351192981004715,0
sonicdrivein_1040,an underappreciated sonic drink that’ s just popping by the spot.,1,1,0.8837741,0.47601494,0.0757957198250164,1.8551618224632315e-308,1.8551618224632315e-308,1.8551618224632315e-308,0.0086412969976663,0
sonicdrivein_1086,thank you for complimenting your friend with a vibes.,0,1,0.9219959,0.47601494,0.0,0.0,0.0,0.0,0.1813518106937408,0
sonicdrivein_537,it’ s hard to decide between a birthday present or a tots.,1,1,0.938113,0.47601494,0.0505442216427194,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308,0.2845958471298218,0
sonicdrivein_1007,apparently sonic drinks are coming to the concert 🌟⛰️@ jnr.,2,1,0.8099584,0.47601494,0.1481636441363436,1.6483752567447546e-308,1.6483752567447546e-308,1.6483752567447546e-308,0.0871154069900512,0
sonicdrivein_1176,helping you to stay hydrated and stay hydrated responsibly is always a good thing.,2,1,0.8977077,0.47601494,0.0699345227938504,1.0892663493304385e-308,1.0892663493304385e-308,1.0892663493304385e-308,0.1353909522294998,0
sonicdrivein_1012,we’ ve got a new thing coming.,1,1,0.97912496,0.47601494,0.0003541074538094,5.5154066700184e-311,5.5154066700184e-311,5.5154066700184e-311,0.1015980616211891,0
sonicdrivein_1102,"when you need a great cold weather vibe, this is it.",1,1,0.9607423,0.47601494,0.0193831757558601,4.74418974361379e-309,4.74418974361379e-309,4.74418974361379e-309,0.3686826229095459,0
sonicdrivein_1427,someone has to watch this sonic concert playlist.,2,1,0.9641319,0.47601494,0.0716261992150475,6.374943338305425e-309,6.374943338305425e-309,6.374943338305425e-309,0.1092650219798088,0
sonicdrivein_1233,we’ ve been thinking about this for a while.,1,1,0.9851732,0.47601494,0.0796145900637543,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,0.4392858445644378,0
sonicdrivein_1099,it is always popping up on the news feed.,1,1,0.9505138,0.47601494,0.0168044177433884,3.365196356542427e-309,3.365196356542427e-309,3.365196356542427e-309,0.0476020537316799,0
sonicdrivein_2043,it’ s time for a lil' lil' meditation.,0,1,0.9708572,0.47601494,0.0,0.0,0.0,0.0,0.1561675369739532,0
sonicdrivein_546,"the ring is upon us, bellhop is upon us.",3,1,0.92147046,0.47601494,0.0585771418034948,5.86523101198632e-309,5.86523101198632e-309,5.86523101198632e-309,0.4318981766700744,0
sonicdrivein_1643,it 's time to slink off and enjoy the slush 🥤🍔# slush# sonicdrinkremix '' 📷:@ susanhughes . . . and the siren.,0,1,0.6503517,0.47601494,0.0,0.0,0.0,0.0,0.0034882558975368,0
sonicdrivein_1474,"it’ s time to get your workout started🥤# getawaywithit# somethingscookin# march5 📷:@ tahrithebengalley# march5 📷:@ thewilliamsfamilton<|endoftext|>The new year is upon us, and we want to celebrate",3,1,0.93828297,0.47601494,0.1153846153846154,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.0285449586808681,0
sonicdrivein_2145,"it’ s not just a slush 🤩‍🍪 and it’ s delicious too 🤩‍🍪 from 🤩‍🍪 today, 🤩‍🍪 from 11am-8pm, and from 11am-8pm, to",1,1,0.62096363,0.47601494,0.0434782608695652,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.0228215362876653,0
sonicdrivein_1183,i need a new way to get my coke to feel good.,2,1,0.9582012,0.47601494,0.141080287481769,0.0769528840809649,1.8834843577582417e-308,1.8834843577582417e-308,0.2733508646488189,0
sonicdrivein_1240,we’ re just imagining a trick or treat for you.,1,1,0.9028209,0.47601494,0.0606530659712633,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308,0.0446774996817112,0
sonicdrivein_2213,"if this is what you’ re saying, then i’ m sorry.",0,1,0.9711266,0.47601494,0.0,0.0,0.0,0.0,0.7221609950065613,1
sonicdrivein_1789,sometimes the only thing that’ s funny about a live streaming service is the drama.,2,1,0.9786145,0.47601494,0.0893760061380852,1.491511611267286e-308,1.491511611267286e-308,1.491511611267286e-308,0.1287665963172912,0
sonicdrivein_1288,got a sonic drink to celebrate the 50th anniversary of the podcast.,5,1,0.95541286,0.47601494,0.0929709000618457,4.9648108639081e-309,4.9648108639081e-309,4.9648108639081e-309,0.0297996327280998,0
sonicdrivein_1827,we know what you’ re thinking.,0,1,0.97087777,0.47601494,0.0,0.0,0.0,0.0,0.2446683198213577,0
sonicdrivein_1841,it would be great if you could just watch the slush movie with your friends.,2,1,0.97734344,0.47601494,0.0458871715820549,7.65767594460509e-309,7.65767594460509e-309,7.65767594460509e-309,0.0745694786310195,0
sonicdrivein_741,did ur wish for a more festive treat when he’ s gone to the store?🍔🍔🍔🍔🍔🍔🍔🍔🍔🍔🍔🍔🍔🍔🍔🍔�,2,1,0.79315853,0.47601494,0.0684556158710122,1.142391010069532e-308,1.142391010069532e-308,1.142391010069532e-308,0.0344093590974807,0
sonicdrivein_1852,we’ re going to need a sonic to get through this.,1,1,0.97136635,0.47601494,0.0526889344349826,1.289604477082714e-308,1.289604477082714e-308,1.289604477082714e-308,0.298402339220047,0
sonicdrivein_1868,it’ s a chicken dip and it’ s a deal.,2,1,0.94459414,0.47601494,0.0332871083698079,7.4066274658958e-309,7.4066274658958e-309,7.4066274658958e-309,0.0075212633237242,0
sonicdrivein_628,sometimes they even make a festival festival line up.,0,1,0.9622322,0.47601494,0.0,0.0,0.0,0.0,0.0151095176115632,0
sonicdrivein_445,if you want to get your fries double cheeseburger you need to feed yourself’ s’ re a sonic by the sonic.,2,1,0.42554164,0.47601494,0.0952380952380952,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.0241940878331661,0
sonicdrivein_1970,it’ s a’ s a’ s a’ s a sonic blackout.,0,1,0.8323432,0.47601494,0.0,0.0,0.0,0.0,0.1380035430192947,0
sonicdrivein_376,not sure if this is a good thing or a bad thing.,1,1,0.97655576,0.47601494,0.0833333333333333,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.9947539567947388,1
sonicdrivein_1190,u’ s not afraid to ask for a cup of joe’ s milk too 🤩# annypunknow# sonicdrinkremix# sonicdrinkremixes 📷:@ annymunknow 📷:@ sonicdrinkremix 💅:@ annymunk,1,1,0.78305525,0.47601494,0.0416666666666666,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.0013907896354794,0
sonicdrivein_725,"it was a fair bit of a toss up, but we’ re going to keep it honest.",1,1,0.9742605,0.47601494,0.0554631261091102,2.0979623842800395e-308,2.0979623842800395e-308,2.0979623842800395e-308,0.0087555842474102,0
sonicdrivein_772,saw this coming and we thought it would be a good idea to make a tumbler to help us out.,2,1,0.8716686,0.47601494,0.05,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308,0.4986744523048401,0
sonicdrivein_1213,"we’ re sorry, but this’ s not a live streaming service.",0,1,0.9714154,0.47601494,0.0,0.0,0.0,0.0,0.2379648685455322,0
sonicdrivein_965,"it’ s not just a slush, it’ s a big deal.",2,1,0.9654502,0.47601494,0.0732527857325696,8.964607222800593e-309,8.964607222800593e-309,8.964607222800593e-309,0.2072188407182693,0
sonicdrivein_1026,"when you say you want to celebrate our summer with your friends, you should definitely tag your calendars.",4,1,0.9757798,0.47601494,0.0456791433896874,9.14755210518586e-309,9.14755210518586e-309,9.14755210518586e-309,0.0194628611207008,0
