image_id,caption,human_ins,human_humor,human_related,overfit,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4
sonicdrivein_135,i'm not a fan of the show but i do n’t mind it.,0,0,0,,0,1,0.9269898,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_567,this is the best thing i’ve ever had for my birthday! a new bag of 50g chocolate chip cookies with extra sprinkles and whipped cream.,1,1,1,,1,1,0.93997264,0.42932683,0.04,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_316,the only thing i could think of was's a sandwich.,1,0,0,,1,1,0.6732674,0.42932683,0.1,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_37,"if you’ re not a fan of the movie, don 't be surprised if it comes out on dvd next month.",0,0,0,,1,1,0.97947377,0.42932683,0.0476190476190476,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_864,you know when you’ re like “ i need a drink.,1,1,1,,0,1,0.91470695,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_470,i love this! i'm so excited to get my new dog collar and it is the best thing since sliced bread.,1,1,1,,1,1,0.8849709,0.42932683,0.0476190476190476,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_548,we’ re not going to be able to eat this.,1,1,1,,3,1,0.9786679,0.42932683,0.3,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_1029,"when you’ re craving something sweet and salty, just call up your favorite food truck.",1,1,1,,0,1,0.97838515,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_2024,we're going to make it with our# mondayspecial.,1,0,1,,0,1,0.8269412,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_648,the last thing i want to hear is's the sound of a killer in my car.,1,1,1,,2,1,0.52991736,0.42932683,0.0625,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_2200,i’ m not even going to say i like this.,0,0,0,,0,1,0.9694118,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_344,a little girl who can’ t wait to get her first drink of the day.,1,1,1,,1,1,0.9781869,0.42932683,0.0666666666666666,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_590,i’m not a fan of the # newyorker but i love this one! what do you think? 🤔🤓👍😊😂🙌🏻🦹🏼♀️🐶🌿🥤🍰💕🎉📷️🔥🔮✨⬇‍�@liz_klein,1,0,0,,2,1,0.92809284,0.42932683,0.111111111111111,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_901,a little girl who was 10 months old and had a heart attack.,0,0,0,,0,1,0.952115,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_411,"the only thing i could think when my son was about to walk into the bathroom at 10:35am is, what do we call it? a trip.",0,1,1,,1,1,0.9763405,0.42932683,0.0384615384615384,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_558,the first one to say'i think this is the most delicious thing on earth.,1,1,1,,2,1,0.93829006,0.42932683,0.1428571428571428,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_163,the world’ s most beautiful dog is the # petsofinstagram.,0,0,0,,2,1,0.9496685,0.42932683,0.1,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_1502,"the last time i saw this was on the 80s, but it still makes me laugh.",0,0,0,,0,1,0.8960142,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_1347,"i love this! i like the taste of a new, fresh and flavorful burger.",1,0,0,,1,1,0.9776679,0.42932683,0.0714285714285714,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_103,"ish, i’ m just so tired of hearing about the same shit over and again.",0,0,0,,0,1,0.89478046,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_1280,when you think your going to get a new car? just wait till it rolls out from the trunk.,0,0,0,,0,1,0.954455,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_1353,the only way to keep your mouth clean is with a can of sonic cleaner.,1,1,1,,1,1,0.9763193,0.42932683,0.0666666666666666,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_1368,a:'s a little bit more than that! b: i love you too much to not bring it home.,1,1,1,,2,1,0.9246105,0.42932683,0.111111111111111,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_786,"a lot of people are buying our products, so we’ re giving you a 10% discount on your first order! just click the link in this post to get it now before they sell out.",1,0,0,,1,1,0.91859996,0.42932683,0.0285714285714285,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_486,the cat is in the car.,0,0,0,,3,1,0.9741803,0.42932683,0.3032653298563167,0.1213061319425267,1.3495755153097447e-308,1.3495755153097447e-308
sonicdrivein_912,the only thing i can think of is to keep it in the fridge.,0,0,0,,3,1,0.977279,0.42932683,0.1428571428571428,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_790,"i'm not a chef, but i do know how to make the perfect sandwich.",1,0,0,,0,1,0.98018324,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_976,"the first one was a's sour cream, the second is strawberry and the third has lemon.",1,0,1,,0,1,0.68138623,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_1921,"the first time i’ ve been to the mall, it was a bit overwhelming.",0,0,0,,2,1,0.9010051,0.42932683,0.1428571428571428,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_850,"if you’ re not ready to eat your sandwich, don 't be late for our mealtime!# fooddeliveryday@ thebestfoodofamerica is here today.# we are so hungry and excited about all of this delicious grub that i ordered with my family.",1,0,0,,1,1,0.8033347,0.42932683,0.0256410256410256,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_1960,"the first time i ate this, it was the most fun of my life.",1,0,1,,0,1,0.977599,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_585,i love my ice cream.,1,0,0,,0,1,0.9821737,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_522,i'm not going to be a mojo any more.,0,0,0,,1,1,0.95575476,0.42932683,0.111111111111111,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_691,the most popular food of the year is now out! </s> it’ s time to make your own version.,1,1,1,,1,1,0.9651675,0.42932683,0.0526315789473684,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_1289,the best way to make a healthy meal is by using frozen vegetables and pre-made sauces.,1,0,0,,1,1,0.9793433,0.42932683,0.0625,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_2031,the best of the year is here! # homeofchoice.,0,0,0,,0,1,0.9337184,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_2203,a couple of my favorite things to do in the summer are: 1.,1,0,1,,0,1,0.9747123,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_1457,"i'm not a fan of the new season, but i can see it.",0,0,0,,1,1,0.976533,0.42932683,0.0769230769230769,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_1199,i just got a call from my mom to go for the drive-in.,1,1,1,,1,1,0.98078245,0.42932683,0.0769230769230769,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_947,i'm not a fan of the last movie but i do n’t mind if you say it.,0,0,0,,1,1,0.9403603,0.42932683,0.0588235294117647,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_1316,"when you think about it, the only thing that could make this a hit is our new # brand-new toast.",1,0,0,,1,1,0.9476011,0.42932683,0.05,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_528,"yes, i know.",1,1,1,,1,1,0.9455702,0.42932683,0.0878657127052422,5.86523101198632e-309,5.86523101198632e-309,5.86523101198632e-309
sonicdrivein_1337,"we're going to be a little late for our next outing, so we are gonna have some fun with it.",1,1,1,,0,1,0.9757059,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_1181,we’ re not going to make this happen.,0,0,0,,0,1,0.9765232,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_89,it's the perfect way to end a long day at work.,1,1,1,,0,1,0.9744995,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_402,"the # way to keep your mouth full is by eating a whole sandwich, not just one piece.",1,0,0,,0,1,0.7741854,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_784,"i'm not going to say no, but i do n’t know if it is a taco or sandwich.",1,0,0,,0,1,0.8921942,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_348,"i’ m not sure if this is the best way to do it, but i think we should go for a # s2018.",0,0,0,,1,1,0.88780844,0.42932683,0.0434782608695652,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_1346,"the sonic bowl is the new thing, but we can’ t get it to work.",1,0,0,,1,1,0.9488244,0.42932683,0.0666666666666666,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_789,the # -lending of the year is here.,0,0,0,,0,1,0.7342208,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_196,the only thing i can think of is a dog named gabby and her owner who has the most creative name for their pet.,0,0,0,,3,1,0.94908357,0.42932683,0.125,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_964,"the first one to say, '' i can't believe it! the second is a unicorn.",0,0,0,,0,1,0.78696126,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_478,"it’ s a bit late for the # fooddelivery, but we are still going to order some pizza and ice cream.",1,0,0,,0,1,0.9079674,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_369,the first time we’ re going to take a ride on the roller coaster.,0,0,0,,0,1,0.97039527,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_1317,the best part about this year is the 2018 spring season.,0,0,0,,0,1,0.9474297,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_91,the # foodofinstagram is a collection of the best recipes from our favourite foodie friends.,0,1,1,,4,1,0.9380542,0.42932683,0.2666666666666666,0.1428571428571428,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_1946,"if you want to get a little closer, just look at the sound of this.",0,0,0,,1,1,0.97907275,0.42932683,0.0666666666666666,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_277,we ’ re going to make a lot of money on this.,1,1,1,,1,1,0.98196614,0.42932683,0.0833333333333333,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_981,"the first thing i do when my mom says, “ no more bacon and cheese pizza.",1,1,1,,0,1,0.94521964,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_788,"a few minutes ago, we got our first taste of the day.",1,1,1,,1,1,0.9846645,0.42932683,0.0833333333333333,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_726,the first one is the 10 minute countdown.,0,0,0,,0,1,0.5614731,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_1002,i'm not going to be able to get this out of my mouth.,1,1,1,,0,1,0.9760576,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_1379,♫ i'm gonna make you feel like a taco! ♣🍕# mexicanfoodtacos@ micahotell.,1,0,0,,1,1,0.88077086,0.42932683,0.0833333333333333,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_706,the only thing i can think of is a's ice cream sandwich.,1,0,0,1,1,1,0.96286666,0.42932683,0.0833333333333333,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_566,we’ re going to make it happen.,1,1,1,,0,1,0.9710468,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_51,it's not just about the food.,1,1,1,,1,1,0.9693254,0.42932683,0.1010884432854389,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308
sonicdrivein_414,"the first time we put this together, it was a little bit messy.",0,0,0,,1,1,0.9413558,0.42932683,0.0769230769230769,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_832,the's the end of it.,1,1,1,,0,1,0.4255581,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_1349,i’ m 100% sure this will be a fun day! i can hear the excitement in my voice as we get ready to go out and play.,0,0,1,,0,1,0.9705713,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_413,"the last time i got a shot was when my mom said, `` you can’ t miss it.",1,1,1,,2,1,0.9735137,0.42932683,0.111111111111111,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_1467,we're going to make a snowman today.,1,1,1,,1,1,0.97996557,0.42932683,0.1073538990107551,1.6720924800836196e-308,1.6720924800836196e-308,1.6720924800836196e-308
sonicdrivein_1572,we’ re not going to tell you what we think of this.,0,0,0,,1,1,0.97439384,0.42932683,0.0833333333333333,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_430,"a's not just a burger, it is the ultimate sandwich.",1,0,0,,0,1,0.9098995,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_618,i’ m not even close to the 2018 version.,0,0,0,,0,1,0.93830764,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_1017,"the first one: '' yes, you can! the second is a little more expensive.",0,0,1,,3,1,0.85065264,0.42932683,0.1428571428571428,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_690,i love this one.,1,1,1,,0,1,0.97355413,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_634,the first time i’ ve ever had a sandwich in my life.,1,0,0,,0,1,0.96822137,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_1094,i just got my first day at the new year.,0,0,0,,1,1,0.94518334,0.42932683,0.1,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_945,i love my new # jennifer-taylor.,1,1,1,,0,1,0.8332565,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_1005,i'm not a dog.,1,1,1,,0,1,0.97321326,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_69,"the first time i ate this drink, it was the most delicious thing in my life.",1,0,0,,0,1,0.97228765,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_644,"the's the end of summer, and it s time to get back in shape.",0,0,0,,1,1,0.72142243,0.42932683,0.0714285714285714,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_2107,we’ re not going to let you down.,1,0,1,,0,1,0.97572315,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_408,we are the ones who can make you feel like a child again.,1,0,0,,2,1,0.97315705,0.42932683,0.1538461538461538,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_2125,what do you think of this? </s> i’ m not sure.,1,1,1,,0,1,0.9749317,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_409,i love this! i’ m so excited to share my new # samsam recipe with you.,1,1,1,,0,1,0.9639717,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_404,it’ s a little bit of everything.,1,1,1,1,0,1,0.6366053,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_1282,the first thing i thought when it was the ice cream in my hand.,1,0,0,,1,1,0.86444634,0.42932683,0.0714285714285714,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_712,we’ re not going to tell you what we did today.,1,1,1,,0,1,0.9770543,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_457,the first one who got it right is the person that made this.,0,0,0,,0,1,0.9514679,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_373,we’ re not going to be eating out today.,1,0,0,,0,1,0.9779066,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_905,it’ s a little bit of everything.,0,0,0,1,0,1,0.6366053,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_446,a's a little bit of sugar in my life.,1,1,1,,0,1,0.75154954,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_524,"the first time i saw this, it was like's a big deal! the next thing is to get my own sonic baby.",1,0,1,,2,1,0.86814433,0.42932683,0.0454545454545454,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_1984,the # s of the day: a new sign for our local farmers market! pic.,1,0,0,,0,1,0.7697114,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_903,we're going to be here for a while.,0,0,1,,1,1,0.97992975,0.42932683,0.1103121128230744,1.9636207881546135e-308,1.9636207881546135e-308,1.9636207881546135e-308
sonicdrivein_152,i'm not going to make you cry but i am.,1,1,1,,0,1,0.9704545,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_57,we're going to be a little bit more creative with our ideas.,0,0,1,,1,1,0.98394865,0.42932683,0.0833333333333333,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_44,the 3rd time we get to the store.,0,0,0,,1,1,0.9186259,0.42932683,0.1103121128230744,1.9636207881546135e-308,1.9636207881546135e-308,1.9636207881546135e-308
sonicdrivein_1028,@ # thebestofthebests: our first post of this year! we have a ton to share with you all.,0,0,0,,0,1,0.8722723,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_1270,what do you think? '' i’ m not sure what to say.,0,0,0,,0,1,0.97095144,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_968,"the last time i was in the car with my mom, we were driving to a restaurant and it got so loud that our dog started barking.",0,0,0,,2,1,0.9713746,0.42932683,0.074074074074074,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_290,"i’ m not a fan of the ‘ to be or not to be’ song, but i love this one.",0,0,0,,2,1,0.7712074,0.42932683,0.05,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_505,this is the # foodscam.,0,0,0,,0,1,0.9358421,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_645,the moment i decided to do it myself.,0,0,0,,0,1,0.8236864,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_98,"the first time i’ ve had a go at this, it was the most fun and my favorite thing about our trip.",1,1,1,,0,1,0.9009593,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_497,"we all know what a good time we had at the bar, but i guess it was just for us.",0,0,0,,1,1,0.9702754,0.42932683,0.05,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_1930,a's a good idea to take your dog for an outing with the beat.,0,0,0,,1,1,0.932143,0.42932683,0.0714285714285714,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_228,me: '' i'm not a fan of the latest movie.,0,0,0,,0,1,0.87184435,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_760,"a few minutes before the end of this year, we’ re going to be sharing some more fresh ideas and recipes.",1,0,1,,2,1,0.97987944,0.42932683,0.0952380952380952,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_534,@ #tuesdaythursday: a new way to order your favorite drinks and snacks at the same time; no need for two separate orders.,1,0,0,,1,1,0.90302575,0.42932683,0.0454545454545454,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_955,the only person who can tell you what to do is the.,1,1,1,,2,1,0.62566835,0.42932683,0.1666666666666666,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_2142,the # myfavoritefood is the ice cream sandwich.,1,0,1,,0,1,0.6150844,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_780,we’ re not done with this.,0,0,0,,0,1,0.97253644,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_376,the # foodporn is here! get ready for a blast of flavor.,1,0,0,,1,1,0.7247057,0.42932683,0.0833333333333333,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_1385,"a little girl who’ s been through a lot of things, but she still has her heart.",1,1,1,,1,1,0.9657981,0.42932683,0.0588235294117647,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_753,a's a good thing to have the same number of people in your house as you do on social media.,0,0,0,,1,1,0.9674142,0.42932683,0.05,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_1959,the mic is coming! '' the new season of sonic earmuffs has arrived.,1,1,1,,2,1,0.9674265,0.42932683,0.0769230769230769,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_2115,a's not the only one who needs to be rescued.,1,1,1,,0,1,0.9650576,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_333,"we all know that the food is good, but we just can’ t wait to get our orders.",1,1,1,,1,1,0.97332597,0.42932683,0.0555555555555555,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_670,# 10thingsyouneedtosowatchonthewaytoyournextmovienight.,1,0,1,,0,1,0.7767036,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_1115,"i'm not a cook, but i am.",0,0,0,,0,1,0.96198905,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_1606,the only thing that i can think of is to get a'soda.,1,1,1,,1,1,0.6548895,0.42932683,0.0833333333333333,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_1122,i love this one! i’ m going to order it now.,1,0,1,,0,1,0.9776587,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_570,i’m not going to tell you what i want but here it is: # icecreamandchocolates! 👋👌🍦🎉🥮🤩 🤔😀🧹🏼 🏺💰📚 📱 🍪 🥤 😁😂 😂 🎈🌊 🌟 💫 😍 🙄,1,1,1,,1,1,0.893884,0.42932683,0.0357142857142857,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_906,a cold drink from the freezer.,1,0,0,,0,1,0.96680784,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_594,we’ re not here to make you feel bad about your food choices.,1,1,1,,1,1,0.9796495,0.42932683,0.0769230769230769,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
sonicdrivein_2171,the 10 best things you can do with your feet.,0,0,0,,0,1,0.9125027,0.42932683,0.0,0.0,0.0,0.0
sonicdrivein_914,"i’ m not a fan of the ‘ i don't care about you, but it is.",0,0,0,,1,1,0.8035281,0.42932683,0.0625,2.225073858507262e-308,2.225073858507262e-308,2.225073858507262e-308
