image_id,caption,fluency,diversity
sonicdrivein_414,when you first move out of your parents’ house:,0.87979394,0.5105591
sonicdrivein_505,test your circle. bring up steak butter bacon cheeseburgers.,0.93176186,0.5105591
sonicdrivein_413,would you have won a cherry limeade?? #saynothing #cherrylimeade,0.73523104,0.5105591
sonicdrivein_143,this very good boy deserves a very good treat,0.97124845,0.5105591
sonicdrivein_905,"don’t worry, try another 2 for next time. 😌",0.6503112,0.5105591
sonicdrivein_430,ok now what if we put them together………..,0.5020349,0.5105591
sonicdrivein_98,m&m blast on canvas by sonic (e. 1953),0.82646734,0.5105591
sonicdrivein_91,"the best day of the year, lads",0.892658,0.5105591
sonicdrivein_784,"💪 no pain, no gain(ing tots). 🥲",0.82753795,0.5105591
sonicdrivein_2052,"eat your heart out, candy board games. ",0.46238413,0.5105591
sonicdrivein_51,the r&d lab really went off with this one,0.9546835,0.5105591
sonicdrivein_54,"it's about efficiency ppl, really not that complicated !!",0.52737504,0.5105591
sonicdrivein_375,my sign is caffeine with caffeine rising. #drinkflights #drinks,0.7916024,0.5105591
sonicdrivein_495,sharing’s only fun when it’s not your stuff,0.866602,0.5105591
sonicdrivein_1594,"sonic is the goat, just ask a goat.",0.71222556,0.5105591
sonicdrivein_411,what happens if you’re all of them? #generationaldifferences #genzvsmillenial,0.74374026,0.5105591
sonicdrivein_596,i love when a plan comes together.,0.981198,0.5105591
sonicdrivein_1199,there’s only one thing running through my mind. 🏃🥤🏃,0.9506423,0.5105591
sonicdrivein_760,comment below before my manager takes this down 👀,0.8674645,0.5105591
sonicdrivein_497,one tot doesn’t make me a bad mom.,0.9067887,0.5105591
sonicdrivein_524,photobooth in the office. say cheese(burger),0.6519,0.5105591
sonicdrivein_2031,"👨: to me, you're perfect. 👩: ...babe.👨",0.86965483,0.5105591
sonicdrivein_41,it’s giving gold medal ????? #xgamesmode,0.2066515,0.5105591
sonicdrivein_1346,"we love this friend, be this friend. 🤙",0.84940827,0.5105591
sonicdrivein_1502,"you: “mom, can we go to sonic?”",0.8735439,0.5105591
sonicdrivein_529,"she’s not a regular mom, she’s a cool mom.",0.8860147,0.5105591
sonicdrivein_57,yes we see your comments!! pls be nice,0.23543996,0.5105591
sonicdrivein_290,reminder to check in on your group chats today,0.9089121,0.5105591
sonicdrivein_404,"@starbucks inspired us, which era are you? 👀",0.7286476,0.5105591
sonicdrivein_499,you’re going to have to do better than that.,0.97552454,0.5105591
sonicdrivein_69,"sometimes when we work on our assignments, genius strikes",0.9603523,0.5105591
sonicdrivein_590,"you say basic, i say refreshing.",0.5632552,0.5105591
sonicdrivein_1368,a totty pack! would you cop?,0.36739525,0.5105591
sonicdrivein_798,just your sign to stop by sonic ✨,0.1379443,0.5105591
sonicdrivein_789,our mozz stick lovers: we see you. 👀❤️ #nationalcheeseloversday,0.8008718,0.5105591
sonicdrivein_333,not me getting my content in at the drive-in,0.50400084,0.5105591
sonicdrivein_234,what’s my skincare routine you ask? small classic shakes,0.6924204,0.5105591
sonicdrivein_780,eating a corn dog in outer space? 👀,0.9261232,0.5105591
sonicdrivein_496,how would you define it? #mmmsonic,0.8388971,0.5105591
sonicdrivein_196,"wake up, it’s the first of the month",0.9484379,0.5105591
sonicdrivein_850,now i’m in the mood for some digital tots.,0.97407305,0.5105591
sonicdrivein_44,"top 5 things to drive into, sorry neighbor carl",0.53612244,0.5105591
sonicdrivein_446,it’s never too cold for ice cream.,0.96062636,0.5105591
sonicdrivein_808,a sprinkle of color for your feed. 😍,0.8160928,0.5105591
sonicdrivein_65,we're just two single moms who work one job!,0.9607161,0.5105591
sonicdrivein_705,sometimes you just need to do the most,0.9416612,0.5105591
sonicdrivein_470,our drop before the ball drops. stay tuned 👀,0.8200602,0.5105591
sonicdrivein_163,sorry 4 the vegetables i bought rip :(,0.37523636,0.5105591
sonicdrivein_204,gotta try it before someone catches the mistake!!,0.894321,0.5105591
sonicdrivein_712,was a mood. still a mood. ,0.8006323,0.5105591
sonicdrivein_691,can we make it any more obvious? 💁‍♀️,0.9481008,0.5105591
sonicdrivein_670,"you want it, you got it!",0.92875737,0.5105591
sonicdrivein_634,which type of person are you?🍦🍨 #nationalicecreamday,0.8869078,0.5105591
sonicdrivein_344,here’s a hint: it might have strawberries in it,0.93366027,0.5105591
sonicdrivein_877,comment below what food combo your initials create. 😋,0.7883892,0.5105591
sonicdrivein_1017,bonus points if you find all the items. ✅,0.886333,0.5105591
sonicdrivein_228,scheduled important team meeting to align re: tot initiative,0.14749645,0.5105591
sonicdrivein_788,who’s a good boy? you are! 🐶,0.9454691,0.5105591
sonicdrivein_571,life is good. cheese makes it better,0.97901183,0.5105591
