image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,benign,humor_score,humor
mcdonalds_switzerland_744,"when you’ re looking at a phone screen and have your mind wandering off to the other, what are people that just got posted? get out for this post.",2,1,0.9176057,0.50344545,0.0689655172413793,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.361977,0.166696012020111,0
mcdonalds_switzerland_80,"you're in a restaurant, and you can not eat the apple.",2,1,0.95923173,0.50344545,0.1818181818181818,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-5.867459,0.6200888752937317,0
mcdonalds_switzerland_461,!!!!!!!!!!!!!!!!!!!!!!!!!!!.,0,1,0.89457816,0.50344545,0.0,0.0,0.0,0.0,-8.335346,0.3072119653224945,0
mcdonalds_switzerland_616,"mom of three, who also happens to be a lawyer.",1,1,0.8124431,0.50344545,0.0406569659740599,9.04647521551e-309,9.04647521551e-309,9.04647521551e-309,-0.06668684,0.1529894173145294,0
mcdonalds_switzerland_646,1.,0,1,0.8619599,0.50344545,0.0,0.0,0.0,0.0,-8.449327,0.4644112288951874,0
mcdonalds_switzerland_2052,"it's a good time for you, even if it’ s not the main character in this video.",0,1,0.95448273,0.50344545,0.0,0.0,0.0,0.0,-9.262431,0.2739607989788055,0
mcdonalds_switzerland_1988,"the last day of the show is here! make your own ""moza pasta sauce,"" which you can prepare in advance and enjoy with family or friends.",3,1,0.9642998,0.50344545,0.0769230769230769,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-7.6315236,0.0094471760094165,0
mcdonalds_switzerland_163,did you know that there's a guy who can make your me with out paying for it? i mean literally.,1,1,0.21071543,0.50344545,0.05,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.314078,0.5369022488594055,0
mcdonalds_switzerland_27,your heart is telling you what to do.,1,1,0.97364014,0.50344545,0.0859111598488715,1.5292694074701025e-308,1.5292694074701025e-308,1.5292694074701025e-308,-7.4662085,0.5321897864341736,0
mcdonalds_switzerland_761,i'm so happy that i can count on you.,0,1,0.97571075,0.50344545,0.0,0.0,0.0,0.0,-9.32706,0.569964587688446,0
mcdonalds_switzerland_117,"hi, everyone.",0,1,0.97079986,0.50344545,0.0,0.0,0.0,0.0,-9.1380625,0.9738744497299194,1
mcdonalds_switzerland_1962,"you know what i'm gonna do? watch this video to make sure you don’t miss your first movie fest! 
the best way is always the most expensive.",1,1,0.9720048,0.50344545,0.037037037037037,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.112794,0.0358277224004268,0
mcdonalds_switzerland_598,"this year, we're going to get our hands on the same shit that makes it mmm! have a great holiday.",3,1,0.95334464,0.50344545,0.1168201174607107,1.7328892633971685e-308,1.7328892633971685e-308,1.7328892633971685e-308,-9.160493,0.0955165922641754,0
mcdonalds_switzerland_409,it's my favorite day of the year.,0,1,0.9741027,0.50344545,0.0,0.0,0.0,0.0,-8.618613,0.4299381375312805,0
mcdonalds_switzerland_721,"again the big, let us know what you think of this new taste test! was your reaction to our burger with chicken liver? weren't there some smells that made you feel a little bit sick?!#eatwellthismonth.",2,1,0.36780047,0.50344545,0.0571428571428571,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.472835,0.3209658563137054,0
mcdonalds_switzerland_654,you know what? it's not like to do this.,1,1,0.9803459,0.50344545,0.111111111111111,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.836159,0.928359866142273,1
mcdonalds_switzerland_769,"bever b fast, and the other guys are hungry too.",0,1,0.55058014,0.50344545,0.0,0.0,0.0,0.0,-8.944985,0.974848449230194,1
mcdonalds_switzerland_265,the most popular emoji of the day is a kiss! : it s always been my favorite and i m sure you love this one too.,2,1,0.92489684,0.50344545,0.0384615384615384,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-1.7572559,0.1996711194515228,0
mcdonalds_switzerland_725,"don't worry, it is a fact that we are all going to meet the mcdonald ’ s gift in no time! keep up your great work and you guys will get rewarded with this special offer.",2,1,0.9263174,0.50344545,0.0555555555555555,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.090673,0.010695912875235,0
mcdonalds_switzerland_610,"the first one that can’t be in your mind is the m, and it may come out of nowhere.",1,1,0.9336231,0.50344545,0.0526315789473684,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-7.9476533,0.3188630044460296,0
mcdonalds_switzerland_569,"in case you're not getting it on time, just ask your local store for a last-minute refill.",3,1,0.979031,0.50344545,0.0688532723689371,8.68153826384547e-309,8.68153826384547e-309,8.68153826384547e-309,-8.997534,0.1373869627714157,0
mcdonalds_switzerland_478,"when you're eating with your friends or family, try to notice the different types of insects that are attracted by them.",3,1,0.97584516,0.50344545,0.1428571428571428,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.895832,0.0531661361455917,0
mcdonalds_switzerland_716,"this is the chop i ate with my friend, and it's not worth anything.",0,1,0.96759677,0.50344545,0.0,0.0,0.0,0.0,-7.756861,0.330856442451477,0
mcdonalds_switzerland_767,when you're about to say something really stupid and it pops up on your mind.,2,1,0.9635152,0.50344545,0.0044497693280434,7.42579905616274e-310,7.42579905616274e-310,7.42579905616274e-310,-9.348312,0.413762092590332,0
mcdonalds_switzerland_2025,"`` if you are not able to find your number, just click on the "" like this.",0,1,0.8177947,0.50344545,0.0,0.0,0.0,0.0,-0.0018243827,0.7234174609184265,1
mcdonalds_switzerland_402,"yes, it's a dog.",0,1,0.96057385,0.50344545,0.0,0.0,0.0,0.0,-0.0029357453,0.642838716506958,0
mcdonalds_switzerland_1995,"i'm happy to have you! the first tweet i sent on my day of happiness was your joy&; it really made me laugh, so here’s a big thanks in return 👏👌👍🙂😊😂.",1,1,0.9176333,0.50344545,0.032258064516129,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-7.6852922,0.0010355933336541,0
mcdonalds_switzerland_568,"when you see a dog in the corner, don’t be like “ oh no he doesn’ t eat anything.",4,1,0.87405545,0.50344545,0.1007627310549962,1.0649714642157825e-308,1.0649714642157825e-308,1.0649714642157825e-308,-0.0004292997,0.7558766603469849,1
mcdonalds_switzerland_16,don’ t forget to add the “ order by price” option when you are shopping online.,0,1,0.85324097,0.50344545,0.0,0.0,0.0,0.0,-8.670718,0.9215227961540222,1
mcdonalds_switzerland_69,a sharp one in your mouth is like a or the end of this year.,0,1,0.23591064,0.50344545,0.0,0.0,0.0,0.0,-8.821307,0.912288248538971,1
mcdonalds_switzerland_181,"a restaurant that has a "" s in the menu, but you get to eat it! and your burger is full of salt.",3,1,0.91555023,0.50344545,0.1304347826086956,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-7.5954747,0.0783908888697624,0
mcdonalds_switzerland_496,we know you're excited to try out the new food at super market! just make sure not get your eyes on it.,2,1,0.9372959,0.50344545,0.0909090909090909,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-0.8437296,0.0850479677319526,0
mcdonalds_switzerland_615,what are you doing this evening? it is a long way to your favourite restaurant! the i’ m of carthagena will be there in 10 minutes.,3,1,0.8348771,0.50344545,0.102810389618718,1.982592822804152e-308,1.982592822804152e-308,1.982592822804152e-308,-7.805391,0.0326023884117603,0
mcdonalds_switzerland_2000,"a, i got up and tried to play the dance that has never been done before by a company in japan: ♥️the koto dancing! 👍👌😊🙏🏻
i was on my way home when we were asked for an opinion about our work yesterday.",0,1,0.94024837,0.50344545,0.0,0.0,0.0,0.0,-8.625811,0.4497498869895935,0
mcdonalds_switzerland_13,a: this is a perfect day to get your feet in some fun and have lots of laughter.,0,1,0.97313446,0.50344545,0.0,0.0,0.0,0.0,-8.244592,0.6748924255371094,1
mcdonalds_switzerland_429,this week we’re trying to make some changes in the menu.,0,1,0.9866536,0.50344545,0.0,0.0,0.0,0.0,-9.1554985,0.1448906809091568,0
mcdonalds_switzerland_794,"if you're not sure if your missing a friend, just check the other side of this table.",2,1,0.9193002,0.50344545,0.0588235294117647,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-9.784365,0.7653868794441223,1
mcdonalds_switzerland_1895,the difference between your sandwich and a watermelon is small.,2,1,0.97417647,0.50344545,0.0735758882342884,8.18558927632837e-309,8.18558927632837e-309,8.18558927632837e-309,-7.8954062,0.3179682195186615,0
mcdonalds_switzerland_31,"for the 2019 edition of our international pop quiz, we are going to ask you some questions about your favorite celebrity.",3,1,0.9732546,0.50344545,0.1428571428571428,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.963189,0.1167222633957862,0
mcdonalds_switzerland_1918,a: the last one i ate.,0,1,0.97857213,0.50344545,0.0,0.0,0.0,0.0,-9.385078,0.3967024385929107,0
mcdonalds_switzerland_642,the first thing you see when opening your iphone is the menu.,2,1,0.976345,0.50344545,0.1533407357715539,2.0471667756573244e-308,2.0471667756573244e-308,2.0471667756573244e-308,-9.029775,0.9178627133369446,1
mcdonalds_switzerland_1037,"in 2018, a the h.",0,1,0.69096804,0.50344545,0.0,0.0,0.0,0.0,-3.317323,0.3975202739238739,0
mcdonalds_switzerland_499,and then you get your free mcdonald’s app! '' i thought this was the perfect way to start our week.,2,1,0.9680265,0.50344545,0.1,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,-8.464292,0.055994763970375,0
