g_fc_loss,g_con_loss,g_unc_loss,d_con_r2f_loss,d_con_f2r_loss,d_con_f_loss,d_con_m_loss,d_unc_r_loss,d_unc_f_loss,d_unc_m_loss
0.0002727508544921875,11.375,7.8125,52.5,35.25,109.5,0.251953125,0.60546875,121.5,0.65234375
0.000614166259765625,11.8125,8.5625,61.25,35.5,115.0,0.240234375,0.59375,113.0,0.59375
0.00090789794921875,10.0,5.59375,46.5,59.5,72.5,0.255859375,0.58203125,57.0,0.61328125
0.0010223388671875,10.875,10.125,49.25,20.75,101.0,0.2373046875,0.6171875,117.5,0.6640625
0.0005035400390625,9.5,8.625,119.0,52.5,82.5,0.2353515625,0.59765625,264.0,0.62890625
0.000621795654296875,9.5,6.3125,49.25,114.0,87.5,0.25390625,0.609375,100.5,0.640625
8.344650268554688e-05,5.8125,10.0,97.5,61.0,79.5,0.26171875,0.61328125,237.0,0.65625
0.0004634857177734375,8.0,10.4375,67.5,50.75,79.0,0.244140625,0.609375,90.5,0.6015625
0.00014972686767578125,3.421875,5.53125,41.5,25.0,69.5,0.2314453125,0.62109375,107.5,0.60546875
0.0002841949462890625,2.0625,36.75,21.875,51.5,57.25,0.234375,0.58984375,91.5,0.62109375
0.000492095947265625,7.0,3.375,62.0,48.5,60.0,0.232421875,0.57421875,91.0,0.58203125
0.0004024505615234375,2.78125,4.125,67.5,50.0,59.25,0.2431640625,0.55859375,77.0,0.58984375
0.0003147125244140625,5.5,9.0,70.5,15.625,46.75,0.2275390625,0.5703125,87.5,0.6015625
0.00021457672119140625,6.6875,9.625,48.5,21.25,37.0,0.2294921875,0.57421875,40.25,0.60546875
0.000606536865234375,7.0,16.125,56.0,69.0,27.375,0.23828125,0.54296875,105.5,0.6015625
0.00051116943359375,10.4375,13.1875,43.0,75.5,39.25,0.2734375,0.53125,133.0,0.61328125
0.000560760498046875,10.125,16.0,43.0,26.75,25.625,0.23828125,0.5546875,59.25,0.609375
0.00049591064453125,10.9375,28.25,52.0,44.5,20.125,0.2451171875,0.55078125,72.5,0.55078125
0.00014209747314453125,9.875,22.25,67.0,56.0,14.1875,0.2236328125,0.5703125,72.5,0.57421875
0.00014400482177734375,10.1875,15.125,48.0,57.25,16.125,0.248046875,0.53515625,71.5,0.55859375
0.0001277923583984375,9.6875,13.375,39.0,58.5,13.5,0.23046875,0.546875,46.25,0.5546875
8.487701416015625e-05,9.0625,14.875,29.0,59.5,10.8125,0.240234375,0.50390625,39.5,0.5546875
0.0004558563232421875,8.125,13.625,29.25,55.5,9.0,0.2294921875,0.52734375,38.75,0.5625
0.00012159347534179688,5.84375,12.0625,27.375,52.75,24.75,0.23046875,0.53125,32.0,0.546875
8.487701416015625e-05,4.125,14.4375,30.625,48.75,25.5,0.2265625,0.546875,22.125,0.56640625
0.00054168701171875,9.625,9.25,30.0,52.5,47.0,0.228515625,0.50390625,11.625,0.58203125
0.000614166259765625,8.0,8.875,23.25,47.5,18.25,0.25,0.5078125,8.9375,0.53125
0.00010061264038085938,6.9375,7.34375,23.0,49.25,4.3125,0.2412109375,0.55859375,63.5,0.60546875
0.00010776519775390625,6.5625,7.0,12.125,42.5,8.0625,0.24609375,0.515625,17.25,0.49609375
6.818771362304688e-05,5.90625,5.84375,22.5,41.75,10.5,0.2236328125,0.515625,20.875,0.59375
5.269050598144531e-05,4.8125,4.40625,13.125,36.75,10.875,0.2255859375,0.515625,42.0,0.5546875
3.4809112548828125e-05,4.3125,11.4375,7.5625,40.5,14.1875,0.2265625,0.53515625,61.0,0.51953125
7.2479248046875e-05,3.390625,8.0625,12.375,44.5,17.375,0.2255859375,0.515625,52.5,0.494140625
0.00011205673217773438,5.90625,12.125,13.125,26.625,20.625,0.236328125,0.515625,67.0,0.53125
2.8133392333984375e-05,6.1875,4.21875,16.625,24.75,19.5,0.220703125,0.486328125,71.5,0.5078125
4.982948303222656e-05,3.15625,1.8515625,16.125,28.625,18.5,0.2197265625,0.52734375,39.75,0.5234375
1.9073486328125e-05,4.9375,4.15625,16.75,23.0,18.75,0.2158203125,0.455078125,67.0,0.498046875
3.4332275390625e-05,4.0625,4.1875,14.8125,22.625,18.5,0.2197265625,0.462890625,39.0,0.5078125
4.6253204345703125e-05,3.828125,7.15625,12.625,22.75,17.375,0.22265625,0.482421875,31.5,0.494140625
5.650520324707031e-05,4.9375,3.828125,9.125,21.125,19.5,0.2314453125,0.46875,33.25,0.470703125
3.62396240234375e-05,4.4375,4.15625,9.25,19.75,14.375,0.228515625,0.43359375,30.875,0.48046875
4.57763671875e-05,5.0625,4.96875,31.375,16.5,15.375,0.2255859375,0.453125,28.0,0.455078125
5.6743621826171875e-05,5.0625,3.890625,7.5,19.75,14.8125,0.212890625,0.4453125,21.0,0.484375
0.0004558563232421875,5.8125,4.90625,12.25,18.875,12.375,0.216796875,0.4609375,22.75,0.515625
5.1975250244140625e-05,6.3125,5.15625,16.5,14.0,10.875,0.23046875,0.4296875,24.75,0.494140625
3.170967102050781e-05,5.46875,5.625,15.8125,36.0,13.375,0.216796875,0.42578125,32.0,0.4609375
3.170967102050781e-05,6.125,5.125,16.875,8.8125,11.25,0.21484375,0.396484375,16.25,0.51953125
0.0003986358642578125,5.15625,5.25,15.625,11.75,5.4375,0.2275390625,0.4453125,11.9375,0.515625
0.000423431396484375,5.5625,3.84375,12.625,10.25,8.4375,0.2314453125,0.46484375,17.0,0.478515625
0.000804901123046875,5.46875,3.40625,11.4375,21.25,9.0625,0.25,0.431640625,28.5,0.427734375
2.0265579223632812e-05,3.375,3.34375,8.4375,6.25,8.8125,0.2197265625,0.44140625,6.53125,0.46484375
3.695487976074219e-05,6.8125,4.8125,6.25,9.4375,12.875,0.224609375,0.423828125,7.90625,0.447265625
6.67572021484375e-05,3.828125,2.65625,5.1875,10.1875,14.5,0.220703125,0.421875,11.25,0.4453125
2.6702880859375e-05,3.28125,3.5,6.0625,10.75,12.625,0.21875,0.38671875,13.0625,0.439453125
0.00042724609375,3.59375,2.046875,6.5,13.875,14.25,0.21875,0.404296875,10.5625,0.447265625
4.8160552978515625e-05,5.25,1.8359375,4.625,11.125,14.25,0.2236328125,0.39453125,8.9375,0.392578125
0.0003986358642578125,3.3125,2.984375,4.34375,12.25,13.5625,0.224609375,0.4140625,13.625,0.41015625
4.601478576660156e-05,3.203125,3.015625,5.5625,9.1875,14.5625,0.232421875,0.392578125,10.9375,0.43359375
5.1021575927734375e-05,4.125,2.65625,5.8125,9.0,13.375,0.2119140625,0.388671875,11.3125,0.44140625
3.6716461181640625e-05,3.34375,2.609375,5.25,10.0,12.8125,0.224609375,0.357421875,10.375,0.40234375
0.0003986358642578125,3.5,3.359375,4.625,11.125,11.5625,0.21484375,0.408203125,21.125,0.458984375
2.014636993408203e-05,2.78125,3.0,9.0625,9.375,11.0625,0.220703125,0.392578125,18.375,0.4296875
0.0003833770751953125,3.609375,3.53125,5.375,9.1875,9.875,0.216796875,0.3515625,19.25,0.388671875
4.315376281738281e-05,3.3125,2.46875,4.9375,7.15625,8.9375,0.216796875,0.380859375,15.9375,0.365234375
6.973743438720703e-06,3.46875,2.65625,5.65625,6.0625,22.375,0.228515625,0.37109375,23.5,0.380859375
2.5272369384765625e-05,3.21875,2.6875,6.25,5.8125,9.0,0.2109375,0.38671875,13.9375,0.40234375
0.0003795623779296875,3.84375,2.40625,7.59375,5.625,7.59375,0.216796875,0.458984375,16.25,0.427734375
1.233816146850586e-05,3.5,1.5234375,7.84375,3.78125,10.4375,0.220703125,0.35546875,22.75,0.3828125
1.633167266845703e-05,3.546875,3.625,7.84375,3.453125,11.25,0.21875,0.34765625,23.125,0.35546875
2.6941299438476562e-05,3.453125,2.640625,7.4375,3.796875,11.8125,0.224609375,0.3515625,16.875,0.365234375
2.765655517578125e-05,2.34375,3.25,7.84375,3.546875,11.625,0.2158203125,0.36328125,18.75,0.359375
3.0159950256347656e-05,1.4296875,4.0,8.125,5.875,13.0,0.2177734375,0.35546875,18.875,0.3671875
1.1682510375976562e-05,11.1875,4.9375,6.65625,3.78125,13.0,0.2294921875,0.353515625,16.375,0.3515625
0.0003814697265625,4.6875,4.15625,6.375,5.375,11.9375,0.2177734375,0.357421875,21.25,0.34765625
1.0371208190917969e-05,7.5625,5.1875,5.25,7.90625,11.1875,0.2294921875,0.322265625,10.875,0.341796875
2.8371810913085938e-05,9.375,6.40625,3.296875,8.1875,9.375,0.2099609375,0.328125,15.75,0.373046875
1.0609626770019531e-05,12.5,5.3125,5.1875,10.9375,8.375,0.2216796875,0.3125,14.0,0.365234375
2.288818359375e-05,13.5,4.875,2.953125,12.375,6.40625,0.23046875,0.35546875,18.25,0.328125
3.0159950256347656e-05,14.1875,5.09375,3.28125,8.8125,4.28125,0.2119140625,0.36328125,15.0,0.42578125
2.6464462280273438e-05,14.375,4.53125,3.625,7.6875,3.09375,0.2177734375,0.34765625,18.0,0.34765625
9.894371032714844e-06,14.6875,4.40625,3.78125,7.90625,3.671875,0.21484375,0.291015625,14.5,0.318359375
0.00035858154296875,14.1875,4.46875,4.0625,6.375,4.9375,0.212890625,0.345703125,16.75,0.3203125
1.728534698486328e-05,12.875,4.4375,2.9375,6.59375,6.65625,0.2099609375,0.322265625,12.25,0.34375
8.344650268554688e-06,11.9375,4.03125,2.84375,4.0,8.125,0.2109375,0.30078125,18.0,0.3515625
2.014636993408203e-05,9.8125,1.7734375,4.71875,2.21875,8.8125,0.208984375,0.30859375,15.0,0.322265625
5.7220458984375e-06,8.4375,1.3515625,1.84375,2.3125,9.6875,0.234375,0.36328125,10.8125,0.359375
1.9788742065429688e-05,5.84375,2.171875,1.640625,2.703125,9.125,0.21484375,0.341796875,17.875,0.3828125
2.1576881408691406e-05,3.546875,2.421875,3.40625,3.84375,7.75,0.2138671875,0.3359375,15.0,0.296875
1.138448715209961e-05,6.65625,2.796875,2.5625,3.65625,7.8125,0.2109375,0.34765625,14.875,0.443359375
8.225440979003906e-06,4.40625,2.234375,3.53125,3.96875,8.375,0.220703125,0.30859375,14.75,0.314453125
1.8477439880371094e-05,5.46875,2.203125,4.1875,4.4375,5.78125,0.21484375,0.30078125,11.9375,0.302734375
1.862645149230957e-06,3.609375,2.5625,4.21875,3.421875,5.9375,0.212890625,0.275390625,12.8125,0.287109375
8.165836334228516e-06,5.1875,3.390625,5.125,5.125,7.28125,0.20703125,0.298828125,10.875,0.333984375
1.4185905456542969e-05,4.625,3.40625,5.09375,6.1875,6.3125,0.208984375,0.30859375,12.6875,0.291015625
1.3947486877441406e-05,3.96875,2.9375,3.53125,6.5,4.40625,0.2255859375,0.3046875,7.375,0.3046875
0.0003452301025390625,4.0625,2.9375,6.375,6.9375,3.734375,0.21875,0.265625,11.8125,0.306640625
1.4185905456542969e-05,3.09375,2.625,4.65625,6.9375,4.28125,0.20703125,0.275390625,6.90625,0.30078125
0.00034332275390625,3.515625,2.015625,2.046875,6.6875,4.8125,0.205078125,0.2734375,17.625,0.306640625
1.0192394256591797e-05,2.875,2.90625,1.5,6.34375,5.84375,0.22265625,0.26171875,7.4375,0.275390625
1.8358230590820312e-05,3.0,2.375,2.84375,5.8125,5.9375,0.224609375,0.265625,13.625,0.296875
2.4437904357910156e-05,2.75,1.984375,2.578125,5.84375,6.0,0.212890625,0.283203125,20.75,0.26953125
1.1146068572998047e-05,6.875,1.359375,3.15625,5.4375,5.84375,0.21875,0.267578125,24.875,0.283203125
3.814697265625e-06,2.34375,0.84765625,4.53125,4.40625,6.125,0.208984375,0.24609375,32.75,0.291015625
2.0265579223632812e-05,5.46875,1.84375,5.65625,2.90625,3.875,0.2080078125,0.259765625,16.875,0.291015625
0.0003414154052734375,6.09375,1.1015625,6.34375,2.21875,2.96875,0.208984375,0.291015625,14.0625,0.49609375
8.821487426757812e-06,4.6875,1.2734375,4.21875,2.484375,4.59375,0.2138671875,0.26953125,30.375,0.27734375
2.396106719970703e-05,5.8125,1.875,3.21875,2.171875,4.5,0.2119140625,0.25,26.875,0.265625
8.463859558105469e-06,4.46875,1.984375,3.75,2.53125,3.671875,0.2060546875,0.2470703125,36.75,0.32421875
1.3589859008789062e-05,3.921875,2.421875,1.5859375,1.8046875,2.96875,0.21484375,0.244140625,29.375,0.287109375
3.7550926208496094e-06,2.5,1.8515625,3.078125,3.03125,3.8125,0.2265625,0.2412109375,26.125,0.263671875
1.9788742065429688e-05,7.9375,2.171875,1.703125,1.9140625,3.78125,0.216796875,0.26171875,20.0,0.2734375
3.7848949432373047e-06,1.421875,2.0625,2.4375,0.80078125,3.953125,0.21484375,0.26171875,27.125,0.259765625
6.16908073425293e-06,2.8125,1.625,2.4375,5.375,1.859375,0.2109375,0.283203125,14.3125,0.2451171875
7.62939453125e-06,2.765625,6.625,2.390625,3.03125,2.234375,0.205078125,0.2578125,18.0,0.26953125
0.000339508056640625,3.53125,2.84375,2.625,5.125,3.828125,0.2099609375,0.271484375,14.625,0.255859375
0.000331878662109375,2.671875,5.5625,2.71875,7.40625,3.96875,0.2099609375,0.23828125,11.3125,0.2490234375
9.47713851928711e-06,2.71875,6.65625,2.421875,9.1875,4.09375,0.208984375,0.2373046875,6.46875,0.2353515625
5.990266799926758e-06,4.78125,8.1875,1.3515625,10.1875,4.4375,0.212890625,0.2294921875,16.25,0.25
5.0961971282958984e-06,3.140625,9.9375,19.5,11.3125,4.3125,0.21484375,0.25,10.375,0.24609375
1.33514404296875e-05,3.796875,6.6875,6.1875,9.375,5.15625,0.212890625,0.2451171875,12.625,0.255859375
1.430511474609375e-05,3.75,8.375,11.125,8.875,5.3125,0.2119140625,0.2236328125,10.25,0.2734375
5.930662155151367e-06,3.5,8.875,14.8125,9.375,4.46875,0.20703125,0.2353515625,12.875,0.23828125
1.0073184967041016e-05,3.46875,7.15625,19.25,9.4375,4.1875,0.216796875,0.251953125,14.625,0.25390625
9.715557098388672e-06,2.734375,6.71875,19.5,7.9375,4.4375,0.220703125,0.2216796875,14.3125,0.2412109375
1.1265277862548828e-05,3.0,8.1875,21.75,8.3125,3.390625,0.22265625,0.234375,10.3125,0.21484375
9.5367431640625e-06,3.1875,7.09375,22.625,6.9375,8.75,0.21484375,0.2353515625,9.375,0.265625
0.0003261566162109375,4.40625,7.75,23.75,6.3125,3.5625,0.2119140625,0.2392578125,10.25,0.287109375
5.781650543212891e-06,2.890625,6.875,23.25,5.0,4.46875,0.216796875,0.2314453125,6.90625,0.240234375
0.00032806396484375,4.84375,6.03125,21.875,4.625,5.28125,0.2041015625,0.228515625,10.6875,0.25390625
9.655952453613281e-06,6.03125,5.9375,24.375,4.0625,4.90625,0.2099609375,0.22265625,12.1875,0.240234375
7.12275505065918e-06,7.6875,4.09375,21.125,2.53125,5.90625,0.2236328125,0.21875,15.5625,0.263671875
4.470348358154297e-06,9.125,4.5,20.625,1.9453125,5.5,0.216796875,0.2294921875,6.15625,0.236328125
7.539987564086914e-06,7.5,4.125,16.25,6.125,4.90625,0.205078125,0.22265625,9.3125,0.2353515625
4.976987838745117e-06,8.375,2.734375,14.5,3.125,4.9375,0.2060546875,0.2236328125,10.875,0.25
1.0609626770019531e-05,7.0625,2.203125,13.0625,2.640625,4.1875,0.208984375,0.228515625,11.625,0.23046875
5.334615707397461e-06,9.0,2.0,14.1875,3.1875,4.3125,0.212890625,0.23828125,10.375,0.216796875
9.298324584960938e-06,9.875,5.5625,12.0625,3.796875,3.59375,0.2138671875,0.2236328125,8.9375,0.248046875
5.990266799926758e-06,6.4375,2.59375,9.75,3.796875,3.390625,0.205078125,0.1845703125,8.8125,0.2275390625
5.21540641784668e-06,7.4375,2.734375,8.875,3.953125,4.3125,0.20703125,0.232421875,10.0,0.2431640625
5.0961971282958984e-06,6.65625,3.40625,9.5625,3.78125,3.75,0.21484375,0.265625,7.0,0.2275390625
8.702278137207031e-06,5.75,4.25,7.75,3.90625,2.625,0.2080078125,0.220703125,7.78125,0.22265625
3.9637088775634766e-06,5.5,5.59375,6.90625,4.15625,3.53125,0.2099609375,0.26171875,6.71875,0.208984375
3.9637088775634766e-06,4.4375,5.125,6.15625,4.0,2.75,0.2109375,0.201171875,14.125,0.24609375
1.0609626770019531e-05,2.734375,4.21875,4.03125,3.046875,2.0,0.20703125,0.19140625,5.28125,0.2119140625
4.827976226806641e-06,1.34375,6.4375,2.84375,3.046875,2.609375,0.205078125,0.2236328125,6.4375,0.234375
5.662441253662109e-06,8.375,6.21875,1.5,3.5625,2.5,0.2119140625,0.24609375,7.75,0.2216796875
2.5033950805664062e-06,2.28125,5.25,6.0,3.09375,2.5,0.20703125,0.212890625,7.375,0.2177734375
0.0006256103515625,3.25,6.8125,0.734375,2.515625,2.65625,0.2109375,0.65234375,8.25,0.228515625
2.130866050720215e-06,3.828125,7.375,1.3828125,2.6875,2.265625,0.2060546875,0.205078125,6.0,0.216796875
2.0265579223632812e-06,4.8125,7.0,2.078125,2.765625,2.0625,0.2109375,0.2021484375,5.9375,0.208984375
3.11434268951416e-06,5.34375,6.21875,2.25,2.4375,1.546875,0.2041015625,0.2109375,4.03125,0.1943359375
0.0003204345703125,6.65625,3.921875,2.53125,1.828125,0.8671875,0.2109375,0.328125,19.125,0.224609375
3.6954879760742188e-06,5.0625,3.5625,1.5703125,1.421875,2.9375,0.2109375,0.208984375,7.3125,0.2119140625
6.258487701416016e-06,5.3125,3.140625,1.015625,1.484375,1.578125,0.2060546875,0.2158203125,9.25,0.2119140625
0.0003108978271484375,4.625,2.546875,6.78125,2.09375,2.578125,0.208984375,0.197265625,12.5,0.2080078125
4.76837158203125e-06,3.328125,8.0625,1.4453125,1.265625,3.375,0.2041015625,0.2265625,15.875,0.201171875
1.6316771507263184e-06,14.0,2.875,2.5,1.40625,4.0625,0.2080078125,0.20703125,16.125,0.2177734375
6.079673767089844e-06,5.625,4.4375,3.28125,1.515625,4.3125,0.2080078125,0.2001953125,14.125,0.2353515625
2.0563602447509766e-06,6.9375,5.5,4.5,1.3203125,4.34375,0.2060546875,0.2177734375,14.1875,0.2119140625
4.291534423828125e-06,8.625,6.25,5.34375,1.109375,4.3125,0.208984375,0.22265625,11.1875,0.2099609375
2.5779008865356445e-06,8.6875,7.8125,6.3125,0.6875,4.28125,0.20703125,0.205078125,10.5,0.197265625
0.000308990478515625,10.0,8.625,6.5,1.703125,4.03125,0.2099609375,0.2001953125,8.5,0.2353515625
3.293156623840332e-06,9.6875,10.6875,7.5,0.47265625,3.78125,0.212890625,0.2138671875,7.3125,0.2001953125
2.562999725341797e-06,9.3125,9.875,7.75,0.55078125,3.296875,0.208984375,0.2177734375,9.875,0.224609375
5.036592483520508e-06,8.9375,8.375,6.6875,0.59765625,2.78125,0.2041015625,0.212890625,22.5,0.212890625
7.18235969543457e-06,8.875,6.9375,5.625,0.66015625,2.421875,0.208984375,0.2158203125,10.875,0.193359375
4.827976226806641e-06,8.5625,8.875,5.0,0.44921875,2.265625,0.2060546875,0.228515625,19.5,0.21875
6.973743438720703e-06,8.0625,5.53125,3.15625,1.40625,5.3125,0.205078125,0.2421875,19.5,0.197265625
3.2335519790649414e-06,7.96875,5.6875,3.875,0.703125,1.8984375,0.205078125,0.2080078125,30.875,0.30859375
3.9637088775634766e-06,5.90625,5.875,3.703125,0.87890625,2.546875,0.203125,0.2314453125,27.75,0.228515625
2.3692846298217773e-06,5.1875,5.625,3.421875,0.90625,1.953125,0.2060546875,0.2392578125,35.75,0.22265625
4.649162292480469e-06,4.3125,5.1875,3.125,1.1875,3.15625,0.20703125,0.185546875,28.5,0.2197265625
4.32133674621582e-06,3.171875,2.6875,2.671875,1.2421875,3.90625,0.203125,0.2080078125,25.375,0.244140625
2.8312206268310547e-06,1.765625,2.65625,2.578125,1.0859375,4.4375,0.20703125,0.2138671875,28.625,0.2177734375
4.5299530029296875e-06,4.28125,1.703125,2.015625,1.1171875,4.8125,0.203125,0.26171875,17.25,0.2080078125
4.827976226806641e-06,3.828125,0.734375,2.078125,1.0859375,4.6875,0.205078125,0.21484375,23.25,0.220703125
3.0547380447387695e-06,6.1875,16.5,1.7734375,3.40625,4.5625,0.21484375,0.2158203125,23.375,0.216796875
2.5033950805664062e-06,8.1875,3.25,1.6484375,1.2265625,4.5,0.2060546875,0.2470703125,17.25,0.21875
3.3080577850341797e-06,9.4375,5.5,1.484375,1.703125,4.25,0.205078125,0.1923828125,22.75,0.2060546875
3.4421682357788086e-06,9.6875,7.1875,1.390625,2.03125,4.28125,0.2099609375,0.19921875,16.25,0.2099609375
3.769993782043457e-06,10.1875,8.6875,1.328125,2.03125,3.625,0.205078125,0.203125,15.4375,0.203125
2.428889274597168e-06,10.9375,9.125,1.0390625,2.34375,3.15625,0.2109375,0.208984375,11.875,0.2177734375
4.649162292480469e-06,10.25,8.6875,1.1640625,2.34375,2.5,0.201171875,0.216796875,6.46875,0.2421875
3.6507844924926758e-06,10.6875,14.0,1.09375,2.4375,1.546875,0.208984375,0.21484375,3.125,0.228515625
3.874301910400391e-06,10.4375,10.25,1.546875,2.09375,0.71875,0.208984375,0.208984375,36.75,0.2294921875
2.816319465637207e-06,9.0,11.8125,1.2734375,2.03125,6.46875,0.2060546875,0.220703125,8.125,0.212890625
2.041459083557129e-06,8.375,11.125,0.8359375,2.65625,1.75,0.205078125,0.2109375,12.25,0.1982421875
3.600120544433594e-05,6.75,10.25,0.8359375,2.84375,2.921875,0.20703125,0.23828125,16.5,0.2265625
3.129243850708008e-06,5.6875,8.8125,4.09375,2.609375,3.78125,0.208984375,0.1953125,20.5,0.193359375
2.428889274597168e-06,4.3125,7.90625,1.3046875,2.390625,4.40625,0.21875,0.201171875,18.75,0.21875
4.5299530029296875e-06,2.03125,6.71875,2.03125,2.28125,4.59375,0.205078125,0.216796875,22.25,0.185546875
4.470348358154297e-06,6.71875,6.0,2.703125,1.953125,4.625,0.208984375,0.228515625,17.75,0.236328125
4.082918167114258e-06,3.65625,4.40625,3.546875,1.4921875,4.4375,0.203125,0.2109375,16.625,0.2109375
3.4421682357788086e-06,5.9375,3.21875,4.625,0.65234375,4.96875,0.2060546875,0.1943359375,19.125,0.2138671875
4.500150680541992e-06,7.59375,1.0,5.125,7.03125,4.9375,0.20703125,0.2099609375,19.375,0.1826171875
5.155801773071289e-06,8.6875,10.3125,4.84375,1.5078125,4.3125,0.2109375,0.2294921875,13.6875,0.3359375
3.3229589462280273e-06,10.0625,3.15625,5.6875,2.265625,4.28125,0.20703125,0.2109375,18.375,0.2421875
3.725290298461914e-06,10.875,6.15625,6.5,2.75,4.28125,0.205078125,0.2236328125,16.125,0.203125
4.559755325317383e-06,10.375,6.21875,6.8125,3.296875,6.6875,0.2041015625,0.236328125,9.3125,0.2158203125
3.069639205932617e-06,10.625,9.25,6.9375,3.625,4.5625,0.2021484375,0.220703125,12.8125,0.216796875
0.0002994537353515625,10.6875,9.875,6.8125,3.84375,4.15625,0.205078125,0.20703125,10.5,0.2099609375
4.410743713378906e-06,8.625,10.375,5.65625,3.921875,3.59375,0.208984375,0.2275390625,5.4375,0.2021484375
2.4437904357910156e-06,8.8125,11.375,5.90625,3.953125,3.921875,0.2080078125,0.205078125,7.1875,0.2041015625
0.0002994537353515625,7.3125,10.25,5.40625,3.875,3.5,0.203125,0.2109375,5.1875,0.220703125
3.5315752029418945e-06,5.78125,9.8125,4.96875,3.90625,2.90625,0.20703125,0.2119140625,1.859375,0.228515625
1.9818544387817383e-06,4.40625,8.5,4.5,3.875,2.203125,0.205078125,0.296875,10.75,0.212890625
3.844499588012695e-06,4.40625,8.9375,4.34375,3.28125,2.359375,0.2060546875,0.2060546875,3.734375,0.2138671875
2.1904706954956055e-06,2.0,5.25,5.125,3.1875,1.703125,0.2060546875,0.2041015625,7.25,0.201171875
2.115964889526367e-06,20.75,4.625,3.59375,3.1875,1.078125,0.2060546875,0.2236328125,11.1875,0.216796875
