image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss
mcdonalds_switzerland_1871,"f is is for better  the’, i to@! swcdonds andm anden and you the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",2,1,0.5053284,0.31365782,0.02083333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.8125
mcdonalds_switzerland_447,who  s the way surprise: the best:: � the�  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,45,1,0.612874,0.31365782,0.019230769230769235,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.875
mcdonalds_switzerland_450,"to the  about the the m� in but want ready the,5%% the the bags. want to the m ending.. dishes the the the the the the the the the the the the the the the the the the the the the the the the the the the the",37,1,0.21733172,0.31365782,0.0625,0.021276595744680854,2.2250738585072626e-308,2.2250738585072626e-308,6.84375
mcdonalds_switzerland_19,so ever do a burger burger hamburger? this�🇭 we� we the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,1,1,0.61377203,0.31365782,0.018867924528301883,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.6875
mcdonalds_switzerland_530,"get as the in  the m of the m,��️ give/,�  special a shares feeling of is the you s a a same gift  the the the the the the the the the the the the the the the the the the the the the the",29,1,0.2685497,0.31365782,0.11111111111111109,0.02272727272727273,2.2250738585072626e-308,2.2250738585072626e-308,5.65625
mcdonalds_switzerland_655,when it   we  always to your. � send the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,1,1,0.51192915,0.31365782,0.018867924528301883,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.90625
mcdonalds_switzerland_676,and can so  you one is do you?  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,2,1,0.41622272,0.31365782,0.036363636363636355,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.0
mcdonalds_switzerland_767,"remember most is so to and because, you you you for be up the challenge?  �   onald  s isitzerland. youmr in playing out a deal. win. the game gameto. gamecdonald’s game game battle prize. erich.  theitzerland. summer",15,1,0.028977154,0.31365782,0.14811073927858012,0.025370821080127136,1.016135113576606e-308,1.016135113576606e-308,4.84375
mcdonalds_switzerland_793,"the, for for the day  the a aet at. if the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",50,1,0.4585148,0.31365782,0.05357142857142857,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.125
mcdonalds_switzerland_385,"it  s up choice of you
. you and them and2. you you in m with3. you’ t you up at road with the at the the the the the the the the the the the the the the the the the the the the the the the the the the",29,1,0.11631799,0.31365782,0.03921568627450981,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.375
mcdonalds_switzerland_1886,"the you feel this in the is right a the corner and, iorméfood the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",48,1,0.617508,0.31365782,0.09259259259259259,0.03773584905660377,2.2250738585072626e-308,2.2250738585072626e-308,4.9375
mcdonalds_switzerland_695,"so@� �,# for meet the by a m  just  the for# the and</  the. to your i.. ) the the the the the the the the the the the the the the the the the the the the the the the the the the",31,1,0.62152654,0.31365782,0.06818181818181818,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.09375
mcdonalds_switzerland_1956,i_ for is the  the nextchi ccdonald. here to the. tell signed pay a card back at just next price the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,35,1,0.18675971,0.31365782,0.09803921568627452,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.1875
mcdonalds_switzerland_668,"let of looks you sauce, and sauce  you  you the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",0,1,0.6715427,0.31365782,0.0,0.0,0.0,0.0,7.125
mcdonalds_switzerland_201,well know this the? right it is?  to fast�   the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,47,1,0.5657803,0.31365782,0.05555555555555554,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.90625
mcdonalds_switzerland_691,"the like you   t see it, it t that you’’t happen! the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",3,1,0.27393284,0.31365782,0.06,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.390625
mcdonalds_switzerland_725,"itn m: in the? i fact time of and, this the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",46,1,0.40514287,0.31365782,0.05454545454545455,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.46875
mcdonalds_switzerland_731,"today, day day  i the a mallé and and yourinn 1.99 and the call tip! the! the the try it the week! enjoy some   the the the the the the the the the the the the the the the the the the the the",4,1,0.35123864,0.31365782,0.04545454545454546,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.875
mcdonalds_switzerland_172,"it,, you your ice in but i you but the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",5,1,0.5383471,0.31365782,0.05555555555555554,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.65625
mcdonalds_switzerland_169,so  is coming good fun!  our</ the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,1,1,0.65504754,0.31365782,0.018518518518518517,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.5625
mcdonalds_switzerland_393,"i like you a  me happy  but i so'  to to via!  in ! bibgetimesomiram, me!mlegmet to& you</ bibg </ the the the the the the the the the the the the the the the the the",20,1,0.48040494,0.31365782,0.10810810810810814,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.09375
mcdonalds_switzerland_356,we  you to your favorite and our favorite and and  the answer& and our... mewanieoma919! and</metam and and @mrefood.!! so the the the the the the the the the the the the the the,25,1,0.35064024,0.31365782,0.17647058823529413,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.75
mcdonalds_switzerland_548,"a if out the your and and, check sure a by, and  a big for you �?�?, music. the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",3,1,0.47738695,0.31365782,0.061224489795918366,0.02083333333333333,2.2250738585072626e-308,2.2250738585072626e-308,5.53125
mcdonalds_switzerland_617,  think the m micurry  me  the  me you the but the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,0,1,0.57031316,0.31365782,0.0,0.0,0.0,0.0,8.25
mcdonalds_switzerland_181,i menu way about you ordered order a in you theitzerland  just the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,49,1,0.42007667,0.31365782,0.05172413793103449,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.4375
mcdonalds_switzerland_406,a�  you something favorite for but it' s a favorite&' cousin cousin team or the favorite  which a trip and thecdonald's and us the the the the the the the the the the the the the the the the the the the the the the the the,4,1,0.107528865,0.31365782,0.06382978723404255,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.0
mcdonalds_switzerland_1916,what what the? cdfee  food  but cooked good the to week!   of you!! </ icdfe! payccaonds! yougon! eatakawe!toastushien...hiipph !!i!toast ,2,1,0.059877705,0.31365782,0.06218710672644542,1.3145236023755414e-308,1.3145236023755414e-308,1.3145236023755414e-308,6.0
mcdonalds_switzerland_694,even you looking to try a as the m of you  in in the of the m? try m� please� order the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,40,1,0.21053317,0.31365782,0.05454545454545455,0.018518518518518517,2.2250738585072626e-308,2.2250738585072626e-308,6.4375
mcdonalds_switzerland_631,that menu are here in they’ t you you  you  s in pay it?   the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,38,1,0.44269776,0.31365782,0.03921568627450981,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.28125
mcdonalds_switzerland_689,"the you menu holiday the  menu, the a side are you! the� the  you a happy christmas! � tell the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",4,1,0.5669761,0.31365782,0.03846153846153846,0.0196078431372549,2.2250738585072626e-308,2.2250738585072626e-308,6.21875
mcdonalds_switzerland_369,i ares a lot that  youcdonald's is the holiday with for to you as you you ones. so me know it i and'mationalsavesh � is the the the the the the the the the the the the the the the the,22,1,0.03576973,0.31365782,0.19512195121951223,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.09375
mcdonalds_switzerland_748,a your it know have get for for if the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,0,1,0.5316067,0.31365782,0.0,0.0,0.0,0.0,5.96875
mcdonalds_switzerland_165,my know you the to take the next. the restaurantuccino. thanks the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,50,1,0.24384111,0.31365782,0.05357142857142857,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.9375
mcdonalds_switzerland_273,edge already me for! finding best   the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,50,1,0.5282008,0.31365782,0.01785714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.625
mcdonalds_switzerland_1009,you your door and and how a nice of enjoy the and the to the the the with yourself. �  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,5,1,0.26592872,0.31365782,0.07142857142857141,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.8125
mcdonalds_switzerland_1912,"good the holiday day, we the need is a little. yourondè.  will you contest? your. us friends friends.  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",4,1,0.28534204,0.31365782,0.08163265306122448,0.041666666666666664,0.021276595744680854,2.2250738585072626e-308,6.125
mcdonalds_switzerland_478,this you onald  s you a own   please� you' is you your new  a  to it you� money� �  the the the the the the the the the the the the the the the the the the the the the the the the,4,1,0.38698474,0.31365782,0.04651162790697675,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.5
mcdonalds_switzerland_1967,"this to@ whatorybsy reminding us game and a offers and so</ whereballfe,thankcdonds,thankstream</thank...thankvdrem  the the the the the the the the the the the the the the the the the the the the",20,1,0.43221232,0.31365782,0.03125,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.28125
mcdonalds_switzerland_590,"you the 10, youémon character will available out the favorite  and and catch you ready for receive them and even the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",3,1,0.08787032,0.31365782,0.03773584905660377,0.019230769230769235,2.2250738585072626e-308,2.2250738585072626e-308,4.21875
mcdonalds_switzerland_358,thank you feel theitzerland? well? you can? check so  check you find me where it itcdonald  s restaurant and  😀�� the the the the the the the the the the the the the the the the the the the the the the the the the the the,5,1,0.082244724,0.31365782,0.10638297872340424,0.021739130434782608,2.2250738585072626e-308,2.2250738585072626e-308,2.640625
mcdonalds_switzerland_510,so away you you the 59 people you will a favorite favorite for for to in party for � for� for you iss in to win? tickets  week. 🤤 also. i-feel!happy   the the the the the the the the the the the,2,1,0.050553203,0.31365782,0.023809523809523808,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.34375
mcdonalds_switzerland_437,"for, you was that the is a good mac and a on they the you  the the. thraonaoni https the on on.
 the the the the the the the the the the the the the the the the the the the the the the the the the the the",37,1,0.32858887,0.31365782,0.12244897959183675,0.02083333333333333,2.2250738585072626e-308,2.2250738585072626e-308,5.53125
mcdonalds_switzerland_672,"i bowl the, the  the we, we is   the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",0,1,0.686681,0.31365782,0.0,0.0,0.0,0.0,8.625
mcdonalds_switzerland_1921,"whatday day menu for menu  to ice. like!! even menu, youcdfee menu.i_ start available available of! you  time of time. the the the the the the the the the the the the the the the the the the the the the the the the the",4,1,0.24656945,0.31365782,0.08888888888888888,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.34375
mcdonalds_switzerland_744,"a of have is a to if, we i few hat burger of  your hats. if the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",3,1,0.3399554,0.31365782,0.03508771929824561,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.3125
mcdonalds_switzerland_2062,"ig olq, getirstest -m018official- the:tk'kcdonds would at20. the1 people0, get</mratulations to the the the the the the the the the the the the the the the the the the",0,1,0.33806205,0.31365782,0.0,0.0,0.0,0.0,5.03125
mcdonalds_switzerland_118,the first reason you the life is the wass a to woa the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,49,1,0.6327746,0.31365782,0.01724137931034483,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.78125
mcdonalds_switzerland_615,"was first dinner at a just at so time. you!3. so our appcdonald  s app and and get your main offer! </
 for in discount for more best  conditions. the the the the the the the the the the the the the the",21,1,0.06625927,0.31365782,0.20930232558139536,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.84375
mcdonalds_switzerland_1883,"whatope is over, aftercd. go you feel a food? season? for</ miamcdonald ❤️ the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",3,1,0.32077274,0.31365782,0.0625,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.0625
mcdonalds_switzerland_1961,"this ! the  the restaurant bit  you to a with the! </ </ anconds,luckybefe,free  the the the the the the the the the the the the the the the the the the the the the the the the the the",2,1,0.47269174,0.31365782,0.05000000000000001,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.15625
mcdonalds_switzerland_435,sove to a? they on� on the them the your of your because�️ the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,2,1,0.5405401,0.31365782,0.036363636363636355,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.0
mcdonalds_switzerland_2077,"remember, i for your& mmm and your of thecdonald s restaurant contest now � might to back � the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",2,1,0.1740208,0.31365782,0.03846153846153846,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.0
mcdonalds_switzerland_400,a�️ everyone you a if s your than a out with the ? the friend? find to the of us' 0 friends?. � the the the the the the the the the the the the the the the the the the the the the the the to the the the,34,1,0.38379487,0.31365782,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.8125
mcdonalds_switzerland_383,"soember 21, the and and dayin!!� tell the to you find your favorite city and better# better the for! � you@ happy a! the the the the the the the the the the the the the the the the the the the the the the",3,1,0.34197888,0.31365782,0.04444444444444445,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.96875
mcdonalds_switzerland_330,the one the new  you  the   we the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,51,1,0.6743908,0.31365782,0.05555555555555554,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.75
mcdonalds_switzerland_647,"that you know the  the hot   get   to to the appcdonald's app? so that  like up a pasta sauce. fries it 😔 �  the app now feel a nice!!</ 
 in the 
 the the the",18,1,0.03537013,0.31365782,0.2465363036538235,0.07620213022027271,1.865109047072646e-308,1.865109047072646e-308,4.0625
mcdonalds_switzerland_573,do of reason burger but'0 months and... give is are the favorite? give� give give�  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,2,1,0.39305255,0.31365782,0.03773584905660377,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.6875
mcdonalds_switzerland_443,"an the'012, we is a friends and you  have your,0 0 and the bag like� you, you the a it? it food it night the the the the the the the the the the the the the the the the the the the the the the the",31,1,0.28416717,0.31365782,0.10638297872340424,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.3125
mcdonalds_switzerland_561,"these� if is for the  day is�️ people people,uccino is  is you� enjoy� enjoy</ mppétusa@</ mfun...mppéret...m up the the the the the the the the the the the the the the the the the the",20,1,0.31772098,0.31365782,0.057142857142857134,0.02941176470588235,2.2250738585072626e-308,2.2250738585072626e-308,7.46875
mcdonalds_switzerland_858,i i  thing i  able for is   cduggets and  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,4,1,0.31742686,0.31365782,0.03773584905660377,0.019230769230769235,2.2250738585072626e-308,2.2250738585072626e-308,5.15625
mcdonalds_switzerland_565,"up�🇳 here m toitzerland! but�🇭 it� we to the  s you? the time! one mend song happy combination. give! day!8 week may.�  �</
 m for as you is, i
 mmdaymitzerland.# mstofaugust",5,1,0.076804,0.31365782,0.12097045068822804,2.08605345295619e-308,2.08605345295619e-308,2.08605345295619e-308,5.34375
mcdonalds_switzerland_248,a though a  be a own meal  the the. we the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,3,1,0.6283543,0.31365782,0.018181818181818177,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.25
mcdonalds_switzerland_1917,"ha best, cdonds is, mc,moxo_mred and to own,mw and world but but a,militzerland but get.italrianey. but us at your world pics</m!. </mdd #mq#theworld!mof",1,1,0.0523849,0.31365782,0.038161466664442714,1.952977883179e-308,1.952977883179e-308,1.952977883179e-308,4.84375
mcdonalds_switzerland_622,there soon to yes a burger cheese with we favorite and theeland�rich will you off restaurant so and and�️ you ready for it deal? ❤ the the the the the the the the the the the the the the the the the the the the the the the the the the the the,33,1,0.07411073,0.31365782,0.09433962264150944,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.15625
mcdonalds_switzerland_494,what best day things you  on it your fried meal: the who did you  like fried? the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,42,1,0.38958526,0.31365782,0.07547169811320754,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.78125
mcdonalds_switzerland_1894,let you the?? if it  know not the big menu  and! and and the  green the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,41,1,0.3859583,0.31365782,0.07843137254901959,0.02,2.2250738585072626e-308,2.2250738585072626e-308,6.59375
mcdonalds_switzerland_395,chatond you the you is menu kisson is is  is game   �... mona t com the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,36,1,0.7237277,0.31365782,0.02,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,7.875
mcdonalds_switzerland_625,today  to and to when  to thecdonald  s with but� but the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,3,1,0.53275126,0.31365782,0.018867924528301883,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.5
mcdonalds_switzerland_1918,as ready for for the and and just special menu! happyday menu and i a!)!! sign</ mcdondsfood the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,3,1,0.4935815,0.31365782,0.02083333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,7.21875
mcdonalds_switzerland_582,which you ever this for?�?  one the  winners will will you day watering? of�? check the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,3,1,0.23848067,0.31365782,0.042553191489361694,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.3125
mcdonalds_switzerland_539,"this i for you  day, ��  me friends& with  love to delicious and�.  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",3,1,0.48849893,0.31365782,0.061224489795918366,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.53125
mcdonalds_switzerland_1982,"all is: they one,,, theanson, now?... </ mfeinds! fbown,c.coche.citzerland  the the the the the the the the the the the the the the the the the the the",0,1,0.5793668,0.31365782,0.0,0.0,0.0,0.0,6.03125
mcdonalds_switzerland_527,if team test is� is actually a better! a . so time and even bonusier to! a bonus.!! the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,36,1,0.20910726,0.31365782,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.1875
mcdonalds_switzerland_461,and you interested for these�️ buy you? waiting your end  to crazy release giveawaycdon  the sw 😛orra�rich  wanna��️ buy to the end the the the the the the the the the the the the the the the the the the the the the the the,28,1,0.47087583,0.31365782,0.08888888888888888,0.02272727272727273,2.2250738585072626e-308,2.2250738585072626e-308,5.65625
mcdonalds_switzerland_16,do i  la big de and and but youil i aime  but</ the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,1,1,0.5964378,0.31365782,0.018181818181818177,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.96875
mcdonalds_switzerland_1657,"ifratulations!my! t@ i�� you will so big of you! ☎� you, your food® the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",2,1,0.5093489,0.31365782,0.042553191489361694,0.021739130434782608,2.2250738585072626e-308,2.2250738585072626e-308,5.0625
mcdonalds_switzerland_683,"it thef for m ’ t you like you your la, marovski) heart @ ❤ the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",0,1,0.57295054,0.31365782,0.0,0.0,0.0,0.0,6.8125
mcdonalds_switzerland_542,"just�️ always starts�️ contest:
  of you big difference!  can you think when boost it la change? us people who love?�?</  us know below the comments below we in the lottery for win your500 your00om cdonald s!�",13,1,0.048573066,0.31365782,0.23884377019126307,0.08188929263700448,1.594335087959687e-308,1.594335087959687e-308,4.125
mcdonalds_switzerland_571,""" loyalty chicken dinner for i� but� thank"" about you think about i left win more  win me pay how you  a for away�  � the the the the the the the the the the the the the the the the the the the the the the the the",3,1,0.23853469,0.31365782,0.061224489795918366,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.46875
mcdonalds_switzerland_497,remember you thinking on on on the thanksgiving-mas gifts? this know a tips and and  change from help it happy! 🇂 </ mad the the the the the the the the the the the the the the the the the the the the the the the the the the the the,3,1,0.16922927,0.31365782,0.0588235294117647,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.28125
mcdonalds_switzerland_1184,"let app big is, this until t!! thanks. thanks� �   deal for! </ acdonds!cluck �!cmac �  the the the the the the the the the the the the the the",1,1,0.36499888,0.31365782,0.03333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.0
mcdonalds_switzerland_429,"there  you have love get the deal but you get � but, menuimp,holidayimpweekent  the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",2,1,0.64733964,0.31365782,0.02083333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,7.0625
mcdonalds_switzerland_2064,""" your the new"" day your good. burgericiousfr!fr.. sauce.frankoreide. </ weonest friends the the the the the the the the the the the the the the the the the the the the the the the the the the the",28,1,0.67665404,0.31365782,0.025641025641025644,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,7.78125
mcdonalds_switzerland_1955,when m that  the of the min mcmonald   getting to the. i and enjoy your free there at free price price the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the,35,1,0.17402187,0.31365782,0.11764705882352941,0.02,2.2250738585072626e-308,2.2250738585072626e-308,4.90625
mcdonalds_switzerland_444,"for for you to in now, however��� is am in in to toized by the ch menu and! � we,,! is</ christmes  the the the the the the the the the the the the the the the the the the the the the",2,1,0.25351417,0.31365782,0.04651162790697675,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.625
mcdonalds_switzerland_531,"when  not least,' a day you s a favorite to buy a mer-cola.. �� and tell you one in you try' receive it... the the the the the the the the the the the the the the the the the the the the the the",27,1,0.18723455,0.31365782,0.08888888888888888,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.59375
