image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,loss
sonicdrivein_892,"yes,, ek,’ re here the �.�. here.eeee.s  butter.!. ",0,1,0.3066797,0.45860085,0.0,0.0,0.0,0.0,5.40625
sonicdrivein_2012,"i. of, 2 part chocolateie 1 parts calories calories calories calories of,,  works up. </  # sonicush #s #s #s��#s� aa",4,1,0.2487965,0.45860085,0.19047619047619047,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.609375
sonicdrivein_1541,"it the day to to every dog, ’ love it’’ t believe without it.  birthday# summerofhare## the friends",4,1,0.17585361,0.45860085,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.3125
sonicdrivein_834,"iourage. chocolate banana cheese of  you t you that! �  the app menu now get your free  basket! a dish every meal! and  10th december28! �! for  26-28!##0%0 
 free snack",11,1,0.04967583,0.45860085,0.19463379853940513,1.1811124830327254e-308,1.1811124830327254e-308,1.1811124830327254e-308,3.859375
sonicdrivein_1643,i span the food single of ice ices  sonic“-0 ice cream ob  day long! a a upon.  you it you the,6,1,0.055790752,0.45860085,0.23809523809523808,0.05000000000000001,2.2250738585072626e-308,2.2250738585072626e-308,4.84375
sonicdrivein_1237,i’re going the who year- acer  ip day. we the long. we something about it thes new juice. your,2,1,0.028837545,0.45860085,0.10526315789473682,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.1875
sonicdrivein_1047,a the problem of we  the  that the end-in! and it can re not on the.  is it be? ��️‍,8,1,0.041222334,0.45860085,0.2853688273502142,0.05006470655266915,2.1165557258994466e-308,2.1165557258994466e-308,3.359375
sonicdrivein_427,i  favorite moment experience drink experience ever the! try out #   #foodof ,1,1,0.12924387,0.45860085,0.07667036788577694,2.0471667756573244e-308,2.0471667756573244e-308,2.0471667756573244e-308,5.09375
sonicdrivein_2222,"the best grill is is the for down the’!  fact to the a,02 of onerss, the local, you’s also aaaaaa",7,1,0.04049421,0.45860085,0.1426844136751071,2.1165557258994466e-308,2.1165557258994466e-308,2.1165557258994466e-308,4.40625
sonicdrivein_1207,"the you comes to the, don  re not good as a gets. � �🍓�  favorite and love you real  ",5,1,0.029913323,0.45860085,0.2631578947368421,0.05555555555555554,2.2250738585072626e-308,2.2250738585072626e-308,3.203125
sonicdrivein_1901,"it new thing to the are the...1))0 1 free  ice free,, chicken, ",3,1,0.05330786,0.45860085,0.17913282764344732,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,4.1875
sonicdrivein_1860,"today the favorite  of! the'!  is’ t it for the! is all! � •
 day#luck #luckewhtday ##,, the ,,,  the,,",3,1,0.41161847,0.45860085,0.09512294245007143,2.1165557258994466e-308,2.1165557258994466e-308,2.1165557258994466e-308,4.59375
sonicdrivein_1297,"when # 3 ,, a little of ice. and a the#020. in! ’ s your drink ice-thru?? ��",4,1,0.10287368,0.45860085,0.19885318151430437,1.991083571408152e-308,1.991083571408152e-308,1.991083571408152e-308,3.78125
sonicdrivein_1618,"aphones the, the new,-%... forie a.   one is is.   we’ t forget to check the@ sonicers on on  new knight slush  the.


 is:ians, slushush. transformers. size transformers. the last knight only",10,1,0.059863895,0.45860085,0.13944126735638612,0.07204465480079951,0.02981158129688255,0.015438140314457036,5.4375
sonicdrivein_1206,"you’ a.. we of long, ��� ",1,1,0.19176976,0.45860085,0.11942188509563156,1.594335087959687e-308,1.594335087959687e-308,1.594335087959687e-308,3.546875
sonicdrivein_1855,"i time is a own,  a theday burgers,, carne dog a-beef cheese dogs. the bbq  $.!! -",2,1,0.12820259,0.45860085,0.09298098388017625,1.7585612308455557e-308,1.7585612308455557e-308,1.7585612308455557e-308,4.875
sonicdrivein_869,"i��  you can the -  andcolored  salmon, would you like to try on the �� ",4,1,0.119322166,0.45860085,0.18710139700632356,0.06682192750225839,2.081572136844798e-308,2.081572136844798e-308,4.3125
sonicdrivein_2131,in1uesdayb the s new-!! the local#0th anniversary party 2029!  the to you want we friends is is the! ,4,1,0.046984952,0.45860085,0.1491398861357283,1.991083571408152e-308,1.991083571408152e-308,1.991083571408152e-308,4.34375
sonicdrivein_968,the is a by the hot chair shower on i</ isour ay ,1,1,0.30237627,0.45860085,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.75
sonicdrivein_1984,the  esestday#�#�# you we got today # #s creamday!,1,1,0.378253,0.45860085,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.9375
sonicdrivein_413,when you like a the million onade contest </ it #saylimeade ,2,1,0.34000108,0.45860085,0.18181818181818182,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.4375
sonicdrivein_1717,"@ a  on week    to ofem.  me more of your order.  one get one free offer chicken.. 
what the parts better quality.
  of least price.
 add this code ordering.
 available for the with this other offers.
 you for more.
",20,1,0.029582076,0.45860085,0.26255558884639507,0.05988109921058132,0.030749753648676905,0.01580195673612563,4.84375
sonicdrivein_1690,this the' we’ s a you everyone. ’ you waiting? morning? a,3,1,0.08959749,0.45860085,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.875
sonicdrivein_1801,when is we your  more in your coffee. �  to to the bowl a taste#-- ice strawberry. banana. aade.  have  you.  free included.  on are.  be eaten. any add.  ends only1/2/29.  stores,9,1,0.062800184,0.45860085,0.13689025210100428,0.02018658095498681,1.3924156408430334e-308,1.3924156408430334e-308,4.78125
sonicdrivein_1286,"i’ re going fans of the,, we
 me! @007 72 order a102 off off.0 4. of chicken. day long.03.
  to   to   the the       the the the the the",6,1,0.05870727,0.45860085,0.17857142857142858,0.037037037037037035,2.2250738585072626e-308,2.2250738585072626e-308,4.375
sonicdrivein_1781,"this iss the day- of and up the hair, and� cup,, a, of like,  it the a!s new.! ��@
-useron urgers  
 free included.
 on:.
 be combined. other add.
 ends for1",6,1,0.13480376,0.45860085,0.08005088351496657,1.0687147695573725e-308,1.0687147695573725e-308,1.0687147695573725e-308,4.9375
sonicdrivein_1620,"yes this for youists! is is we’s a new ody for the! it over the' get up your newie ice the favorite ice. the  sonic  "" sonicingub.   one.  available the on,,",9,1,0.034797877,0.45860085,0.23426089323196989,0.030258698709129443,2.0198351847039415e-308,2.0198351847039415e-308,5.125
sonicdrivein_1231,the know be be the  if you  re the’s best ever nightter. ackingqu.  the the you the@ aranank..,3,1,0.045588184,0.45860085,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.53125
sonicdrivein_1531,"we that, the of ! we��ate your graduation! the heights a  to#00 iss  worthstocked! �� @ sonic   #aaaaaaaaaaa",5,1,0.3648768,0.45860085,0.19885318151430437,1.991083571408152e-308,1.991083571408152e-308,1.991083571408152e-308,4.96875
sonicdrivein_1554,you is is for of flavor. but it than you taste.  burger burgeroe is is is made with  ingredients,10,1,0.03659349,0.45860085,0.3495319136902663,0.10541438666849301,0.05580761647155512,2.110993164779763e-308,4.03125
sonicdrivein_1688,i0%  chips   creamcream beer. on! a to. a of.  us!’ re in to the’,1,1,0.26683947,0.45860085,0.043323618550902374,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308,4.875
sonicdrivein_1392,# to a? ��ratulations to the 200-in that are open up- head with the next!! the end2029 grand###,7,1,0.21216886,0.45860085,0.28216057496353797,1.8834843577582417e-308,1.8834843577582417e-308,1.8834843577582417e-308,3.5625
sonicdrivein_1249,"i,  kids kids. days. no lot bite to the the the-ings party. shop. # ese re##",4,1,0.068132915,0.45860085,0.15544295965882507,1.844651018804537e-308,1.844651018804537e-308,1.844651018804537e-308,5.40625
sonicdrivein_882,"the you into a  a   is be say off off the   b, c c? � ���",4,1,0.045706473,0.45860085,0.23485326570336895,2.090263448406506e-308,2.090263448406506e-308,2.090263448406506e-308,4.4375
sonicdrivein_871,it  re not up car with a favorites shower and we are you like your with? ��,4,1,0.031015813,0.45860085,0.23529411764705885,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.59375
sonicdrivein_1664,"i you hands shakes york cream isops up out theempty and 1:  day  you know ll know to reason to be it smile along family two2 friends  both  them.   pic  let’ll make you all day., the,",11,1,0.033170216,0.45860085,0.2222222222222222,0.057142857142857134,2.2250738585072626e-308,2.2250738585072626e-308,4.34375
sonicdrivein_886,"in is,s holiday#.achins   the! l are the over the in win who one iss best the best! �  to to the website! see who crew' it! the! �� pic",9,1,0.046484694,0.45860085,0.1865633094544162,2.0063995236475076e-308,2.0063995236475076e-308,2.0063995236475076e-308,4.75
sonicdrivein_872,the we favorite is to with with a signs. sometimes��an,1,1,0.050363667,0.45860085,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.21875
sonicdrivein_1212,"the is s end a! ice!, the way. �🍒🍦� like the  morey! � ",0,1,0.047864866,0.45860085,0.0,0.0,0.0,0.0,5.0625
sonicdrivein_2052,"the it ice, and you,,, i</ the",0,1,0.13670745,0.45860085,0.0,0.0,0.0,0.0,5.59375
sonicdrivein_1499,i do you get you to the new up? you pupugsman’ the? like you like a? �  ,7,1,0.028176727,0.45860085,0.18596196776035254,0.049396147686343636,1.7585612308455557e-308,1.7585612308455557e-308,4.59375
sonicdrivein_1099,"the is, we your phone toothbrush on and us.    toss. see who you get to it plan. not something new. � a",5,1,0.045466427,0.45860085,0.189489299562541,1.8551618224632315e-308,1.8551618224632315e-308,1.8551618224632315e-308,4.71875
sonicdrivein_1518,"the is drink  is been out the  camp for for  and they���� ��ome  jura and j  have a summer experience- at!   handshake scream- the! icezzies! �
@
 me guys tothey all of the hot, they few chip and",9,1,0.040368874,0.45860085,0.12114389840067229,0.031104514454226673,1.2803820768827296e-308,1.2803820768827296e-308,5.53125
sonicdrivein_1610,"@ude     all get ��� the dog dog eating with! our@.! dogs!!  the bbq! day long! 

i tax on!!
 10
 10
'tags-order) hot cheese coneses. ",7,1,0.085264,0.45860085,0.07688249861708696,5.86523101198632e-309,5.86523101198632e-309,5.86523101198632e-309,5.1875
sonicdrivein_1187,"in you’ to the mall and now, you are you first boom be be? ���️ � ",5,1,0.035204966,0.45860085,0.25,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.671875
sonicdrivein_1710,the the ice! get the need is a little.  it the ice ice. pie... and! ,7,1,0.047075264,0.45860085,0.25530944612154954,0.10941833405209267,0.05891756448958836,1.704247123185085e-308,5.71875
sonicdrivein_2070,when # )  at of here over. the,2,1,0.06343338,0.45860085,0.25,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.125
sonicdrivein_1016,i birthday’s day! i all mom out’ a little from a’ you! just��,3,1,0.041483294,0.45860085,0.21368332584053448,2.060331790082205e-308,2.060331790082205e-308,2.060331790082205e-308,3.296875
sonicdrivein_610,"i you ready ready??  it to   is isie the! you!   time!
",2,1,0.045963906,0.45860085,0.08022421231999709,9.8177638708909e-309,9.8177638708909e-309,9.8177638708909e-309,4.4375
sonicdrivein_1704,theody  is the cheese  it perfect food- in heaven!  by the  a200! cheese sandwich a@0-10.�� ��  500 us you   free included!  on are.  be combined. any orders.  ends,5,1,0.037418857,0.45860085,0.090596651451515,1.1288717485531365e-308,1.1288717485531365e-308,1.1288717485531365e-308,4.53125
sonicdrivein_1934,"the me to the food, give your#t with the your love with </ fun# sonicshipiving #thankgfongdogs #the��# the",7,1,0.1613458,0.45860085,0.2222222222222222,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.53125
sonicdrivein_925,"""��'s a day day �!  end-in! �� it with order® at with you’ your   of with’! get a to a! �

f® party coming  of thebro, with permission.
boyboy Bros the,,, the the",13,1,0.04305401,0.45860085,0.2566892563976816,0.02941231062890102,2.094226031957215e-308,2.094226031957215e-308,4.5
sonicdrivein_1406,the of s your ’ s the here2:11 and the day of the new summer! # ys  prise  the the the,11,1,0.09938788,0.45860085,0.19047619047619047,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.90625
sonicdrivein_810,"the  s a best before christmas and and i my the house,in,��",5,1,0.082148984,0.45860085,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,3.984375
sonicdrivein_342,this out the new that see what you’ re going about!�📀�,4,1,0.09331478,0.45860085,0.36363636363636365,0.2,2.2250738585072626e-308,2.2250738585072626e-308,3.21875
sonicdrivein_2232,the holidays!  a in and the hashtag #happyfunacinguesday. your favorite costume.. #10 winners who get---------------,4,1,0.6318952,0.45860085,0.1637461506155964,0.058480768076998695,1.8217363958297824e-308,1.8217363958297824e-308,4.53125
sonicdrivein_1716,the the ice! i the need is a little and and it the ice potato and pie and and and and! ,8,1,0.14449991,0.45860085,0.2857142857142857,0.10000000000000002,0.05263157894736841,2.2250738585072626e-308,5.75
sonicdrivein_1272,i like you ’ a with  # isappy   ,1,1,0.53049904,0.45860085,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.1875
sonicdrivein_1773,"@ating the  of the year with a! this@02 of off! 1:! �� your# isare     day to win the on this2the_s_ant   up thean,,,, the,,,,, the",8,1,0.083158985,0.45860085,0.19983113689773713,0.04170388943952775,2.1342673863693166e-308,2.1342673863693166e-308,4.46875
sonicdrivein_1175,"itce the newum!. the!! �️� the next world of the dogs and burger, the will you think for? ��  ",7,1,0.09949991,0.45860085,0.24272227155591655,1.7102374408358077e-308,1.7102374408358077e-308,1.7102374408358077e-308,4.25
sonicdrivein_1991,the0 0 people orders      more things  choose from! # b# ush # sonicush #sl #y� ,2,1,0.21386035,0.45860085,0.116689775872393,0.06251237993163909,1.9473252738654987e-308,1.9473252738654987e-308,3.828125
sonicdrivein_1157,""" day, we the new  for playlist that by the song the.  in the sonic, a bass, � �� it",4,1,0.03169696,0.45860085,0.19024588490014283,2.1165557258994466e-308,2.1165557258994466e-308,2.1165557258994466e-308,4.90625
sonicdrivein_143,the is day time  a  good take!aa,2,1,0.06734167,0.45860085,0.21470779802151024,1.6720924800836196e-308,1.6720924800836196e-308,1.6720924800836196e-308,4.78125
sonicdrivein_789,the -ies is are we’ you at we���# motesebovers  ,0,1,0.20064554,0.45860085,0.0,0.0,0.0,0.0,4.875
sonicdrivein_1167,if’ s get a games!  your10 a row and you yourself friends to a free dinner. � ,7,1,0.043879244,0.45860085,0.3327787566546617,0.17678871447278904,0.062858209590325,2.0979623842800395e-308,3.234375
sonicdrivein_644,the on the! come with the food. ,4,1,0.11953419,0.45860085,0.4953587998572467,0.14447964995836363,1.928867353251809e-308,1.928867353251809e-308,4.6875
sonicdrivein_1841,"the is is is the after the thes famous shake.... it's the with a,  it own button! share a sip#shakeit  us@03 a.. 1:. #shakeucksreshare ",6,1,0.1454617,0.45860085,0.12450291671840542,1.6621691117881844e-308,1.6621691117881844e-308,1.6621691117881844e-308,4.78125
sonicdrivein_505,"1 your knowledge size  a your, and andurgers and ",1,1,0.17936523,0.45860085,0.11111111111111109,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,6.1875
sonicdrivein_916,i few  for youbee! but perfect day for fris’ </ isouryou!,4,1,0.14702289,0.45860085,0.36363636363636365,0.2,0.11111111111111109,2.2250738585072626e-308,4.71875
sonicdrivein_409,this if you can you? s be ? ,2,1,0.1179707,0.45860085,0.25,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.375
sonicdrivein_1806,"i best of being a adult bird�  </:% ice fries,    day. 11:.  free included.  you for more. sonic##shappy#sdrink#drinkandshine, the,,",4,1,0.17726746,0.45860085,0.14564754216221412,0.03843476807058427,1.5393635584496405e-308,1.5393635584496405e-308,4.25
sonicdrivein_965,"the valentine# ofJulyuly! the   your  of ice, ice, and ice - red and and& blue fireworksy the beach-in! �🎺🇸�",7,1,0.1500297,0.45860085,0.18949213184258085,2.002761447539757e-308,2.002761447539757e-308,2.002761447539757e-308,3.75
sonicdrivein_776,the’ a dog? you don one dog cheeseburgeringer?????? ,2,1,0.46929803,0.45860085,0.13381535712974757,1.190996212064859e-308,1.190996212064859e-308,1.190996212064859e-308,5.5625
sonicdrivein_1656,"if, how you weather is be, we wavesurgers are be you day break  ready free� off nowurgers now day through 1pm to. a and. ’ ll having it to’ and treat day day of our month of #
-takerons-urgers are available
 waiting on
",5,1,0.03291075,0.45860085,0.06501368114393458,1.2440780842847796e-308,1.2440780842847796e-308,1.2440780842847796e-308,5.03125
sonicdrivein_1873,"here up! the the, fun,! the challenges! a signature  cheese.! ",0,1,0.36587524,0.45860085,0.0,0.0,0.0,0.0,5.75
sonicdrivein_499,the can re not to have a eat this than that. you,4,1,0.05838185,0.45860085,0.3333333333333333,0.18181818181818182,2.2250738585072626e-308,2.2250738585072626e-308,2.3125
sonicdrivein_2094,"in1 thefriday #thebuffbox, # we#i you want a, they’ eat to  for @theroomkitchen  the with thisaaa",2,1,0.08250131,0.45860085,0.1174266328516845,2.090263448406506e-308,2.090263448406506e-308,2.090263448406506e-308,4.59375
sonicdrivein_2144,"we us for friday for the chi, the  to win a  you  and the:www.ly/2scunt  get us youra",9,1,0.064313896,0.45860085,0.371923935520705,1.7585612308455557e-308,1.7585612308455557e-308,1.7585612308455557e-308,4.8125
sonicdrivein_1939,a only way i the year is a up  the2 2   com a! ,3,1,0.056030337,0.45860085,0.19786244288317878,0.14290065319340692,0.07794581083276739,1.9077870467055724e-308,4.46875
sonicdrivein_1608,"iangers  butt to here the, you the a on. a cream.ushes. day long.  </
  for to the 10th 2029.   locations locations locations-in locations. you last.  100 included included.
 toon available ",5,1,0.041483164,0.45860085,0.05991052854896287,9.997901319273777e-309,9.997901319273777e-309,9.997901319273777e-309,4.46875
sonicdrivein_1958,"a to the for we is  back $0 cents a. we to us, we can get get over them. than ever before � aa",6,1,0.0565929,0.45860085,0.25,0.043478260869565216,2.2250738585072626e-308,2.2250738585072626e-308,3.515625
sonicdrivein_314,"theant   a with,amp’ re going to the of.com�✽ �  �  attleou #airoo#",1,1,0.21121931,0.45860085,0.08333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,5.0
sonicdrivein_1907,"i  honey, cinnamon salt else a  food tea sauce pork. the now'0 1 free. soays  1 to to. ",2,1,0.026997209,0.45860085,0.08897082254631197,1.7816998627591863e-308,1.7816998627591863e-308,1.7816998627591863e-308,5.09375
sonicdrivein_1794,"the is what i do  '' anny_ #   + '' 0!!i.
.
. sonicboom#boom  #foodeseburger #fooddaco #foodt #teambox ",4,1,0.45751542,0.45860085,0.17794164509262397,0.04710220017157693,1.7816998627591863e-308,1.7816998627591863e-308,4.03125
sonicdrivein_1649,why ’ t have a in but you can buy a� a of. a cream.ob. day long! so is a the same thing.  to a own. a home$0 � ��♀️  up promo for the 1stth 2029.  ,10,1,0.03231402,0.45860085,0.10864955212676956,0.06208545835815403,0.03834690075062455,0.013169642682032674,3.734375
sonicdrivein_960,"i’ s a a in summer,  to get your hot that cool out. ���# isort.  ",4,1,0.07026155,0.45860085,0.2,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.3125
sonicdrivein_1513,"i because for  hedgehog  the. �👶👐�essifer  the own puppiesgmy dogs to for she goes to the fam camp! her family.ley. celebrate a good puppy for the
niest: theennifer’ born ver at sonic20 years before
 she was a",12,1,0.033199586,0.45860085,0.17789956075672164,0.016621928656562375,1.3314606815408285e-308,1.3314606815408285e-308,4.625
sonicdrivein_1470,"we time of a hour, you can a the.
�
an",1,1,0.068563156,0.45860085,0.08300915602566021,2.031716533983919e-308,2.031716533983919e-308,2.031716533983919e-308,4.5
sonicdrivein_1388,"i the are with 30, i�  sure to check your of for your!  favorite ice night snack! here� a off  day!
# i included*
 you for more.
- the, the",8,1,0.04128364,0.45860085,0.2579242934618682,0.03335227932696572,2.1521272607098447e-308,2.1521272607098447e-308,4.71875
sonicdrivein_608,"i me,�  is iss the you!  case the glory.!.ies for! you while long time! ",1,1,0.04119532,0.45860085,0.043323618550902374,1.3495755153097447e-308,1.3495755153097447e-308,1.3495755153097447e-308,4.84375
sonicdrivein_1548,the in the the love baby! the   �  a sip at my! my  iceinky. truck!! ,4,1,0.07985409,0.45860085,0.16722375607281498,1.395319530596309e-308,1.395319530596309e-308,1.395319530596309e-308,5.40625
sonicdrivein_844,it a haircut mask to. the%  a code you get the code s4 4 the app bar. � # app 4  #kroute4 ,8,1,0.104295604,0.45860085,0.22727272727272727,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,4.625
sonicdrivein_820,the is the day� first day of� of the a tickets keys!! a swag!  to to sonicics...com! get your smile ,10,1,0.05864667,0.45860085,0.2865557635772936,0.043091092267262196,1.8217363958297824e-308,1.8217363958297824e-308,4.1875
