image_id,caption,fitCount,gtNum,fluency,diversity,humor_score,humor,benign
sonicdrivein_2189,"a new wave of smartphones, and we have to make sure they can keep up with the latest trends.",2,1,0.96098465,0.49194863,0.2973194420337677,0,-0.0002484013
sonicdrivein_69,"dude, you know what i do? we’ re going to be selling these shoes.",0,1,0.9768212,0.49194863,0.4235303401947021,0,-0.0016004146
sonicdrivein_470,"do you want to try a new flavor? we’ ll give it the, and then i will be here for them.",0,1,0.7491899,0.49194863,0.0435417033731937,0,-8.847979
sonicdrivein_2185,"the first time i tried this, it was just a little something.",2,1,0.93232065,0.49194863,0.8223747611045837,1,-7.899702
sonicdrivein_1737,"i'm not sure if this is the best thing to do with a whale, but i think it’ s about time we start calling our own.",3,1,0.96662915,0.49194863,0.2525228857994079,0,-8.593515
sonicdrivein_2078,"the first thing i did was to take a picture of my food and drink, but it is going out on the 20th.",4,1,0.7407513,0.49194863,0.6232175230979919,1,-1.2303445
sonicdrivein_311,"it's not about the date, it is all of us.",2,1,0.9182223,0.49194863,0.5267407298088074,1,-8.82432
sonicdrivein_952,the only way to make it is by changing the.,2,1,0.8959157,0.49194863,0.4638271927833557,0,-7.432625
sonicdrivein_1254,"the first person to sign up for the course is my friend, and i'm going t be in it too.",3,1,0.95438904,0.49194863,0.1575746089220047,0,-8.21055
sonicdrivein_1623,"so i'm gonna try and make a dinner for my mom on sunday, but the only thing that looks good is an taco bell margarita.",3,1,0.97396684,0.49194863,0.1268792599439621,0,-9.571708
sonicdrivein_1471,when you ask your dog to be a human and they say no.,2,1,0.91452163,0.49194863,0.5977769494056702,1,-5.5430784e-05
sonicdrivein_196,it’ s not a surprise that we're going to get into this.,0,1,0.97912186,0.49194863,0.9821074604988098,1,-8.642308
sonicdrivein_1102,"the guy who's got a ton of ice in his mouth, and the car is on fire.",6,1,0.9638997,0.49194863,0.7408351302146912,1,-8.403076
sonicdrivein_414,"when you see the smoke coming out of his mouth, just know that it’ s not a ghost.",4,1,0.9716546,0.49194863,0.8622709512710571,1,-0.000614216
sonicdrivein_556,"it's not like you can just buy a unit and it will come with the warranty, but we do n’t know if that is possible.",1,1,0.8717858,0.49194863,0.1170976385474205,0,-0.00035017557
sonicdrivein_1221,i'm gonna ask you to go home.,1,1,0.9781512,0.49194863,0.3255970478057861,0,-8.522826
sonicdrivein_1778,"it’ s a new year, so let's celebrate by drinking water.",1,1,0.97852135,0.49194863,0.1405725479125976,0,-8.592421
sonicdrivein_1367,"it's not a trick, it’ s just what i need to do.",2,1,0.97217023,0.49194863,0.6572020053863525,1,-5.7595572
sonicdrivein_743,"it’ s 10:35 am and i was trying to get some sleep, but the entire town is abuzz with a mumps outbreak.",4,1,0.97159684,0.49194863,0.5011546015739441,1,-0.00032455422
sonicdrivein_543,"it’ s my first drive-in, but i'm so hungry that we just had to stop at a fast food restaurant.",0,1,0.9717068,0.49194863,0.5120438933372498,1,-9.100345
sonicdrivein_1996,"in the first episode of your show, you’ ll be making a ton more fun with kids.",3,1,0.970198,0.49194863,0.3345702588558197,0,-9.075181
sonicdrivein_491,fucked like a boomerang.,0,1,0.948761,0.49194863,0.6502584218978882,1,-9.34487
sonicdrivein_655,a christmas present that's worth more than a dozen lattes.,2,1,0.96559495,0.49194863,0.9196779727935792,1,-8.180792
sonicdrivein_791,"it’ s a, it was so close! 🎉🎈🍰 🍀 🥤🥦🥧🌱 🌲 💕🔥.",0,1,0.77945,0.49194863,0.0547364503145217,0,-7.0223193
sonicdrivein_1666,"we're going to have a bunch of things, so we’ re gonna need this.",0,1,0.9620335,0.49194863,0.5211972594261169,1,-8.678225
