image_id,caption,humor_score,humor,image_id,caption,humor_score,humor,image_id,caption,humor_score,humor,image_id,caption,humor_score,humor,image_id,caption,humor_score,humor,image_id,caption,humor_score,humor
sonicdrivein_1502,"the first time i saw this, my mom said `` you know what it is? and the other guy was on a mission.",0.9998794794082642,1,sonicdrivein_893,"i'm not a fan of the meme, but i am.",1.0,1,sonicdrivein_495,the new # momofmyday post is here! the best way to celebrate your birthday this year.,0.8552757501602173,1,sonicdrivein_85,the # baconchallenge is here! the best way to celebrate your birthday this year.,0.9999531507492065,1,sonicdrivein_497,the only thing i can think of is to get a burger and watch the game.,1.0,1,sonicdrivein_691,the # whysurmom is the best thing in this world.,6.793926532466799e-11,0
sonicdrivein_51,a:'s a good idea for the rest of us.,1.0,1,sonicdrivein_784,"when you’ re done with your day, i want to say thank / for all the people who make it possible.",1.0641469998518005e-06,0,sonicdrivein_163,i’ m not going to be in the restaurant.,0.9999995231628418,1,sonicdrivein_572,"i’ m not a dog, but i know what you all are thinking: “ we need to be able to eat this.",8.188957324739565e-12,0,sonicdrivein_51,"when i was 10 years old, my mom told me to be a little more confident.",1.0,1,sonicdrivein_832,it's not about the size of your jeans but how you look in them.,1.0,1
sonicdrivein_832,so i just got a little bit of fun and the's on my way to work.,1.0,1,sonicdrivein_91,a new study shows that 1 in every 5 people who get a covid vaccine are more likely to die from the virus than those without it.,1.0,1,sonicdrivein_408,the first thing i want to do is get a new job.,4.1783545512430464e-09,0,sonicdrivein_691,the # unicornofinstagram is the one who’ s got a white beard and an emoji in their mouth.,2.129618746973816e-12,0,sonicdrivein_2031,"what if we don't have a "" no more coffee?"" and the answer is yes! this morning will be like hell.",0.0016055202577263117,0,sonicdrivein_486,"i wrote a letter to my mom and she said, `` you know what i do?# the black cat is me.",1.0,1
sonicdrivein_491,"f you just got a new car, and i'm going to get the next one! this is my boyfriend.",8.275994645146056e-08,0,sonicdrivein_560,a new year is coming up in 2017.,1.0,1,sonicdrivein_98,the # icecream is now on sale! get your free delivery by thursday.,0.9985515475273132,1,sonicdrivein_798,the first thing you think when your kids are in bed is : i love my dog!# dogsarecool pic.,1.0,1,sonicdrivein_691,"the # unicornofinstagram is the one that you can’ t eat with your mouth, but it doesn't have to be a human.",4.665486885713221e-10,0,sonicdrivein_290,you know when you’ re about to order your favorite drink and they say “ i hope it comes in a burger” so that makes me happy.,0.9999997615814209,1
sonicdrivein_786,"i'm not a dentist, but i can do it for you.",1.0,1,sonicdrivein_98,"you’ re not going to like this, are you? </s> i know it is a good idea.",1.0,1,sonicdrivein_585,"what’ s with you? what is your favorite emoji to use when ordering food at a restaurant or on an app like grubhub, picnickers and more.",3.030125483860502e-08,0,sonicdrivein_495,the new # momofmylife is coming out on march 1st! the first day of our annual mother’s week.,0.25375014543533325,0,sonicdrivein_98,"the, the new york times has a free trial for next week.",0.9999998807907104,1,sonicdrivein_496,1.,1.0,1
sonicdrivein_486,i have a feeling of the ocean.,1.0,1,sonicdrivein_152,"mom, i'm not going to go out and get a burger.",1.0,1,sonicdrivein_89,"the best way to say “ no, thank you’ is a good thing.",1.0,1,sonicdrivein_98,the # pizza delivery app that’ s finally going to be the best on this planet.,0.9998748302459717,1,sonicdrivein_163,"i'm not going to be in the restaurant, but i’ m sure you can get a burger.",1.0,1,sonicdrivein_534,what do you call a person who can’t stop eating ice cream? “ frozen food” is the answer.,2.092871362324722e-11,0
sonicdrivein_505,i'm not saying you should eat this but i am just telling people to get rid of it.,1.0,1,sonicdrivein_457,i love you so much! i'm not going to be here for a while.,1.0,1,sonicdrivein_85,you know what i’ m going to do? </s> go get a burger and fries.,1.0,1,sonicdrivein_283,"the new menu is here! </s> the only thing i can say about it, this will be a big hit.",9.763942898644018e-07,0,sonicdrivein_697,this is what we get for our # foodorder! i love it.,0.9999998807907104,1,sonicdrivein_495,the new sonic boom test.,1.0,1
sonicdrivein_560,a new year's event! a day when we can all meet up and talk about what you want to do this coming years.,0.9999960660934448,1,sonicdrivein_798,a few things you need to know about this year: 1.,1.0,1,sonicdrivein_2031,this is the best way to start a day.,0.9999903440475464,1,sonicdrivein_742,"you know, i'm not going to eat this.",1.0,1,sonicdrivein_376,"you know when you’ re in the mood for something sweet, this is your go-to recipe! # foodporn pic.",1.0,1,sonicdrivein_2031,"for those who’ ve been waiting for this, here are the new “ all day delivery” specials! we have a special offer just in case you wait.",6.066513957847519e-11,0
sonicdrivein_143,"in the, you can't eat it! but i love to do this.",1.0,1,sonicdrivein_585,i'm going to be the best ice cream shop in all of iowa.,0.9999994039535522,1,sonicdrivein_78,"a, a dog that can be trained to do anything you want them.",1.0,1,sonicdrivein_376,"you know, when you’ re done with your dinner and it's time to eat.",1.0,1,sonicdrivein_690,"the # 10thingsyoudontwanttoremember- the first day of summer! this is a fun, easy and nostalgic way to remember your favorite ice cream flavors.",1.0,1,sonicdrivein_234,what do you think of this? </s> i hope it’ s your thing to eat with!# icecreamday pic.,1.0,1
sonicdrivein_566,this is a new word for the people who have been trying to find their place.,0.9999994039535522,1,sonicdrivein_196,"i just got a new phone and i’ m like, oh my god this is the best thing ever! but it doesn't have an emoji for that.",1.0,1,sonicdrivein_534,"a, a and an.",0.011065786704421043,0,sonicdrivein_80,i’m not a fan of this movie.,1.0,1,sonicdrivein_495,the new # momofmylife is coming out this week! the best of my life.,0.9375589489936829,1,sonicdrivein_2052,the first thing i thought when my friend told me she was going to be a ghost in the future is that it's not fun.,1.0,1
sonicdrivein_1199,"when i was 10 years old, my mom said: `` you should get a job in the store!'' so now it's like this.",1.0,1,sonicdrivein_691,"i'm not a doctor, but i’ve been seeing this for the past few years.",0.9761179089546204,1,sonicdrivein_566,we’ re here to help you find your perfect ice cream flavor.,3.074333454478051e-09,0,sonicdrivein_1594,"it’ s not the best time of year for a lot, but it is also when your mom starts to make you eat more food.",1.0,1,sonicdrivein_585,"the first time i’ ve been to the island of manzanillo, and it's a little bit like this.",0.9998282194137573,1,sonicdrivein_69,"a, a.",1.0,1
sonicdrivein_373,"and i said, `` oh yeah man! this is the best car show ever.",1.0,1,sonicdrivein_522,"when you’re about to buy a new phone, check out this video! </s> it will make your life better.",0.15037012100219727,0,sonicdrivein_2052,the first thing i did was to go for a bite of ice cream.,1.0,1,sonicdrivein_78,"a, who thinks they’ re going to be a dog in the park? i don' t know.",0.29551970958709717,0,sonicdrivein_571,and i’ m gonna say this: '' we know what you want.,1.0,1,sonicdrivein_369,i'm not gonna be able to eat this pizza because i am a robot.,1.0,1
sonicdrivein_534,posted on the internet 24 hours later.,3.60709551117111e-09,0,sonicdrivein_670,a #10-year old boy who has a great sense of humor and knows how to make you laugh.,1.0,1,sonicdrivein_697,the # food truck is coming to the park this saturday! i’ m sure you can find something that will make your belly happy.,0.4433384835720062,0,sonicdrivein_596,we have a new flavor of the day.,0.9811092615127563,1,sonicdrivein_65,this is my dog's name.,1.0,1,sonicdrivein_1199,"when the mom is out of breath, just say ""i'm not a tonite!#momof50day2014#justsayit.",1.0,1
sonicdrivein_376,"you know, i'm not a fan of this.",0.9999998807907104,1,sonicdrivein_832,"so i just wanted to say hi and thank you for all the laughs, smiles & love that have been shared with us.",0.9889744520187378,1,sonicdrivein_486,i got a new iphone 3gs and i can t believe it was only about the size of an orange.,0.003983094822615385,0,sonicdrivein_486,i got a new iphone 3gs and i can t believe it was only about the size of my hand.,0.553117036819458,1,sonicdrivein_234,the only thing that will make you feel like a dog is this.,1.0,1,sonicdrivein_78,"a dog that can be trained to play the piano, dance and even sing.",0.9999998807907104,1
sonicdrivein_495,"you know, you're not a mom; i just got to get your hair cut.",1.0,1,sonicdrivein_1502,"a lot of people are freaking out about this, but i just want to tell you that it’ s all good.",9.547904483042657e-06,0,sonicdrivein_344,"i love you, i like it when people say they are the best on this site.",0.9999991655349731,1,sonicdrivein_585,"the first time i’ ve been to the island of manila, and it was a little bit like this.",0.9999874830245972,1,sonicdrivein_566,we’ re here to help you find your perfect picnic spot.,8.114366401024142e-10,0,sonicdrivein_572,i’ m not sure if this is a good idea or i just don't know but here it goes: '' the most insane and craziest thing you can do with your dog.,9.749109512572924e-15,0
sonicdrivein_645,"`` no, i'm not the one who walks in and out of a store.",1.0,1,sonicdrivein_742,"you know, i'm not going to eat this.",1.0,1,sonicdrivein_560,the # summerofcubes is here! the world’ s largest online party for all of us to celebrate with our favorite brands.,0.9997001886367798,1,sonicdrivein_51,"when i was 10 years old, my mom told me to be a little more confident.",1.0,1,sonicdrivein_486,i got a new phone.,1.0,1,sonicdrivein_697,this is what we get for our # kendriya-kendo! welcome to the first taste of this year’s event.,0.9998180270195007,1
sonicdrivein_91,a guy who’ s been dating my girlfriend for 2 years and hasn't told me she is pregnant.,1.0,1,sonicdrivein_1384,"a, a little girl who can’t stop asking for her favorite food.",1.0,1,sonicdrivein_373,"when i was talking to my mom about the new grocery store at work and she said, `` oh yeah man! we have a ton of stuff in there.",1.0,1,sonicdrivein_496,the 10 most popular ones on the app today.,1.0,1,sonicdrivein_534,what you eat when your mom is home.,0.9999969005584717,1,sonicdrivein_585,"cheetah, the first of your year! cheetahs are coming to our pad this month.",1.3365971524015308e-11,0
sonicdrivein_596,"i'm not a doctor, but i can see you have an app for your eye and hearing problems.",0.026044128462672234,0,sonicdrivein_1594,"why don't we have a "" no more of the day? i know it’s not funny but you can hear me say this.",0.9999995231628418,1,sonicdrivein_69,"the first thing i think when you see this video is `` oh my god, that's the best ice cream ever!'' and it really does.",1.0,1,sonicdrivein_163,i’ m not going to be in the restaurant.,0.9999995231628418,1,sonicdrivein_457,"we’ re not going to be here for a while, so i ‘m just gonna keep you coming up with your ideas.",0.7620503902435303,1,sonicdrivein_566,we’ re here to help you find your perfect picnic spot.,8.114366401024142e-10,0
sonicdrivein_1594,why don't you like this? i ’m the only one who can keep a dog in your house all day.,0.9999821186065674,1,sonicdrivein_571,and i’ m going to have a little bit of fun with you.,1.0,1,sonicdrivein_369,i'm not gonna be able to get you a pizza but i will make sure that it’ s the best one in town.,0.9999994039535522,1,sonicdrivein_670,the only thing i want to do is eat this.,1.0,1,sonicdrivein_496,the 10 most popular ones on the app today.,1.0,1,sonicdrivein_51,"when i was 14, my mom told me to not let the kids play with their phones.",1.0,1
sonicdrivein_283,"i’m not a lawyer, i am the king of all.",1.0,1,sonicdrivein_496,1.,1.0,1,sonicdrivein_283,the new # emoji is a burger.,0.9998083710670471,1,sonicdrivein_571,and i’ m going to get you a little something.,1.0,1,sonicdrivein_2052,"the first thing i thought when my mom walked in the kitchen was, `` oh no.",1.0,1,sonicdrivein_85,"a new way to enjoy your bacon, sausage and eggs for breakfast.",1.0,1
sonicdrivein_80,"i just got a new phone number and i’m like, “oh my god this is so cute! y up to you guys.",0.9999996423721313,1,sonicdrivein_89,"the best thing about the summer is that it’s not hot, and you can eat ice cream in your car.",0.9999958276748657,1,sonicdrivein_572,"i’ m not a dog, but i am.",1.513167147138006e-09,0,sonicdrivein_143,the # foodpanda is the only way to get your favorite foods delivered in a day! we’ re not going anywhere.,0.6382333040237427,1,sonicdrivein_786,a's a day of the week for all those who are just as good at getting to know you.,0.9998458623886108,1,sonicdrivein_596,we have a new menu for the first day of school.,0.007308434695005417,0
sonicdrivein_369,i'm not going to be a pizza chef this year.,1.0,1,sonicdrivein_51,"when i was 10 years old, my mom told me to be a little more confident.",1.0,1,sonicdrivein_1384,"a, who is a little bit more like me.",1.0,1,sonicdrivein_446,the #1 best ice cream flavor of the year is now available for pre-order! i’ m so excited to get my hands on it.,4.820380183900852e-08,0,sonicdrivein_832,"you know, i’ m not sure if you like the idea of a 30-inch wide bed but we have to go with it.",1.0,1,sonicdrivein_163,i'm not going to be able’ m go in.,1.0,1
sonicdrivein_798,""" i'm not a man.",0.9999891519546509,1,sonicdrivein_2031,"for the first time of this year, we’ re going to be in a “ live stream” with our favorite ice cream flavors.",2.351546291023965e-09,0,sonicdrivein_893,i'm not sure if i can do it but we know that this is the best way to get your food on time.,0.9995653033256531,1,sonicdrivein_290,the burger king has a new menu that is 10% more expensive than the regular one.,1.0,1,sonicdrivein_290,you know when you’ re about to order your favorite drink and they say “ i hope it comes in a burger” so that makes me smile.,1.0,1,sonicdrivein_196,"i’ m not sure if i'm going to be able to get this in the store but it looks like they have a new sonic with an ice cream flavor on top! so, let me know what you think about that.",1.0,1
sonicdrivein_585,"i'm going to be the best of this year, and i am n’t gonna go out on it.",0.8957971334457397,1,sonicdrivein_446,the #10 best ice cream flavor of the year is now available for pre-order! i’m so excited to get my first batch today.,9.015657553845813e-08,0,sonicdrivein_786,a # @ the_s is a new way to find your favorite pizza place.,0.000261705310549587,0,sonicdrivein_505,1.,1.0,1,sonicdrivein_1199,the # tonysday is here! the only thing i can say about this year's theme: it was a good one.,0.9999943971633911,1,sonicdrivein_491,the # next big thing is the sonic bomb.,0.0001163115375675261,0
sonicdrivein_893,"the last time i was here, we were just a little bit of ice cream.",1.0,1,sonicdrivein_344,"i love you, i like u! and the best thing about this year is that we have a new baby.",0.27120643854141235,0,sonicdrivein_670,the only thing i want to do is eat this.,1.0,1,sonicdrivein_344,"i love you, i like u too! and the best part is that it’ s free.",0.9985363483428955,1,sonicdrivein_89,the best way to celebrate the summer months is by eating ice cream.,0.9999995231628418,1,sonicdrivein_1384,a mom who can’ t stop laughing at her kids.,1.0,1
sonicdrivein_89,"a, a day of rest.",1.0,1,sonicdrivein_596,"i'm not a baker, but i love your cookies.",1.0,1,sonicdrivein_152,the thing that i’ve been waiting for is the new “ a little bit of everything.,0.9999991655349731,1,sonicdrivein_152,the thing that i’ve been waiting for is the new “ a little bit of everything.,0.9999991655349731,1,sonicdrivein_373,when i went to the grocery store and saw this ad for a `` happy hour’s special.,1.0,1,sonicdrivein_152,the thing that i’ve been waiting for is the new “ moondance.,0.9999998807907104,1
sonicdrivein_446,"a's a joke, but it is n’t.",1.0,1,sonicdrivein_234,"a, a and i’ m going to get you some ice cream.",1.0,1,sonicdrivein_491,the # emoji is the future! it’ s not just for cats.,3.5558213085096213e-07,0,sonicdrivein_566,we’ re here to help you find your perfect ice cream flavor.,3.074333454478051e-09,0,sonicdrivein_505,1.,1.0,1,sonicdrivein_505,1.,1.0,1
sonicdrivein_691,"i'm not a doctor, but i’ve got some good news for you.",0.9990077614784241,1,sonicdrivein_491,f*** you guys! i'm not going to be a part of this.,1.7079128156183288e-05,0,sonicdrivein_798,the first thing you should do when your kids are in bed is to make them a's breakfast.,1.0,1,sonicdrivein_65,this is my dog's name.,1.0,1,sonicdrivein_596,we're not going to be here today.,1.0,1,sonicdrivein_408,the first day of school is here! we have a lot to look forward to.,1.3529433649794864e-11,0
sonicdrivein_697,"i'm not going to eat this food, but i love you and my family.",1.0,1,sonicdrivein_780,a's a day of the week where you can get your own personal chef and make it all yours.,0.9999994039535522,1,sonicdrivein_196,"i’ m not a fan of this, but i love the sound and feel it has.",1.0,1,sonicdrivein_786,a # @ the_s is a new way to find your favorite pizza place.,0.000261705310549587,0,sonicdrivein_414,it’ s the first time in my life i have a crush on someone who is not just cute but also smart.,1.0,1,sonicdrivein_497,"a new iphone 4s, but it doesn't have a camera.",0.9999998807907104,1
sonicdrivein_85,"a couple of years ago, i was on a trip to the beach.",1.0,1,sonicdrivein_566,this is the time of year when we expect to see our friends and family at a table.,0.9999995231628418,1,sonicdrivein_376,"you know, you can’ t eat this.",1.0,1,sonicdrivein_1384,"a, who says they can’ t eat a burger and fries with just one bite.",1.0,1,sonicdrivein_69,"#1: i love you! @ josh_koe, please be more specific with your order.",0.7558686137199402,1,sonicdrivein_1594,it’ s not the best time of year for a lot o ‘s jokes.,1.0,1
sonicdrivein_457,"`` i'm not going to be here tonight, but you know what? it is a sign that they are coming back! and the only thing we can do now.",0.9999783039093018,1,sonicdrivein_2052,the first thing i remember is that the's a little bit of an ice cream cone.,1.0,1,sonicdrivein_691,"the # unicornofinstagram is the one that you can’ t eat, but it doesn't have to be a human.",1.1868491744948528e-09,0,sonicdrivein_690,the # 10thingsyoudontwanttoremember- the first day of summer! this is a fun way to remember all those things you forgot about in september.,1.0,1,sonicdrivein_78,"a, who thinks they’ re going to be a dog in the park? i don' t know.",0.29551970958709717,0,sonicdrivein_780,a burger that’ s not just a cheeseburger but also an's on it.,1.0,1
sonicdrivein_408,and i'm not saying you like this.,1.818935279834593e-15,0,sonicdrivein_645,"a, a and b are the most popular in this store! we need to get them out of your way.",9.06413042685017e-05,0,sonicdrivein_1199,the # of the day is june! we are here to talk about how much you love your mom.,0.9999991655349731,1,sonicdrivein_893,i’ m not sure if you know it but i think we have a ton of ice cream.,0.9999909400939941,1,sonicdrivein_1502,a dog that looks like a human with ears.,0.9999998807907104,1,sonicdrivein_283,"the new menu is here, and it’ s not just a # fastfood.",0.9999616146087646,1
sonicdrivein_98,"a, a day before the end of school year and i’m going to go out for ice cream.",1.0,1,sonicdrivein_486,i have a new ice cream cone.,1.0,1,sonicdrivein_290,the burger king has a new menu that is 10% more expensive than the regular one.,1.0,1,sonicdrivein_2052,the first thing i did was to go for a bite of ice cream.,1.0,1,sonicdrivein_196,i’ m not sure if i'm going to be able to get this in the store but it looks like a lot of people are getting excited about it! just don t forget that you can still order your own at home.,1.0,1,sonicdrivein_80,i’m not a fan of this game.,1.0,1
sonicdrivein_234,"mom, i'm not a mom and you’ re just me.",1.0,1,sonicdrivein_534,"a, a and i just got out of my mouth.",0.9999994039535522,1,sonicdrivein_571,the new's day! we’ re excited to have you here for the first time.,0.8456606864929199,1,sonicdrivein_697,this is what we get for our # foodorder! i love it.,0.9999998807907104,1,sonicdrivein_91,"a new study shows that the most popular emoji on instagram is a, and it’ s not just for cats.",1.0,1,sonicdrivein_893,"the next time you’ re at a party, think about the.",0.9999995231628418,1
sonicdrivein_784,"when you're done with your day, i say: like this.",1.3699237577657897e-10,0,sonicdrivein_690,"a, a day to celebrate the end of summer and all things fun! i m going out for ice cream with my friends today.",1.0,1,sonicdrivein_497,the only thing that makes me want to eat a burger is the fact it's $1.,1.0,1,sonicdrivein_369,i'm not gonna be able to eat this pizza because it’ s too hot.,1.0,1,sonicdrivein_522,"when you’ re about to buy a new dog food, check out this video! </s> 👉👈🤩🎶# thedogfoodchallenge@ https://t.",0.011095968075096607,0,sonicdrivein_344,"i love you, i like to be the one who is always there for u.",0.9999995231628418,1
sonicdrivein_670,"a, a little kid: i just want to eat my food.",1.0,1,sonicdrivein_143,the's the only thing that will make you happy! i love it.,0.9999970197677612,1,sonicdrivein_457,i love you so much! i'm not going to be here for a while.,1.0,1,sonicdrivein_196,"i’ m not a fan of this, but i love the sound and feel it has.",1.0,1,sonicdrivein_784,"when you’ re done with your day, i want to make sure everyone is happy.",0.9999997615814209,1,sonicdrivein_91,"a new study shows that the more you eat, the happier and healthier u are.",1.0,1
sonicdrivein_496,1.,1.0,1,sonicdrivein_85,a new way to get your dog’ s food in the fridge without having a microwave! </s> this is what i love about you.,0.9999727010726929,1,sonicdrivein_780,a's a good thing to do when you’re not on your phone and have no idea what u just said.,0.9999997615814209,1,sonicdrivein_832,"you know, i’ m not sure if you like the idea of a 30-inch wide bed but we have to go with it.",1.0,1,sonicdrivein_152,the thing that i’ve been waiting for is the new “ mochi ice cream.,0.9999997615814209,1,sonicdrivein_143,"the, the only thing that can make you happy is a dog bite.",1.0,1
sonicdrivein_152,"mom, i'm not going to go out and get a job.",0.9999938011169434,1,sonicdrivein_369,"i'm not a fan of the emoji, but i am going to make you some pizza for dinner.",1.0,1,sonicdrivein_690,the # 10thingsyoudontwanttoremember- the first day of school! i’ m so excited to see you all again.,1.0,1,sonicdrivein_560,the new # emoji for the month of july is a watermelon.,0.9999997615814209,1,sonicdrivein_369,i'm not gonna be able to eat this pizza because it’ s too hot.,1.0,1,sonicdrivein_414,it’ s like a 30- minute workout in the car.,1.0,1
sonicdrivein_742,i'm going to have a good time.,1.0,1,sonicdrivein_69,"a, a is the best way to make sure you get your order.",1.0,1,sonicdrivein_234,"the only thing that will make you feel like a dog is when your mom says, `` i’ m going to get my own doggo.",1.0,1,sonicdrivein_522,"when you’ re about to buy a new dog food, check out this video! </s> 👍👌🎶🤩# the best way of life for dogs everywhere.",0.01684078574180603,0,sonicdrivein_742,"you know, i'm not going to eat this.",1.0,1,sonicdrivein_1502,a dog that looks like a human in the background.,0.9999996423721313,1
sonicdrivein_2031,"yeah, yeah.",1.0,1,sonicdrivein_697,"i'm not going to eat this food, but i am n’t gonna be able to hear it.",1.0,1,sonicdrivein_91,a new study shows that the most popular emoji on instagram is a heart ❤️.,1.0,1,sonicdrivein_373,"when i was talking to my mom about the new grocery store at work and she said, `` oh yeah? you know what they have in that aisle with a bunch of these things on them.",1.0,1,sonicdrivein_798,the first thing you think when your kids are in bed is : i love my dog!# dogsarecool pic.,1.0,1,sonicdrivein_98,"when you’ re not sure what to do with your kids after school, call me and i can help.",1.0,1
sonicdrivein_572,"i'm not a farmer, but i’ve got to be able of do this.",1.3759579031713542e-09,0,sonicdrivein_414,"it was a 30-minute wait for my food, and i had to get up in the middle of it.",1.0,1,sonicdrivein_51,"when i was 10 years old, my mom told me to be a little more confident.",1.0,1,sonicdrivein_1502,a lot of people are asking for a 30 minute call with the new tv show.,0.21364723145961761,0,sonicdrivein_446,the #1 best ice cream flavor of the year is now available for pre-order! i’ m so excited to get mine today.,4.684502385998712e-08,0,sonicdrivein_742,"you know, i'm not going to eat this.",1.0,1
sonicdrivein_65,`` i'm going to have a dog for you.,1.0,1,sonicdrivein_80,"i’m not a fan of this movie, but i am.",1.0,1,sonicdrivein_1502,a lot of people are asking for a 30 minute review.,0.5627651214599609,1,sonicdrivein_2031,"what if we don't have a "" no more coffee?"" and the answer is yes! this morning will be like hell.",0.0016055202577263117,0,sonicdrivein_560,the new # emoji for the summer.,0.9999998807907104,1,sonicdrivein_446,the #1 best ice cream flavor of the year is here.,0.0021256105974316597,0
sonicdrivein_690,"a, a day when you can see what your friends are doing just because they’re not seeing it.",1.0,1,sonicdrivein_163,i'm not going to be in the restaurant.,1.0,1,sonicdrivein_832,this is the 3rd time in a week that we have been able to get our hands on this awesome new item.,0.998630166053772,1,sonicdrivein_645,"a little bit of this, a lot more.",1.0,1,sonicdrivein_893,i'm not sure if i can do it but we know that you’ re going to be there for us all the way through.,0.9999996423721313,1,sonicdrivein_784,i love you.,0.9999969005584717,1
