image_id,caption,humor_score,humor,image_id,caption,humor_score,humor,image_id,caption,humor_score,humor,image_id,caption,humor_score,humor,image_id,caption,humor_score,humor,image_id,caption,humor_score,humor
sonicdrivein_1502,"a lot of people are freaking out about it, but i'm just trying to tell them the truth.",0.04789785295724869,0,sonicdrivein_893,"i'm not going to say this, but i am n’t sure if we can do it.",0.6008691191673279,1,sonicdrivein_495,"for those of you who can’ t wait to get your hands on this new album, check it out now! </s> https://t.",0.13677853345870972,0,sonicdrivein_85,you know what i’ m going to do? </s> go for a run with your dog! this is the best way to get some exercise and fresh air.,0.011670190840959549,0,sonicdrivein_497,the only thing i couldn't stop thinking about was this.,0.7708901762962341,1,sonicdrivein_691,i've got a few things for you.,0.007404285948723555,0
sonicdrivein_51,"i'm not going to post this tweet today, but i do n’t want my friends and family on the same page as me.",0.8485865592956543,1,sonicdrivein_784,"in the end of 2019, we’ ll be able to say goodbye to all those who made it through this year.",0.05026965215802193,0,sonicdrivein_163,"i'm not going to be in the restaurant, but i’ m sure you know where we are.",0.9621592164039612,1,sonicdrivein_572,"we’ re going to do a 30-second roundup of the top trending memes for this week, and we have no idea what they are.",0.002221182454377413,0,sonicdrivein_51,"when i was a kid, my mom told me not to ask for 30 minutes of sleep in one night.",0.896634578704834,1,sonicdrivein_832,"it's not about the size of your jeans or what you wear on them, it ’ s just how much fun i had dressing up as a little girl at my sister#39; birthday party last year.",0.0080338716506958,0
sonicdrivein_832,"so, i'm not going to do this.",0.1917855143547058,0,sonicdrivein_91,"when you see a post like this, it’ s time to stop scrolling and start reading! </s> 👍👌😊🙏💪🏽— 📚📖🗣️🤷‍♂🎉🐶🍦🥔🌱❤️☺❓⛲🏻🔴🔥 <3",0.16047117114067078,0,sonicdrivein_408,"we all know what it feels like to be stuck at home with no food, but we're here for you.",0.023040704429149628,0,sonicdrivein_691,"i'm not going to tell you what it is, but i’ m pretty sure this one will be the most popular on instagram of all time.",0.002051727380603552,0,sonicdrivein_2031,"for those of you who don’ t know what we mean, here are a few things to keep in mind when ordering your coffee: </s> ☕️☔️🍫.",0.06187664717435837,0,sonicdrivein_486,"when you go to the store and there is no ice in your drink, don't ask for it.",0.5218637585639954,1
sonicdrivein_491,`` i love you so much! </s> this is my new boyfriend.,0.2777855098247528,0,sonicdrivein_560,"if you're going to buy a new phone this year, make sure it has at least one emoji on the home screen.",0.39949581027030945,0,sonicdrivein_98,"you’ re not going to like this, are you? </s> just call me on your phone and we can talk about it.",0.6934468746185303,1,sonicdrivein_798,this week we are going to be talking about the 1980's and what they were like back then.,0.16010701656341553,0,sonicdrivein_691,"i'm not going to tell you what it is, but i’ m pretty sure this will be the most popular app of all time.",0.0059498674236238,0,sonicdrivein_290,"you know when you’ re about to order a burger and the cashier says, “ we only have one left on this side of it.",0.87752765417099,1
sonicdrivein_786,"i'm not a dentist, but i don't know what to say about it.",0.7768529653549194,1,sonicdrivein_98,"you’ re not going to like this, are you? </s> i know it sounds weird but we need your help.",0.5342362523078918,1,sonicdrivein_585,what’ s with you? what's on your mind when it comes to the new season of monty python and the holy grail.,0.020268883556127548,0,sonicdrivein_495,"for those of you who can’ t wait to get your hands on this, we've got a ton more coming soon! just in time for mom day.",0.005701964255422354,0,sonicdrivein_98,"you’ re not going to like this, are you? </s> don’ t worry about it.",0.8476808071136475,1,sonicdrivein_496,10 of the 25 most popular new iphone apps this month.,0.6148380041122437,1
sonicdrivein_486,"when you go to the store and say, & quot; i don't like this ice cream.",0.5210217833518982,1,sonicdrivein_152,"mom, i'm here for you.",0.8649201393127441,1,sonicdrivein_89,what’ s your favorite thing to do in the summer? </s> what is it that you love most about this season.,0.3961409628391266,0,sonicdrivein_98,"you’ re not going to like this, are you? </s> just call me on your phone and we can talk about it.",0.6934468746185303,1,sonicdrivein_163,"i'm not going to go in, but if you can’ t get me out of my car then i will.",0.9479080438613892,1,sonicdrivein_534,what do you call it when an ice cream truck stops by your front door? </s> https://t.,0.9131648540496826,1
sonicdrivein_505,i'm here to help you get rid of it.,0.3505650460720062,0,sonicdrivein_457,why don't you try this? </s> because it makes me feel so good.,0.13419099152088165,0,sonicdrivein_85,you know what i’ m going to do? </s> go for a run with your dog.,0.20925194025039673,0,sonicdrivein_283,"when you’ re at a restaurant and the waiter asks, “ what are your favorite food? just reply with an emoji.",0.038190726190805435,0,sonicdrivein_697,"we're going to have a taco party at my house tonight, so make sure you bring your own food and drinks!# 👨‍🍳👩🏻🧑🏾️🙌🎉🥗🤣 🤦♀️😊☕⛅
Q: what are we having for dinner? A: tacos.",0.024929026141762733,0,sonicdrivein_495,"for those of you who can’ t wait to get your hands on this, we have a TON more coming soon! </s> just in time for mom day.",0.004920411389321089,0
sonicdrivein_560,what is the date of your birthday? </s> what are you looking forward to for this year’ s holiday season.,0.05074462667107582,0,sonicdrivein_798,"""
### Questions and Detailed Answers Related to the Extract:
1.",0.04023914039134979,0,sonicdrivein_2031,"for those of you who don’ t know what we mean, here are a few things to keep in mind when ordering your coffee: </s> ☕️☔️🍵.",0.053320419043302536,0,sonicdrivein_742,we're not going to let you down.,0.7327818274497986,1,sonicdrivein_376,you're not the only one in this room.,0.8474916815757751,1,sonicdrivein_2031,"for those of you who didn’ t get the first shot, we have a new special just for them! </s>
this is what it looks like when they don't know how to cook.",0.01257133949548006,0
sonicdrivein_143,`` i'm not going to do it.,0.87665194272995,1,sonicdrivein_585,"i'm going to ask you a question: what is your favorite ice cream flavor? i love chocolate, but it does n’t really matter.",0.07160436362028122,0,sonicdrivein_78,"if you're looking for something to make your day a little brighter, here it is.",0.8142785429954529,1,sonicdrivein_376,you're not the only one in this room.,0.8474916815757751,1,sonicdrivein_690,"for the 1st time in almost a decade, we’ re going to be having an ice cream party at our favorite spot! ♥️ pic.",0.6672654747962952,1,sonicdrivein_234,what do you think of this? </s> it’ s the only thing that will keep your feet from freezing in winter.,0.2516162097454071,0
sonicdrivein_566,"for those of you who don't want to eat your hair, please let us know how long it will take.",0.7301477789878845,1,sonicdrivein_196,"it's like, oh my god i’m so happy to be here with you.",0.9945862293243408,1,sonicdrivein_534,when you can’t decide what ice cream flavor to get because there are so many options.,0.21108393371105194,0,sonicdrivein_80,"it’ s like, “ i love you so much.",0.9705499410629272,1,sonicdrivein_495,"for those of you who can’ t wait to get your hands on this, we've got a ton more coming soon.",0.02098405919969082,0,sonicdrivein_2052,you know what i'm going to do with this.,0.8305069208145142,1
sonicdrivein_1199,"when i was 10 years old, my mom told me to get a job in the store.",0.965427041053772,1,sonicdrivein_691,"i'm not a doctor, but here’s what i would do for you: get an appointment with your gp today.",0.006935242097824812,0,sonicdrivein_566,"we're here to help you find your perfect ice cream flavor, but we do n’t know what it is.",0.4910795986652374,0,sonicdrivein_1594,it’ s not the only thing i can think of when you get home from work and your kids are playing with their toys.,0.1094580665230751,0,sonicdrivein_585,"for those of you who don’ t know it, we have a new menu for the 2019 holiday season.",0.011105033569037914,0,sonicdrivein_69,"dude, you know what this is? </s> it’ s not a soda can.",0.11675708740949631,0
sonicdrivein_373,`` i'm going to get a new car.,0.7063758969306946,1,sonicdrivein_522,today's the day we’ re going to show you how much fun it is when a dog turns into an ice cream cone.,0.010237473994493484,0,sonicdrivein_2052,you know what i'm going to do.,0.7984663248062134,1,sonicdrivein_78,"if you're looking for a way to add some fun and excitement into your day, check out this video.",0.8178576231002808,1,sonicdrivein_571,and you know what? we're going to have a party! get ready for it.,0.024146253243088722,0,sonicdrivein_369,what are you gonna do today? </s> i am going to dress up as the person who ate all of my food.,0.012159994803369045,0
sonicdrivein_534,"i'm not telling you this, but i can see a lot of people on the internet today.",0.506930947303772,1,sonicdrivein_670,"when i was a kid, my mom told me not to eat too much ice cream because it would make you fat.",0.4302012622356415,0,sonicdrivein_697,"we're going to have a pizza party at my house this saturday night, so make sure you bring your own food and drinks!# 👨🏻👩🏽‍♂️🎉🍕🥤🚶
Q: what are we having for dinner tonight? A.",0.07654495537281036,0,sonicdrivein_596,"it's my first day of school, and i just want to let you know how much fun we had today.",0.3464105725288391,0,sonicdrivein_65,`` i'm going to give you a taste of my new dog biscuit.,0.1668994426727295,0,sonicdrivein_1199,"when i was 10 years old, my mom told me to get a dog.",0.9877036809921265,1
sonicdrivein_376,i'm not a fan of this.,0.9200350046157837,1,sonicdrivein_832,this is the 30th anniversary of this site and we want you to have a good time.,0.01053288672119379,0,sonicdrivein_486,this is what you need to do if u don’ t know where i'm going.,0.9027045965194702,1,sonicdrivein_486,this is what you should do if u don’ t know the difference between an ice cream cone and a milkshake.,0.19182589650154114,0,sonicdrivein_234,"don't know what to do with this, so here are some ideas you might like: </s>
what is the definition of a good friend? someone who makes your day better than it was before they were there.",0.22086147964000702,0,sonicdrivein_78,"if you're looking for a way to add some fun and excitement into your day, check out this video.",0.8178576231002808,1
sonicdrivein_495,"from now on, we're going to have a little bit of ice cream.",0.2874464988708496,0,sonicdrivein_1502,"a lot of people are freaking out about this, but i just want to let them know that it’ s all right.",0.04741803929209709,0,sonicdrivein_344,"i'm not sure if you like this, but i do n’t know what to think of it.",0.9211004376411438,1,sonicdrivein_585,what’ s with you? what's on your mind when it comes to the new season of monty python and the holy grail.,0.020268883556127548,0,sonicdrivein_566,"we're here to help you find your perfect ice cream flavor, but we do n’t know what it is.",0.4910795986652374,0,sonicdrivein_572,today i’ m going to show you what it feels like when your dog's mouth is full of sod! pic.,0.03237398341298103,0
sonicdrivein_645,"bessie, you're the only one who walks into a grocery store and doesnn't get out of it.",0.4556591212749481,0,sonicdrivein_742,there's a lot of things you can do to make it better.,0.8290632367134094,1,sonicdrivein_560,"when you’ re thinking about what to get for your birthday, check out this list of the top 10 best gifts from last year.",0.2078275829553604,0,sonicdrivein_51,"when i was 10 years old, my mom told me not to eat too much ice cream because it would make you fat.",0.8128923177719116,1,sonicdrivein_486,when you go to the store and see a 10% off sale on everything but there is no ice cream in it.,0.3341245949268341,0,sonicdrivein_697,we're going to have a taste test for our new sandwich.,0.40846240520477295,0
sonicdrivein_91,"for the first time, i'm going to get a new pair of shoes! but it’s not as bad as you think 🤦‍♂️🤷🏻‍♀️🙌😂👍😊💕🧘🏽󠁢🇺🇸📰 📱 📲 📳 📴 👨",0.2680233418941498,0,sonicdrivein_1384,"i've got a lot of food in my fridge, but i don’t want to eat it all at once.",0.17930880188941956,0,sonicdrivein_373,when i went to the grocery store and saw this ad for a 30% off sale.,0.7386232614517212,1,sonicdrivein_496,10% of all the people on this page have downloaded it.,0.8777960538864136,1,sonicdrivein_534,when you can’t decide what ice cream flavor to get.,0.3439308702945709,0,sonicdrivein_585,"what’ s with you? what's your favorite comfort food for the month of may?? it might be bacon and eggs, but here are a few other options to consider.",0.008685135282576084,0
sonicdrivein_596,i'm not mad at you.,0.68639075756073,1,sonicdrivein_1594,why don't you like this? it ’s the only thing i can think of right now.,0.1377798616886139,0,sonicdrivein_69,"# 10 of the most important things you can do to make your life better this year! eat more fruits and vegetables, exercise at least three times a week, get enough sleep every night.",0.014726931229233742,0,sonicdrivein_163,"i'm not going to go in, but i’ m sure you know where we are.",0.9676799178123474,1,sonicdrivein_457,"we’ re not going to be here for the rest of your life, but we are gonna make sure you have a good time! </s>
What is it with this picture? I don't get what they mean by that.",0.037905093282461166,0,sonicdrivein_566,"we're here to help you find your perfect ice cream flavor, but we do n’t know what it is.",0.4910795986652374,0
sonicdrivein_1594,why don't you like this? </s> why don’ t u post a video of your kids when they grow up and start making fun at them.,0.0033313059248030186,0,sonicdrivein_571,and i'm going to ask you a question: what do u want for your birthday? and the answer is always yes.,0.04473277926445007,0,sonicdrivein_369,i'm going to make you a pizza for dinner! just ask me where it’ s gonna be and we can grab some ice cream at the same time.,0.002988044871017337,0,sonicdrivein_670,"the only thing i want to say is, `` oh my god! it’ s so good.",0.06612173467874527,0,sonicdrivein_496,10 of the 25 most popular memes on instagram this week.,0.3403521180152893,0,sonicdrivein_51,"when i was 14, my mom told me not to eat too much ice cream because it would make you fat.",0.8279175758361816,1
sonicdrivein_283,"i’m not a lawyer, and i don't have any idea what you want to do.",0.2341362088918686,0,sonicdrivein_496,i'm going to show you a few of the most popular ones on this site.,0.8565443158149719,1,sonicdrivein_283,"when you’ re at a restaurant and the waiter asks, “ do u want fries with your burger or pizza? just say no.",0.06124839186668396,0,sonicdrivein_571,and we’ re going to have a 20% discount on all of our products for the entire month! get it now before they sell out.,0.003032054053619504,0,sonicdrivein_2052,you know what i'm going to do.,0.7984663248062134,1,sonicdrivein_85,you know what i’ m going to do with this? </s> give it a try.,0.26645490527153015,0
sonicdrivein_80,"i'm not sure if i like this or that, but here’s my take on it.",0.9544152021408081,1,sonicdrivein_89,"what’ s your favorite food? what do you like to eat the most on a friday night?? </s>
.",0.8494827151298523,1,sonicdrivein_572,"i’ m going to do a 30-second ad for my new brand of dog food, and i just cann't say no.",0.004273530561476946,0,sonicdrivein_143,we're not going to be the only ones who can do this.,0.6623061299324036,1,sonicdrivein_786,"i'm not sure if you like it or hate this, but i do know one thing for certain: we can get to work in no time.",0.4794059991836548,0,sonicdrivein_596,it's my first day of school.,0.6613175272941589,1
sonicdrivein_369,i'm going to make a pizza for you.,0.05736950784921646,0,sonicdrivein_51,"when i was 10 years old, my mom told me not to ask for a job interview.",0.9021834135055542,1,sonicdrivein_1384,"it's not just about the food, it’ s all of you.",0.07013890147209167,0,sonicdrivein_446,"it’ s the time of year to get your hair done, but i don' t know if you want it or not! </s> 🧖‍♂️ pic.",0.24106846749782562,0,sonicdrivein_832,# 15 of the year’ s most popular ways to celebrate your anniversary with a little help from home.,0.0012893197126686573,0,sonicdrivein_163,"i'm not sure if i can’ t get it, but let me know what you think.",0.9342744946479797,1
sonicdrivein_798,"""
### Questions and Detailed Answers Related to the Extract:
1.",0.04023914039134979,0,sonicdrivein_2031,"if you’ re not sure about it, just say “i like this” and they will be your best friend for the rest of the day.",0.19067929685115814,0,sonicdrivein_893,"i'm not sure if this is the best way to say it, but i am.",0.5783655643463135,1,sonicdrivein_290,"you know when you’ re about to order your favorite ice cream and they say, “ we have a new flavor this week” so it just makes sense.",0.5094792246818542,1,sonicdrivein_290,"you know when you’ re about to order a burger and the cashier says, “ i hope this is on your left side because it looks better that way.",0.9077499508857727,1,sonicdrivein_196,"it's not like we’ re going to have a party this weekend, is it? but i don't think so! let me know what you had for dinner last night.",0.9260939359664917,1
sonicdrivein_585,"i'm going to tell you this, but i am n’t gonna say it.",0.637580156326294,1,sonicdrivein_446,what are you going to do today? </s> it’ s the best day of your life.,0.02850474789738655,0,sonicdrivein_786,"i'm not sure if you like it, but i do n’t know what to say about this.",0.9368725419044495,1,sonicdrivein_505,this is what we're going to do today.,0.41656923294067383,0,sonicdrivein_1199,"when i was 10 years old, my mom told me to get a dog.",0.9877036809921265,1,sonicdrivein_491,"i'm not sure if this is the one i was looking for, but it looks like a shark.",0.5563136339187622,1
sonicdrivein_893,i'm here to show you what i can do.,0.36923789978027344,0,sonicdrivein_344,"i'm not sure if you like this, but i do n’t think so.",0.9644361734390259,1,sonicdrivein_670,"the only thing i want to say is, `` oh my god! it’ s so good.",0.06612173467874527,0,sonicdrivein_344,"i'm not sure if this is the right thing to do, but i think it might be a good idea.",0.7466657161712646,1,sonicdrivein_89,"it’ s the end of summer, and it's time to say goodbye.",0.9188745617866516,1,sonicdrivein_1384,"it's not about what you look like, it’ s who u are.",0.35058164596557617,0
sonicdrivein_89,"what’s your favorite day of the week? </3> what are you going to eat for dinner tonight??
this is a good question.",0.24618366360664368,0,sonicdrivein_596,it's not the best day of my life.,0.5717532634735107,1,sonicdrivein_152,"i'm not going to say this, but i know what you’ re thinking.",0.7391507625579834,1,sonicdrivein_152,"i'm not going to say no, but i do n’t know if this is what you want.",0.8582063317298889,1,sonicdrivein_373,when i went to the grocery store with my mom and saw this ad for a $10 ice cream sundae.,0.560062825679779,1,sonicdrivein_152,we're not going to be the only ones who can do this.,0.556381106376648,1
sonicdrivein_446,`` i'm not going to do it.,0.7557171583175659,1,sonicdrivein_234,"i'm not sure if you like this, but i do n’t know what to call it.",0.9647763967514038,1,sonicdrivein_491,"i'm not sure if this is the right thing to do, but i think it would be cool.",0.5434006452560425,1,sonicdrivein_566,"we're here to help you find your perfect ice cream flavor, but we do n’t know what it is.",0.4910795986652374,0,sonicdrivein_505,this is what we're going to do today.,0.41656923294067383,0,sonicdrivein_505,please don't forget to bring your dog with you when going out for a run.,0.20766133069992065,0
sonicdrivein_691,"i'm not going to like this, but i am n’t gonna do it.",0.04498662054538727,0,sonicdrivein_491,"i'm not sure if you like this, but i do n’t know what to think about it.",0.8922015428543091,1,sonicdrivein_798,"i'm not sure if this is what you were looking for, but i do n’t think so.",0.37212854623794556,0,sonicdrivein_65,this is the most delicious cheesecake i’ve ever had! </s> this one for you.,0.0025452901609241962,0,sonicdrivein_596,"it's my first day of school, and i am so excited to meet you all again.",0.3611268401145935,0,sonicdrivein_408,question: what do you want for your birthday? question 2.,0.2767467796802521,0
sonicdrivein_697,"i'm looking for a place to eat dinner, but i can n’t find it.",0.6785815954208374,1,sonicdrivein_780,i'm not going to tell you how many times i’ve been on the wrong side of a barbie grill.,0.8991619944572449,1,sonicdrivein_196,"it's not like we’ re going to have a party this weekend, is it? but i don't think so! let me know what you had for dinner last night and maybe then u can come out with us.",0.914475679397583,1,sonicdrivein_786,"i'm not sure if you like it or hate this, but i do know one thing for certain: we are going to have a good time.",0.41062214970588684,0,sonicdrivein_414,"it’ s like, “ i know what you guys are thinking right now.",0.7499094605445862,1,sonicdrivein_497,the only thing i couldn't stop thinking about was this.,0.7708901762962341,1
sonicdrivein_85,"i'm going to have a lot of fun with this burger, but i’ m not sure if it will fit in my bag.",0.6834554076194763,1,sonicdrivein_566,"we're here to help you find your perfect ice cream flavor, but we do n’t know what it is.",0.4910795986652374,0,sonicdrivein_376,you're not the only one in this room.,0.8474916815757751,1,sonicdrivein_1384,"it's not about the food, it’ s about how much you love your dog.",0.026846574619412422,0,sonicdrivein_69,# 10 of the best things i’ve ever written in my life.,0.5837920308113098,1,sonicdrivein_1594,"it’ s not the best time of year, but it's also when you get to know all your new friends from last summer.",0.008344615809619427,0
sonicdrivein_457,`` i'm not going to do it.,0.5998960733413696,1,sonicdrivein_2052,`` i'm here for you.,0.9272037744522095,1,sonicdrivein_691,"i'm not going to tell you what it is, but i’ m pretty sure this one will be the most popular on instagram in a long time.",0.0021721292287111282,0,sonicdrivein_690,"for the 1st time in almost a decade, we’ re going to be having an ice cream party at our favorite spot! ♥️ pic.",0.6672654747962952,1,sonicdrivein_78,"if you're looking for a way to add some fun and excitement into your day, check out this video.",0.8178576231002808,1,sonicdrivein_780,when you’ re trying to find your way around a new city and then end up on the wrong side of it.,0.858618974685669,1
sonicdrivein_408,"and i'm like, `` oh my god! and you know how long it takes for me to eat a burger.",0.23430928587913513,0,sonicdrivein_645,"`` i'm not sure if this is the best place to put an ice cream cone, but it doesn't matter.",0.59107506275177,1,sonicdrivein_1199,"when i was 10 years old, my mom told me to get a dog.",0.9877036809921265,1,sonicdrivein_893,"it's not just the ice cream, it’ s all of them.",0.20965750515460968,0,sonicdrivein_1502,"a lot of people say they don’ t like it, but we don't.",0.20109409093856812,0,sonicdrivein_283,"when you’ re about to order a meal at your favorite fast food chain, don't forget that there is an app for this! </s> https://www.",0.07779840379953384,0
sonicdrivein_98,"in 2019, we’ll be able to get all of the ice cream off your plate! but it will cost you a lot more money.",0.16296322643756866,0,sonicdrivein_486,"when you go to the store and say, `` i love ice cream.",0.6256293058395386,1,sonicdrivein_290,"you know when you’ re about to make a decision and someone says, “ i think it might be better if we do this instead of that” or something like that.",0.9084699749946594,1,sonicdrivein_2052,"i'm not sure if this is the right thing to do, but i think it might be a good idea.",0.6450015306472778,1,sonicdrivein_196,"it's not like we’ re going to have a party this weekend, is it? but i don't think so! let me know what you had for dinner last night.",0.9260939359664917,1,sonicdrivein_80,"it’ s like, “ i love you so much.",0.9705499410629272,1
sonicdrivein_234,"mom, i'm going to post a photo of you and me on my mom’s birthday today.",0.9239645004272461,1,sonicdrivein_534,when you're trying to find something in the fridge but can n’t remember what it is.,0.545531153678894,1,sonicdrivein_571,and we’ re going to have a 20% discount on all of our products for the entire month! get it now before they sell out.,0.003032054053619504,0,sonicdrivein_697,"we're going to have a taco party at my house tonight, so make sure you bring your own food and drinks!# 👨‍🍳👩🏻🧑🏾️🙌🎉🥗🤣 🤦♀️😊
Q: what are we having for dinner? A) tacos B) pizza C) pasta",0.024929026141762733,0,sonicdrivein_91,when you’ re in the mood for something sweet but don ‘t know what to do with it.,0.647040069103241,1,sonicdrivein_893,"it's not about having a good time, it’ s to have an amazing experience.",0.27280697226524353,0
sonicdrivein_784,"when you're done with your day, i’m going to go out for a bite of ice cream.",0.23165875673294067,0,sonicdrivein_690,"for the first time in 20 years, i was able to find my favorite ice cream flavor at a local shop.",0.3817080855369568,0,sonicdrivein_497,the only thing i couldn't stop thinking about was this.,0.7708901762962341,1,sonicdrivein_369,why don't you try this? </s> 👨‍💼👩🏽🧔🏻♀️🥳🍲🤦🎉# allthewaytosomething.,0.0027544284239411354,0,sonicdrivein_522,"today's your day, everyone’ s going to be the first person who will get a taste of our new flavors.",0.011432907544076443,0,sonicdrivein_344,i know what you’ re thinking.,0.7396306395530701,1
