image_id,caption,humor_score,humor,image_id,caption,humor_score,humor,image_id,caption,humor_score,humor,image_id,caption,humor_score,humor,image_id,caption,humor_score,humor,image_id,caption,humor_score,humor
sonicdrivein_1594,why don't you like this? </s> why don’ t u post a video of your kids when they grow up and start making fun at them.,0.00862360280007124,0,sonicdrivein_571,and i'm going to ask you a question: what do u want for your birthday? and the answer is always yes.,0.050560563802719116,0,sonicdrivein_369,i'm going to make you a pizza for dinner! just ask me where it’ s gonna be and we can grab some ice cream at the same time.,0.03511073440313339,0,sonicdrivein_670,"the only thing i want to say is, `` oh my god! it’ s so good.",0.0569760836660862,0,sonicdrivein_496,10 of the 25 most popular memes on instagram this week.,0.2256566733121872,0,sonicdrivein_51,"when i was 14, my mom told me not to eat too much ice cream because it would make you fat.",0.6357882618904114,1
sonicdrivein_283,"i’m not a lawyer, and i don't have any idea what you want to do.",0.5323017835617065,1,sonicdrivein_496,i'm going to show you a few of the most popular ones on this site.,0.7041051387786865,1,sonicdrivein_283,"when you’ re at a restaurant and the waiter asks, “ do u want fries with your burger or pizza? just say no.",0.15422402322292328,0,sonicdrivein_571,and we’ re going to have a 20% discount on all of our products for the entire month! get it now before they sell out.,0.0036817099899053574,0,sonicdrivein_2052,you know what i'm going to do.,0.7446295022964478,1,sonicdrivein_85,you know what i’ m going to do with this? </s> give it a try.,0.3515007495880127,0
sonicdrivein_80,"i'm not sure if i like this or that, but here’s my take on it.",0.9238216280937195,1,sonicdrivein_89,"what’ s your favorite food? what do you like to eat the most on a friday night?? </s>
.",0.61019366979599,1,sonicdrivein_572,"i’ m going to do a 30-second ad for my new brand of dog food, and i just cann't say no.",0.10991974174976349,0,sonicdrivein_143,we're not going to be the only ones who can do this.,0.9028088450431824,1,sonicdrivein_786,"i'm not sure if you like it or hate this, but i do know one thing for certain: we can get to work in no time.",0.38183000683784485,0,sonicdrivein_596,it's my first day of school.,0.8391656875610352,1
sonicdrivein_369,i'm going to make a pizza for you.,0.4527270793914795,0,sonicdrivein_51,"when i was 10 years old, my mom told me not to ask for a job interview.",0.6655372381210327,1,sonicdrivein_1384,"it's not just about the food, it’ s all of you.",0.04514022544026375,0,sonicdrivein_446,"it’ s the time of year to get your hair done, but i don' t know if you want it or not! </s> 🧖‍♂️ pic.",0.06839057803153992,0,sonicdrivein_832,# 15 of the year’ s most popular ways to celebrate your anniversary with a little help from home.,0.004196822177618742,0,sonicdrivein_163,"i'm not sure if i can’ t get it, but let me know what you think.",0.875393807888031,1
sonicdrivein_798,"""
### Questions and Detailed Answers Related to the Extract:
1.",0.02821929380297661,0,sonicdrivein_2031,"if you’ re not sure about it, just say “i like this” and they will be your best friend for the rest of the day.",0.06441400200128555,0,sonicdrivein_893,"i'm not sure if this is the best way to say it, but i am.",0.196478471159935,0,sonicdrivein_290,"you know when you’ re about to order your favorite ice cream and they say, “ we have a new flavor this week” so it just makes sense.",0.274923175573349,0,sonicdrivein_290,"you know when you’ re about to order a burger and the cashier says, “ i hope this is on your left side because it looks better that way.",0.7342250347137451,1,sonicdrivein_196,"it's not like we’ re going to have a party this weekend, is it? but i don't think so! let me know what you had for dinner last night.",0.7739379405975342,1
sonicdrivein_585,"i'm going to tell you this, but i am n’t gonna say it.",0.4082311987876892,0,sonicdrivein_446,what are you going to do today? </s> it’ s the best day of your life.,0.10988961160182953,0,sonicdrivein_786,"i'm not sure if you like it, but i do n’t know what to say about this.",0.8306092023849487,1,sonicdrivein_505,this is what we're going to do today.,0.2595933973789215,0,sonicdrivein_1199,"when i was 10 years old, my mom told me to get a dog.",0.9154130220413208,1,sonicdrivein_491,"i'm not sure if this is the one i was looking for, but it looks like a shark.",0.5300533175468445,1
sonicdrivein_893,i'm here to show you what i can do.,0.20485857129096985,0,sonicdrivein_344,"i'm not sure if you like this, but i do n’t think so.",0.8825539350509644,1,sonicdrivein_670,"the only thing i want to say is, `` oh my god! it’ s so good.",0.0569760836660862,0,sonicdrivein_344,"i'm not sure if this is the right thing to do, but i think it might be a good idea.",0.6166578531265259,1,sonicdrivein_89,"it’ s the end of summer, and it's time to say goodbye.",0.6438747048377991,1,sonicdrivein_1384,"it's not about what you look like, it’ s who u are.",0.1068979799747467,0
sonicdrivein_89,"what’s your favorite day of the week? </3> what are you going to eat for dinner tonight??
this is a good question.",0.19684718549251556,0,sonicdrivein_596,it's not the best day of my life.,0.7297825217247009,1,sonicdrivein_152,"i'm not going to say this, but i know what you’ re thinking.",0.45694664120674133,0,sonicdrivein_152,"i'm not going to say no, but i do n’t know if this is what you want.",0.5860637426376343,1,sonicdrivein_373,when i went to the grocery store with my mom and saw this ad for a $10 ice cream sundae.,0.6072138547897339,1,sonicdrivein_152,we're not going to be the only ones who can do this.,0.5899251103401184,1
sonicdrivein_446,`` i'm not going to do it.,0.5783949494361877,1,sonicdrivein_234,"i'm not sure if you like this, but i do n’t know what to call it.",0.9654361605644226,1,sonicdrivein_491,"i'm not sure if this is the right thing to do, but i think it would be cool.",0.5057024359703064,1,sonicdrivein_566,"we're here to help you find your perfect ice cream flavor, but we do n’t know what it is.",0.07052043825387955,0,sonicdrivein_505,this is what we're going to do today.,0.2595933973789215,0,sonicdrivein_505,please don't forget to bring your dog with you when going out for a run.,0.08412209153175354,0
sonicdrivein_691,"i'm not going to like this, but i am n’t gonna do it.",0.03900189325213432,0,sonicdrivein_491,"i'm not sure if you like this, but i do n’t know what to think about it.",0.7783713340759277,1,sonicdrivein_798,"i'm not sure if this is what you were looking for, but i do n’t think so.",0.43148717284202576,0,sonicdrivein_65,this is the most delicious cheesecake i’ve ever had! </s> this one for you.,0.02916271612048149,0,sonicdrivein_596,"it's my first day of school, and i am so excited to meet you all again.",0.22262339293956757,0,sonicdrivein_408,question: what do you want for your birthday? question 2.,0.43650826811790466,0
sonicdrivein_697,"i'm looking for a place to eat dinner, but i can n’t find it.",0.544831395149231,1,sonicdrivein_780,i'm not going to tell you how many times i’ve been on the wrong side of a barbie grill.,0.7688028812408447,1,sonicdrivein_196,"it's not like we’ re going to have a party this weekend, is it? but i don't think so! let me know what you had for dinner last night and maybe then u can come out with us.",0.7050774097442627,1,sonicdrivein_786,"i'm not sure if you like it or hate this, but i do know one thing for certain: we are going to have a good time.",0.42116668820381165,0,sonicdrivein_414,"it’ s like, “ i know what you guys are thinking right now.",0.773645281791687,1,sonicdrivein_497,the only thing i couldn't stop thinking about was this.,0.9253321886062622,1
sonicdrivein_85,"i'm going to have a lot of fun with this burger, but i’ m not sure if it will fit in my bag.",0.5233536958694458,1,sonicdrivein_566,"we're here to help you find your perfect ice cream flavor, but we do n’t know what it is.",0.07052043825387955,0,sonicdrivein_376,you're not the only one in this room.,0.8435915112495422,1,sonicdrivein_1384,"it's not about the food, it’ s about how much you love your dog.",0.02058589644730091,0,sonicdrivein_69,# 10 of the best things i’ve ever written in my life.,0.5205273628234863,1,sonicdrivein_1594,"it’ s not the best time of year, but it's also when you get to know all your new friends from last summer.",0.044021230190992355,0
sonicdrivein_457,`` i'm not going to do it.,0.2904527485370636,0,sonicdrivein_2052,`` i'm here for you.,0.854618489742279,1,sonicdrivein_691,"i'm not going to tell you what it is, but i’ m pretty sure this one will be the most popular on instagram in a long time.",0.004399268887937069,0,sonicdrivein_690,"for the 1st time in almost a decade, we’ re going to be having an ice cream party at our favorite spot! ♥️ pic.",0.19311103224754333,0,sonicdrivein_78,"if you're looking for a way to add some fun and excitement into your day, check out this video.",0.2690471410751343,0,sonicdrivein_780,when you’ re trying to find your way around a new city and then end up on the wrong side of it.,0.6744771599769592,1
sonicdrivein_408,"and i'm like, `` oh my god! and you know how long it takes for me to eat a burger.",0.35292237997055054,0,sonicdrivein_645,"`` i'm not sure if this is the best place to put an ice cream cone, but it doesn't matter.",0.6070185303688049,1,sonicdrivein_1199,"when i was 10 years old, my mom told me to get a dog.",0.9154130220413208,1,sonicdrivein_893,"it's not just the ice cream, it’ s all of them.",0.057365164160728455,0,sonicdrivein_1502,"a lot of people say they don’ t like it, but we don't.",0.19966904819011688,0,sonicdrivein_283,"when you’ re about to order a meal at your favorite fast food chain, don't forget that there is an app for this! </s> https://www.",0.06100316718220711,0
sonicdrivein_98,"in 2019, we’ll be able to get all of the ice cream off your plate! but it will cost you a lot more money.",0.1799791008234024,0,sonicdrivein_486,"when you go to the store and say, `` i love ice cream.",0.6534464359283447,1,sonicdrivein_290,"you know when you’ re about to make a decision and someone says, “ i think it might be better if we do this instead of that” or something like that.",0.8733751177787781,1,sonicdrivein_2052,"i'm not sure if this is the right thing to do, but i think it might be a good idea.",0.633750319480896,1,sonicdrivein_196,"it's not like we’ re going to have a party this weekend, is it? but i don't think so! let me know what you had for dinner last night.",0.7739379405975342,1,sonicdrivein_80,"it’ s like, “ i love you so much.",0.8952295780181885,1
sonicdrivein_234,"mom, i'm going to post a photo of you and me on my mom’s birthday today.",0.9256974458694458,1,sonicdrivein_534,when you're trying to find something in the fridge but can n’t remember what it is.,0.25030386447906494,0,sonicdrivein_571,and we’ re going to have a 20% discount on all of our products for the entire month! get it now before they sell out.,0.0036817099899053574,0,sonicdrivein_697,"we're going to have a taco party at my house tonight, so make sure you bring your own food and drinks!# 👨‍🍳👩🏻🧑🏾️🙌🎉🥗🤣 🤦♀️😊
Q: what are we having for dinner? A) tacos B) pizza C) pasta",0.0173644982278347,0,sonicdrivein_91,when you’ re in the mood for something sweet but don ‘t know what to do with it.,0.7911044955253601,1,sonicdrivein_893,"it's not about having a good time, it’ s to have an amazing experience.",0.09244406968355179,0
sonicdrivein_784,"when you're done with your day, i’m going to go out for a bite of ice cream.",0.18391521275043488,0,sonicdrivein_690,"for the first time in 20 years, i was able to find my favorite ice cream flavor at a local shop.",0.3380061388015747,0,sonicdrivein_497,the only thing i couldn't stop thinking about was this.,0.9253321886062622,1,sonicdrivein_369,why don't you try this? </s> 👨‍💼👩🏽🧔🏻♀️🥳🍲🤦🎉# allthewaytosomething.,0.018398381769657135,0,sonicdrivein_522,"today's your day, everyone’ s going to be the first person who will get a taste of our new flavors.",0.006738121621310711,0,sonicdrivein_344,i know what you’ re thinking.,0.739584743976593,1
