image_id,caption,fitCount,gtNum,fluency,diversity,bleu1,bleu2,bleu3,bleu4,humor_score,humor
mcdonalds_switzerland_461,"smells like the day before... but wait! 🍽️ i want to know where you were when we started our business in paris?
the guy who is behind this website.",7,1,0.9685338,0.4936294,0.2413793103448276,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0078941918909549,0
mcdonalds_switzerland_1899,"now you know the magic of all my pens!, we are ready to do something with our very own ice cream.",2,1,0.7922758,0.4936294,0.078720517868975,1.8391691476033075e-308,1.8391691476033075e-308,1.8391691476033075e-308,0.085874393582344,0
mcdonalds_switzerland_1985,you're not in a restaurant? just open the door and you’ll see your menu.,1,1,0.9705258,0.4936294,0.0714285714285714,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.3575707972049713,0
mcdonalds_switzerland_672,"yes, it is! </s> the apple store was a total loop.",0,1,0.9621572,0.4936294,0.0,0.0,0.0,0.0,0.393740177154541,0
mcdonalds_switzerland_1904,"only one person out of 10 who did not get to see the end credits for this mcdonald’ s superstore in delhi, india.",1,1,0.9488828,0.4936294,0.0434782608695652,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.2739449739456177,0
mcdonalds_switzerland_453,don't miss the meal.,0,1,0.97179836,0.4936294,0.0,0.0,0.0,0.0,0.0555210039019584,0
mcdonalds_switzerland_769,"you may have a lot of tears on your face, but don’ t worry – you will be happy in the end.",1,1,0.97733206,0.4936294,0.0454545454545454,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.8460044860839844,1
mcdonalds_switzerland_725,"a, to you who have been missing out on the full experience of our mcdonald s app.",1,1,0.8193074,0.4936294,0.0588235294117647,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1944850236177444,0
mcdonalds_switzerland_616,we are very sorry to hear that.,1,1,0.97313946,0.4936294,0.0257274731639931,4.00718695878539e-309,4.00718695878539e-309,4.00718695878539e-309,0.2392868995666504,0
mcdonalds_switzerland_568,"we know you love the macchi, but here is a little bit of help: we have mcdonald's and fresh vegetables.",6,1,0.9615428,0.4936294,0.130511444190254,1.161590410815055e-308,1.161590410815055e-308,1.161590410815055e-308,0.0667576119303703,0
mcdonalds_switzerland_1988,"what if we told you that this delicious and easy to make dish is made with the best of mcdonald’ s in south korea? check it out!
# @ edmangotown.",5,1,0.8957714,0.4936294,0.1666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.250717431306839,0
mcdonalds_switzerland_360,we have the best ice cream in all of china! let us know what you think with a like or comment.,3,1,0.7252748,0.4936294,0.1428571428571428,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1015125066041946,0
mcdonalds_switzerland_248,"i'm not talking about the famous french guy, but i know what you are thinking: why do we have to wait for this year? let’s get out of our seats and go see a show!# pic.",1,1,0.89041746,0.4936294,0.0277777777777777,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.3445583581924438,0
mcdonalds_switzerland_631,"look at the my big, he’s got a lot of it in his mouth! so you can say thank god for that on this new year.",1,1,0.09682987,0.4936294,0.0384615384615384,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.376505970954895,0
mcdonalds_switzerland_1612,"you have been watching this video for 24 minutes, so you can take a look at the next menu in mcdonald's.",1,1,0.9533472,0.4936294,0.0476190476190476,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0617997571825981,0
mcdonalds_switzerland_584,look at that burger! this time you shouldn't be hungry.,0,1,0.9637429,0.4936294,0.0,0.0,0.0,0.0,0.1270825862884521,0
mcdonalds_switzerland_566,it's the perfect time of year to enjoy a cold drink with your partner.,2,1,0.9827068,0.4936294,0.0489312650132922,7.621297505133727e-309,7.621297505133727e-309,7.621297505133727e-309,0.3002131581306457,0
mcdonalds_switzerland_629,the's a shame that the marketing department at this company is not able to think of something as good and creative as the swedish market team.,2,1,0.7104975,0.4936294,0.0384615384615384,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1526640653610229,0
mcdonalds_switzerland_31,"i have to ask you something: where is your wallet? do i need a new one for the thanksgiving dinner?"" 🤔 👍🤗👎.",2,1,0.91204274,0.4936294,0.0909090909090909,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1952590197324752,0
mcdonalds_switzerland_716,"the app "" who said so much about you? is for all of us!
they are the ones to give it a try.",0,1,0.8512169,0.4936294,0.0,0.0,0.0,0.0,0.0259236712008714,0
mcdonalds_switzerland_558,"you know what i'm going to do? go for a run! ♪
the world is melting down in your favor.",3,1,0.97329456,0.4936294,0.1357256127053939,2.0133300850710214e-308,2.0133300850710214e-308,2.0133300850710214e-308,0.1892948746681213,0
mcdonalds_switzerland_1919,we have a choice.,1,1,0.97140175,0.4936294,0.0035660584772498,3.1738973982547e-310,3.1738973982547e-310,3.1738973982547e-310,0.3046088516712188,0
mcdonalds_switzerland_762,please tell us what you think of this meal.,0,1,0.97125894,0.4936294,0.0,0.0,0.0,0.0,0.4898217022418976,0
mcdonalds_switzerland_608,"the season of halloween is coming up, and the gift-giving part.",3,1,0.86781853,0.4936294,0.1053778688699653,1.289604477082714e-308,1.289604477082714e-308,1.289604477082714e-308,0.7566554546356201,1
mcdonalds_switzerland_736,i've been trying to find the best places for food delivery in my area but i didn’t know where it was.,2,1,0.9162006,0.4936294,0.0908092337936644,2.1216011483662494e-308,2.1216011483662494e-308,2.1216011483662494e-308,0.0759244114160537,0
mcdonalds_switzerland_655,"`` we're going to get it on! you are my favorite brand, and i hope that this m&m ® will make me happy.",2,1,0.95257837,0.4936294,0.0869565217391304,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0122601026669144,0
mcdonalds_switzerland_1962,"do you want to see your first 2018 mcdonald’s? if so, click the green flag.",1,1,0.965107,0.4936294,0.0666666666666666,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.0847514942288398,0
mcdonalds_switzerland_409,"it is the 10th of may, and it will be a big party! so i m going to ask you some questions.",2,1,0.9722481,0.4936294,0.0909090909090909,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.2561253011226654,0
mcdonalds_switzerland_700,this is the end of 2014.,2,1,0.9766689,0.4936294,0.1038010746381992,6.92895172987255e-309,6.92895172987255e-309,6.92895172987255e-309,0.3554117977619171,0
mcdonalds_switzerland_2052,"when you get off the bus, and see that big sign in a little town... it’s not going to be any different.",0,1,0.963768,0.4936294,0.0,0.0,0.0,0.0,0.0953005701303482,0
mcdonalds_switzerland_367,"and then i decided to go on a diet, but now you can have the full amount of your order.",4,1,0.9532001,0.4936294,0.1902458849001428,2.1165557258994457e-308,2.1165557258994457e-308,2.1165557258994457e-308,0.0486897453665733,0
mcdonalds_switzerland_1995,when you open your eyes to see where the rest of this month’s highlights are.,2,1,0.9674361,0.4936294,0.0893760061380852,1.491511611267286e-308,1.491511611267286e-308,1.491511611267286e-308,0.0201401803642511,0
mcdonalds_switzerland_80,"you can eat it, but i'm here to help you find the best deal on your mcdonald s menu! so let me show u where this money’s coming from.",1,1,0.95929635,0.4936294,0.0344827586206896,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.095769315958023,0
mcdonalds_switzerland_1895,"do you think there's a burger with an egg in it? then, the perfect dish for your valentine.",4,1,0.955054,0.4936294,0.1988531815143043,1.991083571408152e-308,1.991083571408152e-308,1.991083571408152e-308,0.1063882634043693,0
mcdonalds_switzerland_429,"don't worry, the switch is on and it will give you a warm shower! 👍# dailymail.",1,1,0.9568029,0.4936294,0.0625,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.1438225954771042,0
mcdonalds_switzerland_481,"this 2019 has become a popular holiday in the uk, and it is also known as valentine's day.",4,1,0.941652,0.4936294,0.2222222222222222,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.8502688407897949,1
mcdonalds_switzerland_586,"we are here to tell you the truth, we're not telling our friends about all those who get caught in these lottery numbers.",0,1,0.9396662,0.4936294,0.0,0.0,0.0,0.0,0.3501178324222564,0
mcdonalds_switzerland_203,look at the kiss! this is what happens when you open your wallet to get a hug from someone who wants it back.,6,1,0.97727776,0.4936294,0.2608695652173913,0.0454545454545454,2.2250738585072617e-308,2.2250738585072617e-308,0.0607658699154853,0
mcdonalds_switzerland_242,what are you waiting for? tell us how your first 🍰 #jagour is coming! 🔥👍 👎 🤩🍷🇮🇪 pic.,1,1,0.45429796,0.4936294,0.0555555555555555,2.2250738585072617e-308,2.2250738585072617e-308,2.2250738585072617e-308,0.2362778335809707,0
mcdonalds_switzerland_646,... you can get your ice cream from the very next table! it’ s free and delicious … just follow these simple steps: step one: hold a pen to the card with all its magnetic fields on.,0,1,0.9449584,0.4936294,0.0,0.0,0.0,0.0,0.0042101447470486,0
mcdonalds_switzerland_841,we're going to make it a bit more interesting.,0,1,0.97987384,0.4936294,0.0,0.0,0.0,0.0,0.9365723729133606,1
mcdonalds_switzerland_2065,an ice cream company is making a special flavor for 2018.,0,1,0.97134596,0.4936294,0.0,0.0,0.0,0.0,0.0246710628271102,0
